#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.RAG2" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="Human-Carl.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Human-Carl" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Carlito_syrichta" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Homo_sapiens" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@RAG2" id="treeLikelihood.RAG2" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel id="SiteModel.s:JTT" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:JTT" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:JTT" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:JTT" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:JTT" spec="beast.base.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.RAG2	Tree.height	Tree.treeLength	mutationRate	CalibratedYuleModel	birthRateY	logP(mrca(Human-Carl))	mrca.age(Human-Carl)	clockRate
429800	-2301.13568457105	-2271.1868523044227	-29.94883226662734	-2271.1868523044227	10.424710583020925	53.655921896397395	1.0	-23.81599201683872	0.34249007230734824	-0.2888522141097154	6.177568101675087	0.0037477619649591556
430000	-2301.6028732857512	-2270.387583517104	-31.21528976864739	-2270.387583517104	11.599619350196996	51.61449404447779	1.0	-22.542396532322428	0.46282242194713036	-2.5279851977803505	7.072891850359491	0.004378669496257757
430200	-2299.789889370353	-2271.4267946639106	-28.363094706442446	-2271.4267946639106	8.610441142902307	45.30000490492053	1.0	-21.74609642449335	0.32885815191925344	-0.8135994247338736	5.4578708308487975	0.004378669496257757
430400	-2293.0370693281507	-2264.9902448975836	-28.04682443056726	-2264.9902448975836	8.92526622402847	48.11881976345087	1.0	-21.8721429323322	0.32885815191925344	-0.37128264101983577	6.2697140044335	0.004378669496257757
430600	-2292.059169341974	-2264.737288773213	-27.321880568761163	-2264.737288773213	9.101121010510198	45.24381165261514	1.0	-20.751756370105227	0.48197253630867015	-0.38469386247922177	6.281870989846857	0.004378669496257757
430800	-2293.9940456400773	-2268.978882271328	-25.01516336874902	-2268.978882271328	7.367275999347483	38.04967054014908	1.0	-18.198298374136215	0.5963676889589532	-0.4185629627416763	5.689539366346594	0.006821363179715183
431000	-2290.4426000453445	-2263.3830640686533	-27.059535976691222	-2263.3830640686533	8.061336985393337	39.4457980175317	1.0	-19.50703494658994	0.5337256375568851	-1.2651261498440318	5.27912039937334	0.0049676380610413455
431200	-2290.1151630491563	-2265.381332456035	-24.7338305931211	-2265.381332456035	7.880606974966638	39.580024330176684	1.0	-18.17028020815936	0.5337256375568851	-0.2761755047044901	6.158720118541669	0.00619466366355785
431400	-2290.1670687606056	-2267.4338884951044	-22.733180265501062	-2267.4338884951044	5.768348103860552	34.0882143710106	1.0	-15.96211312658292	0.5538553213981794	-0.446687570206882	5.6676626581603005	0.00619466366355785
431600	-2291.398298737374	-2267.396978782548	-24.001319954825917	-2267.396978782548	7.160304370347406	34.24814032397947	1.0	-16.644929837610512	0.5265279974582836	-1.0825862700458346	5.345479214462555	0.005342525111404057
431800	-2293.5588445011354	-2268.812275777114	-24.746568724021696	-2268.812275777114	7.569999881536475	39.647189187928326	1.0	-17.657225519257487	0.5695276678059634	-0.7370720031671156	6.505608865884682	0.005118035679647533
432000	-2289.9998864099016	-2265.368543507436	-24.631342902465875	-2265.368543507436	6.24837443136559	35.7556696537379	1.0	-17.331318032336938	0.5695276678059634	-0.9477536685318404	5.399182924723709	0.005118035679647533
432200	-2291.2443923916403	-2266.0424191531133	-25.201973238527135	-2266.0424191531133	7.639300031986351	40.021713736395654	1.0	-18.613974722190548	0.5695276678059634	-0.23572731473949043	6.070483906300527	0.006445125313328219
432400	-2289.8059120375765	-2264.025333609737	-25.78057842783945	-2264.025333609737	8.139935578147535	42.06526443568003	1.0	-19.457784502026144	0.42222361138564457	-0.26964306180399605	6.148073814631873	0.0056382737347303435
432600	-2296.105232347083	-2270.0111572586884	-26.0940750883947	-2270.0111572586884	7.309887340860742	42.44220929906364	1.0	-18.991777544670043	0.42222361138564457	-1.0491466797153444	6.641621121484719	0.005301676056405761
432800	-2297.4443725995598	-2268.059553651598	-29.3848189479618	-2268.059553651598	9.572713479969156	49.765819311593546	1.0	-21.82021070818564	0.32750535146677245	-1.765328726561949	6.87736462600142	0.003699731683041814
433000	-2289.5556385036352	-2264.3580264744683	-25.19761202916708	-2264.3580264744683	6.588028932519076	35.78562977258459	1.0	-17.686115910212287	0.7166101268534355	-0.9295829872260832	5.406791927490296	0.0061711907466914075
433200	-2298.5514564753175	-2272.4501061813644	-26.101350293953242	-2272.4501061813644	7.382734064768902	41.1898620101067	1.0	-18.86649944399879	0.658423156964086	-0.7375953373401265	6.505867564039937	0.0068079488964296825
433400	-2294.076390068353	-2268.009030020529	-26.06736004782418	-2268.009030020529	7.456322558834646	33.98263906185445	1.0	-19.08008550794258	0.2811800692101976	-1.340397958338809	5.2534725036229135	0.006271931060601386
433600	-2295.095832414249	-2270.0743019239508	-25.021530490298236	-2270.0743019239508	5.476817779563048	33.26732078234436	1.0	-17.171600366345466	1.0240927499003203	-0.9110360990485421	5.414660463319017	0.007460778125711824
433800	-2289.740226337643	-2267.77045034891	-21.96977598873309	-2267.77045034891	5.588837747562097	32.01549046547739	1.0	-14.723392396762328	0.7118667937823313	-0.671109692499243	5.528132253775215	0.00570165948014771
434000	-2295.8532089478754	-2269.8283531062416	-26.024855841633993	-2269.8283531062416	7.1737027191716125	39.27114535484605	1.0	-17.759073769661885	0.8406754955767389	-1.5242307551732237	6.805741708777849	0.006230973068352054
434200	-2291.14827207566	-2267.7327819337634	-23.41549014189672	-2267.7327819337634	8.103238055472946	35.55463296843624	1.0	-16.973956600719163	0.4509844097242985	-0.3225221019124403	5.780078708093426	0.005543217473937228
434400	-2289.4753039737348	-2266.415257655591	-23.06004631814339	-2266.415257655591	6.54342805488389	33.44221686375465	1.0	-16.866634383771515	0.36747524903083706	-0.27905603132111767	5.83680582320991	0.006819413440840298
434600	-2292.3947350784106	-2264.0367866364904	-28.35794844191999	-2264.0367866364904	8.564881192019207	41.11164358908127	1.0	-21.23405249823713	0.2177500737170154	-1.7324744703315003	6.867952509555325	0.004936328767058016
434800	-2291.6255187558277	-2264.2470408204385	-27.378477935389085	-2264.2470408204385	7.36253778912459	40.899191191915165	1.0	-21.76373952687821	0.2171526062458332	-0.22606237834399046	6.011640998652673	0.004928815205033298
435000	-2292.280699194929	-2268.881676775457	-23.399022419472093	-2268.881676775457	6.6017719188832835	36.67843927684751	1.0	-16.371095867010123	0.7238038301013625	-0.4360277493022834	6.324219367602828	0.0050445798752382755
435200	-2297.0862394873816	-2272.372204475013	-24.71403501236846	-2272.372204475013	8.394607062242352	37.58701253441198	1.0	-17.957822260200146	0.517188848971944	-0.5002967681597453	5.629523674497939	0.0054049112048146645
435400	-2305.876286090223	-2270.8042607346297	-35.07202535559349	-2270.8042607346297	10.062510120543893	53.20578048688489	1.0	-22.727879107835435	0.5087363902727944	-6.104700339300756	7.7144837395927714	0.0046096285040150425
435600	-2299.4756506065924	-2272.234125703198	-27.24152490339446	-2272.234125703198	9.257068156811851	44.63052455815721	1.0	-20.715146913991735	0.5087363902727944	-0.2869320809454292	6.174843827887492	0.0046096285040150425
435800	-2290.8336779469087	-2264.8182673149045	-26.015410632004233	-2264.8182673149045	8.513465256441075	40.823445592500136	1.0	-19.379188665712583	0.602551552509493	-0.22760824496999604	5.969859559349035	0.005757253057503466
436000	-2294.2121311839505	-2266.967505688527	-27.24462549542332	-2266.967505688527	10.00580290274298	41.517739749232156	1.0	-20.20693848549694	0.5047904175826061	-0.8060239174325399	5.461375564614911	0.00442885730146299
436200	-2295.357686807173	-2267.907651865796	-27.450034941376877	-2267.907651865796	9.281715574447468	41.47751414852237	1.0	-20.802988117650195	0.30159656722346523	-0.9301249462700001	5.406563569695425	0.0047268854489930755
436400	-2296.4475262816363	-2265.220983678727	-31.2265426029095	-2265.220983678727	10.67586054648327	52.70405159481357	1.0	-23.58135290767232	0.4783284262153479	-1.4673449667422296	6.787893905959902	0.004484250590762678
436600	-2292.0324692633485	-2266.4653703449208	-25.5670989184277	-2266.4653703449208	6.8167393286896285	39.22098377404928	1.0	-18.81505472754325	0.636189257005875	-0.2891282877783512	5.822043635778846	0.004892974634705992
436800	-2295.7786832308434	-2268.745552532965	-27.033130697878086	-2268.745552532965	8.588348249736633	42.14612964105463	1.0	-20.362367415831713	0.5991586249572831	-0.2677941534939894	5.855081400694628	0.006310279479231774
437000	-2291.4985566431133	-2267.5677301403794	-23.930826502734057	-2267.5677301403794	7.355228061871914	37.058308766535475	1.0	-17.11277462844533	0.7122226261661034	-0.24227838550438943	6.090793812728792	0.005062454306419019
437200	-2291.592473561309	-2267.090241530877	-24.502232030432147	-2267.090241530877	7.9192519570657085	38.657382290208695	1.0	-17.9152326563904	0.5737448996080949	-0.22735382529092618	6.027950605057841	0.005581110866240037
437400	-2300.051501289335	-2273.897631078578	-26.153870210757223	-2273.897631078578	9.342934569986324	40.59346829777654	1.0	-19.995542074673153	0.2808523098902096	-0.5126170521732288	6.3786988906298125	0.005320298728147704
437600	-2291.079491212086	-2267.9939838723526	-23.085507339733212	-2267.9939838723526	6.7714996031555605	35.72725799158671	1.0	-16.05026346063214	0.7992995661256459	-0.34415339656315963	6.243271498452277	0.005963178188488878
437800	-2292.069705516491	-2269.022590268662	-23.047115247828945	-2269.022590268662	6.651128846354956	35.176556553956814	1.0	-16.125676243278217	0.8013922333452164	-0.2277343390680186	6.031168785854531	0.006279093899802233
438000	-2296.8439467944004	-2273.695320192175	-23.148626602225438	-2273.695320192175	4.992829412840722	29.35359041861075	1.0	-14.056550714715756	0.754600187622177	-2.4585203022504465	4.943418495901589	0.008638286589286674
438200	-2292.0912767178306	-2269.661333728865	-22.429942988965582	-2269.661333728865	6.420996606090887	35.294254984503475	1.0	-15.270324288165314	0.754600187622177	-0.5260631155410316	6.387473717106273	0.007067996133723215
438400	-2288.4032740119214	-2265.8851003447908	-22.518173667130746	-2265.8851003447908	6.845118789776803	34.886794110328	1.0	-15.769126218494751	0.6750436455483771	-0.2268707165257912	5.976768944480892	0.005769437091992466
438600	-2294.904597365016	-2268.76884155392	-26.135755811095954	-2268.76884155392	8.341474071351536	37.673297339763835	1.0	-19.651560510589576	0.29792136778406775	-0.7795255065740031	5.473818399253036	0.005769437091992466
438800	-2295.6276960087976	-2267.4568529480534	-28.170843060744225	-2267.4568529480534	6.95515243118154	37.93875672718516	1.0	-20.9124645956755	1.0384351823109321	-0.3055761565073499	5.8002691763114385	0.006871967463186587
439000	-2294.891812930708	-2268.6674468076003	-26.224366123107878	-2268.6674468076003	9.546803180627254	39.600352805660464	1.0	-19.27434087647085	0.5899888615916163	-0.5624725864105373	5.589706669707019	0.005061679596323254
439200	-2295.5963628835802	-2269.457432934465	-26.138929949115145	-2269.457432934465	8.111396839805693	38.56177182265015	1.0	-19.060960995006706	0.6845851971278828	-0.5417609618511816	5.602526976257222	0.006364551855296684
439400	-2291.4681927926435	-2264.849038462442	-26.619154330201653	-2264.849038462442	7.1255321195075325	41.09794105839082	1.0	-19.84889602659771	0.6845851971278828	-0.23405031134668441	6.064261025131712	0.005026392786112561
439600	-2293.3338918966247	-2267.425447491446	-25.908444405178653	-2267.425447491446	7.893827637309571	42.02076156938063	1.0	-19.63181470580593	0.3506875718526315	-0.4090040721576527	6.302665425439482	0.004255444241914687
439800	-2293.5743020058712	-2269.8055919807366	-23.768710025134837	-2269.8055919807366	6.25463426012926	34.1730411670817	1.0	-17.546812033349944	0.34600320110553584	-0.3677112928858416	5.733616873431223	0.006103788437700946
440000	-2292.4888870182954	-2267.0219678920053	-25.466919126290062	-2267.0219678920053	8.919925810878087	41.246920882181875	1.0	-19.005582990528676	0.4822988802971131	-0.275229278444722	6.157222653902029	0.00521860578370504
440200	-2295.556189120735	-2270.259745434912	-25.29644368582266	-2270.259745434912	7.653324606304167	40.22835243418696	1.0	-19.130138878551655	0.3769979083696777	-0.22638129270071386	5.9828253085036955	0.00521860578370504
440400	-2297.5302085047947	-2270.257815466524	-27.272393038270916	-2270.257815466524	7.5310686209942235	44.44966136571358	1.0	-20.662163976022633	0.5327226386849471	-0.32473431254034696	6.222421851327179	0.00521860578370504
440600	-2299.7897632550867	-2271.2846408062383	-28.505122448848496	-2271.2846408062383	6.114898865813763	34.57611552184532	1.0	-19.910567497011076	1.1006930079716069	-1.5835235694753025	5.1760666844851535	0.006347917768431988
440800	-2294.921089247039	-2269.4336648794097	-25.4874243676294	-2269.4336648794097	8.274162563517335	40.0005969240592	1.0	-18.93242264970956	0.5156033102694446	-0.3021546440689561	5.804598757137744	0.005320802034523812
441000	-2295.9700859978425	-2268.0229619682477	-27.947124029594693	-2268.0229619682477	9.994290415892213	47.57476868430917	1.0	-21.945833890262925	0.31630636209974705	-0.2367801830135571	6.074124322488741	0.004772547418406828
441200	-2294.194081327104	-2266.766627669541	-27.427453657563255	-2266.766627669541	9.25169373181086	43.0340079154911	1.0	-21.344095870050765	0.2764083802077547	-0.45358473101846375	5.662514164464835	0.004284044689178538
441400	-2291.8260890208253	-2266.2851517786753	-25.54093724215021	-2266.2851517786753	7.677081323006079	41.49449941473257	1.0	-18.732626209730284	0.498717894332964	-0.588744644292422	6.426000758008536	0.00448353675925733
441600	-2291.700354748692	-2265.2969184444923	-26.40343630419987	-2265.2969184444923	8.20767110948459	43.07515367791652	1.0	-20.337928165716843	0.3374907710404498	-0.23621490404381273	6.0721926291219726	0.00448353675925733
441800	-2292.6901577592116	-2266.752198531722	-25.93795922748958	-2266.752198531722	7.541482503214716	37.12116505228769	1.0	-18.33751059107498	0.4922158337318532	-1.3939989141835332	5.235733174362904	0.004455704058498076
442000	-2293.804841685461	-2268.185201981372	-25.619639704089103	-2268.185201981372	6.72040090641798	38.235052286795344	1.0	-18.57460279445965	0.4922158337318532	-0.838587187398388	5.44646778108512	0.005422248229142432
442200	-2294.224680872415	-2267.476487514044	-26.748193358370713	-2267.476487514044	8.105127157107779	43.279816069621894	1.0	-20.406389476800324	0.4168625076897178	-0.30142420889319144	5.805535535060433	0.004806327298000647
442400	-2294.168820962083	-2270.4887977324274	-23.680023229655564	-2270.4887977324274	5.8559764745281	35.660097089309396	1.0	-16.78530992486784	0.6881714161077684	-0.35328209615041806	5.747521542002401	0.00579160042548798
442600	-2296.456711640454	-2269.9934052327094	-26.463306407744764	-2269.9934052327094	6.106287020055633	38.70849030010913	1.0	-19.435075201170992	0.882090470126353	-0.2385976691826912	6.080019736746517	0.00525568832077678
442800	-2292.8383879538824	-2268.9808202048243	-23.857567749058088	-2268.9808202048243	6.325714224231846	35.702823846390395	1.0	-16.834758024170267	0.882090470126353	-0.23317618749674046	6.06076526496286	0.005049118563873508
443000	-2292.4703431828057	-2269.46997846536	-23.000364717445862	-2269.46997846536	6.022257528967988	35.401132574694444	1.0	-16.36429989274154	0.5745147349928686	-0.27507897341759935	5.843016528301748	0.004569785489068896
443200	-2289.298372416158	-2265.2697014599876	-24.02867095617065	-2265.2697014599876	6.230723649818079	35.01305781379632	1.0	-16.826688354972305	0.5745147349928686	-0.8409967499116222	5.445380582170578	0.005978493052135428
443400	-2289.966987388313	-2264.5469122456702	-25.42007514264297	-2264.5469122456702	7.532906762276241	40.97808881115025	1.0	-19.071547211059258	0.45142861220590313	-0.22853255540450518	6.0370216339440725	0.005329537614114231
443600	-2289.524429206199	-2264.992052499247	-24.532376706951652	-2264.992052499247	8.186303396205167	39.3120749501661	1.0	-18.09545984689143	0.43581761013603426	-0.35209531887036055	6.251300583192353	0.0057729221594782516
443800	-2293.868054898362	-2268.15280207869	-25.71525281967215	-2268.15280207869	7.778614185680773	41.34850614824267	1.0	-19.597549248517968	0.35472730424292526	-0.23863173899806134	6.08012610795906	0.005064326762348767
444000	-2290.2102274522995	-2265.702221876541	-24.508005575758418	-2265.702221876541	6.4413119151005045	39.1915146508329	1.0	-17.85786916010187	0.5520674862555573	-0.32898860499355237	6.227153309846924	0.005064326762348767
444200	-2290.69889293729	-2264.7756774124387	-25.923215524851486	-2264.7756774124387	7.8663848357426	36.89900926361808	1.0	-18.908812065155164	0.34719745038571975	-1.1567733995255285	5.317730974292105	0.005064326762348767
444400	-2294.266986945698	-2263.4880082183686	-30.778978727329388	-2263.4880082183686	4.936767881024341	26.821127226212802	1.0	-15.312473189484527	1.091850313921188	-8.463541127897559	3.970498857446388	0.007861911360736934
444600	-2292.6903029134696	-2265.8378048150826	-26.852498098386874	-2265.8378048150826	9.394825083488628	43.30637622299811	1.0	-20.79862210530966	0.3190881694538226	-0.28061579753851085	5.83443363129279	0.004853619086837414
444800	-2293.6127988066246	-2265.6164453443866	-27.99635346223774	-2265.6164453443866	9.352174270057914	47.916811201268224	1.0	-21.865879225831645	0.3190881694538226	-0.3572140408673925	6.2563422402011275	0.005030666449988855
445000	-2293.0718987245073	-2265.8223325142208	-27.249566210286645	-2265.8223325142208	8.05871579336893	42.56918293184928	1.0	-21.112580488770874	0.2850235687969739	-0.4765422784790363	5.645916022789573	0.005030666449988855
445200	-2292.031009246016	-2267.01472066165	-25.016288584365906	-2267.01472066165	6.872949183814894	37.24236596199617	1.0	-18.265381461477794	0.4164046778275618	-0.7116256881676497	5.507133722231414	0.00553807710542282
445400	-2293.703094988363	-2267.7176029907846	-25.985491997578084	-2267.7176029907846	8.645670325424094	42.59874143342084	1.0	-19.656122922120296	0.4164046778275618	-0.2900876407373251	6.179299035263157	0.004508907158506563
445600	-2297.54054746577	-2271.3013241769613	-26.239223288808823	-2271.3013241769613	6.972392730567882	40.816909976325014	1.0	-20.369935210385123	0.2796206628876709	-0.22796886548018588	6.032996309153135	0.004508907158506563
445800	-2291.4300958179388	-2266.391160911979	-25.03893490595967	-2266.391160911979	7.694521223139562	40.294850629757605	1.0	-18.422068260136214	0.5290499025611044	-0.33828680054933624	6.2371660261342345	0.0043936715443407244
446000	-2290.1926838916825	-2266.694454334152	-23.49822955753055	-2266.694454334152	6.978376466375897	34.891896585867485	1.0	-16.669097867180035	0.5105737742897173	-0.5860823938040427	5.575564468287989	0.006038937453134093
446200	-2289.3971729086456	-2266.4432743502243	-22.953898558421507	-2266.4432743502243	6.376296184141692	36.114462985414285	1.0	-16.43623891193436	0.4774567939789941	-0.34163787439224874	6.240672517902981	0.006312310523206249
446400	-2289.8915524554395	-2264.9889435635	-24.902608891939533	-2264.9889435635	7.42233334739283	34.72986556489912	1.0	-17.33937543250597	0.8379285373464762	-0.8249545275395151	5.452659532423014	0.0050167323574990385
446600	-2290.978457967686	-2265.972951980264	-25.005505987422296	-2265.972951980264	7.490136184134262	39.090623854059324	1.0	-18.913536736827425	0.3400626177031265	-0.2550894304197302	6.121033213984846	0.005005754893444429
446800	-2291.466293333116	-2265.317318847332	-26.148974485784095	-2265.317318847332	8.71340655973441	41.65832868417809	1.0	-19.615541210679517	0.5436444324094304	-0.22765339286788208	5.9694873778318325	0.005005754893444429
447000	-2290.122025567025	-2265.481411532391	-24.640614034633785	-2265.481411532391	6.728988951961129	39.06088588918548	1.0	-18.10743389487719	0.5436444324094304	-0.22740025751990012	6.028362870757142	0.006296854264191602
447200	-2294.0718626528287	-2266.820768694143	-27.251093958685566	-2266.820768694143	7.991519381097384	37.44546158935575	1.0	-18.851625809177136	0.5436444324094304	-2.0936882672717325	5.033589912452533	0.006778737022911206
447400	-2292.3877925151132	-2268.034808078838	-24.352984436275356	-2268.034808078838	7.2281832081183435	37.76848530691285	1.0	-17.752914793839487	0.5436444324094304	-0.29428976019917563	5.814934595947205	0.004659008473153067
447600	-2297.1104040131995	-2270.439082153072	-26.67132186012749	-2270.439082153072	7.688103945539934	39.70132770436363	1.0	-19.442784955868085	0.4527106642790375	-1.1057071186266898	5.33670678957871	0.00609764175061499
447800	-2302.2273341722125	-2273.5668767201373	-28.660457452075402	-2273.5668767201373	9.558461962580706	49.7918011290433	1.0	-22.576704923383268	0.2896446131919282	-0.4072377220949714	6.301202896276118	0.00461132417814396
448000	-2293.3800353857905	-2267.2045616561245	-26.17547372966585	-2267.2045616561245	7.192281827062423	42.785656525639695	1.0	-19.897138276545295	0.4203746676038788	-0.22957072852584087	6.0434705410658385	0.00461132417814396
448200	-2299.744353877559	-2273.1844724152306	-26.559881462328622	-2273.1844724152306	8.269568573199711	42.57397737578621	1.0	-19.414816446817838	0.5941999056447341	-0.7504031102149832	6.512158060353567	0.005429235627518338
448400	-2297.4492726945246	-2275.4219174920618	-22.02735520246284	-2275.4219174920618	6.094298862147404	32.343142067001914	1.0	-15.026280345239565	0.5941999056447341	-0.606412951927471	5.563753739682078	0.006093997011629747
448600	-2295.4537956901377	-2269.7783980875156	-25.675397602621935	-2269.7783980875156	8.901122089481571	40.933147399739404	1.0	-19.446990755725544	0.38955395715111807	-0.2557407933768722	5.877628760053383	0.0052314635126014
448800	-2293.5230018073594	-2266.6271406416213	-26.89586116573797	-2266.6271406416213	7.527480766059385	39.532625648838874	1.0	-19.88427366607616	0.7374641674673651	-0.4009966354865222	5.704022566027581	0.0052314635126014
449000	-2291.50735669666	-2264.7211638535723	-26.786192843087328	-2264.7211638535723	9.16488442469322	43.91599424090312	1.0	-20.30725005209934	0.3263316162839836	-0.6832511642982144	6.478257154496139	0.00464959437033554
449200	-2295.382223463736	-2272.374407012508	-23.00781645122792	-2272.374407012508	5.84756396585023	34.12456308792504	1.0	-16.008609302441712	0.6244683249413792	-0.5548798565002302	5.594359454778308	0.007090993885791635
449400	-2295.0806924671097	-2270.442810826376	-24.63788164073364	-2270.442810826376	5.299609338495964	30.508218529036114	1.0	-15.195874784165376	0.6244683249413792	-2.997679564282282	4.822738726612152	0.007090993885791635
449600	-2294.539820072643	-2267.9777854318763	-26.56203464076661	-2267.9777854318763	9.186836796861582	43.61897306978837	1.0	-19.505106138444127	0.4294236119118235	-0.986878533539588	6.616882152803459	0.004426564630197249
449800	-2293.5049683881452	-2267.8569787151473	-25.64798967299809	-2267.8569787151473	8.82129480025305	41.21571069526662	1.0	-19.344971532907095	0.4294236119118235	-0.23296817130809994	5.940096666773156	0.005254274614380323
450000	-2291.417980830577	-2267.3007338932725	-24.117246937304646	-2267.3007338932725	6.826535421964191	36.549033901369626	1.0	-17.64568167162116	0.4294236119118235	-0.4015152969005946	5.703584797744897	0.006023160228502444
450200	-2301.4536843008245	-2270.7863855052715	-30.667298795553258	-2270.7863855052715	8.340379020201473	46.70982557592134	1.0	-20.022829344739407	0.5537993765062745	-4.320190852072706	7.430803882338173	0.004259226988601992
450400	-2294.7610554947682	-2266.9819718690933	-27.779083625674843	-2266.9819718690933	8.984950211492423	46.03736125018856	1.0	-21.59740984780646	0.34789525713943253	-0.32203721786298845	5.780630602386909	0.005139211167673565
450600	-2292.397812922426	-2269.1774087790227	-23.220404143403233	-2269.1774087790227	6.495832004613097	34.7469901561744	1.0	-16.500692444843345	0.5083292920357071	-0.481065931510311	5.642736386637553	0.006167491434714784
450800	-2295.832205124939	-2268.678175823051	-27.154029301887785	-2268.678175823051	7.113196752305494	37.52627162415784	1.0	-20.315196897273175	0.26677292010127956	-1.2445151025255052	5.286304073893938	0.005337880777471111
451000	-2294.7452874880155	-2267.3338499274932	-27.411437560522234	-2267.3338499274932	9.123356736774504	42.42690149238594	1.0	-20.520501588591102	0.48838037108338384	-0.6923050179696124	5.5170333006692465	0.005315554667262652
451200	-2291.783683220149	-2266.734713073102	-25.04897014704736	-2266.734713073102	6.942775172842023	38.9229199538362	1.0	-18.48651637555001	0.48838037108338384	-0.3638228175358317	5.737291544777196	0.005315554667262652
451400	-2294.7908758604513	-2267.198604900276	-27.592270960174854	-2267.198604900276	7.419236459530714	39.43072374016992	1.0	-19.804792867369432	0.5901307672364916	-1.3996850375049612	5.233875439350678	0.005315554667262652
451600	-2292.4390510674375	-2266.0449481327623	-26.394102934675388	-2266.0449481327623	6.098748918453267	35.123985078165774	1.0	-18.291612418442355	0.3777849529930359	-2.160482813142137	5.01646264420272	0.005315554667262652
451800	-2295.218502806915	-2266.867838105807	-28.350664701107775	-2266.867838105807	9.368614799609581	42.22866897473883	1.0	-20.949321182962173	0.33847978029440023	-1.569126028446116	5.180446866944739	0.004991564839255306
452000	-2293.7947037122576	-2265.895948976011	-27.898754736246886	-2265.895948976011	8.177466321497947	46.97649103297097	1.0	-21.742682364982016	0.3691123396656729	-0.23727420176136083	5.924227811445645	0.004075165635843074
452200	-2293.185037478331	-2264.7580069549376	-28.427030523393526	-2264.7580069549376	10.619139813056291	48.36504521835452	1.0	-21.594648650803865	0.32868829345559697	-1.0294993118431495	6.633919537164782	0.0041313394433165045
452400	-2300.004864159167	-2271.703703586109	-28.301160573058095	-2271.703703586109	10.180412592615522	48.60555756539757	1.0	-21.840528897214348	0.32868829345559697	-0.6577491150972359	6.464735280806455	0.0037185664702724507
452600	-2296.2012049331715	-2266.321170091106	-29.880034842065395	-2266.321170091106	10.712479721915823	51.5005379544999	1.0	-24.20590807012788	0.20199565015844131	-0.3577477421907319	6.256862209702016	0.004285787725366275
452800	-2300.6095890671027	-2271.9963858109386	-28.613203256163864	-2271.9963858109386	7.3145732185842105	40.21168975652752	1.0	-20.16456551686678	0.4433539651749303	-2.346681167388287	4.97022094244844	0.004473435644342754
453000	-2293.684599905325	-2267.0087739366804	-26.675825968644382	-2267.0087739366804	8.199504546091632	41.99208522624564	1.0	-20.043678962069116	0.6009829186575038	-0.22613896061315278	5.986816526094663	0.005711045415385929
