#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.Primates" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:HKY" name="distribution">
#            <parameter id="gammaShape.s:HKY" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:HKY" name="distribution">
#            <parameter id="kappa.s:HKY" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="pyg-maca.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="pyg-maca" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Pygathrix_cinerea" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Macaca_fascicularis" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Primates" id="treeLikelihood.Primates" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:HKY" shape="@gammaShape.s:HKY" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:HKY" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HKY" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HKY" kappa="@kappa.s:HKY" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@Primates" id="empiricalFreqs.s:HKY" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Primates	Tree.height	Tree.treeLength	kappa	gammaShape	CalibratedYuleModel	birthRateY	logP(mrca(pyg-maca))	mrca.age(pyg-maca)	clockRate	mutationRate
547000	-50686.24363989146	-50665.36062474748	-20.88301514397286	-50665.36062474748	5.346276272330707	24.459691200254078	17.82073621625004	0.22113748026285934	-7.693047882093985	0.8106601371116263	-1.1097396486956892	5.335188637262057	0.03396717404277882	1.0
548000	-50685.46197792797	-50665.01201926283	-20.4499586651374	-50665.01201926283	5.784184347161135	26.780428933753488	17.866050090184128	0.22868665381459213	-8.140709500267196	0.7219274979350054	-0.331771616985307	5.769804143889839	0.030622827125036205	1.0
549000	-50686.99511297658	-50666.71090977401	-20.28420320257034	-50666.71090977401	6.124335201167792	28.538514646560337	18.796581793514463	0.23467182855981397	-8.126480248298213	0.5943942599040221	-0.2557934789580898	6.12247882738123	0.02897479320528427	1.0
550000	-50689.10733117114	-50669.75924547345	-19.348085697685985	-50669.75924547345	5.641921710866807	25.968101985434718	18.6634274670321	0.2295826883687211	-7.363103713342514	0.37842426147738645	-0.5553239544194581	5.59408584542127	0.032869593771271285	1.0
551000	-50689.04017396116	-50668.70031128428	-20.339862676885353	-50668.70031128428	6.279157650942366	29.281833745501356	19.107767878379548	0.22850054823141047	-9.572195155237953	0.12754784210356385	-0.3730617441811065	6.271358058233378	0.02886603889674667	1.0
552000	-50687.80550722071	-50668.45874541927	-19.346761801440262	-50668.45874541927	5.594666917275421	25.84197261830882	17.982967855726574	0.21845505318545969	-7.294390288930369	0.43155266393836356	-0.585039781256274	5.576179030360963	0.031069572422924144	1.0
553000	-50688.404476266645	-50667.049847027694	-21.354629238949755	-50667.049847027694	4.908537768786462	23.15554623831668	16.31136172175319	0.24866024770115888	-7.090210545058255	0.5707880902171724	-2.6998874456150803	4.887773383484653	0.03306801610241498	1.0
554000	-50685.51037700105	-50665.32221271154	-20.188164289507245	-50665.32221271154	6.402289574642787	29.87768719438934	16.26422008990538	0.25272239021584264	-8.177790090728285	0.5210488146720967	-0.5391244284346809	6.395811240233241	0.026254293676175763	1.0
555000	-50693.96737070899	-50673.156246490114	-20.811124218877353	-50673.156246490114	5.513600897900312	25.90310207808914	16.141090212179478	0.22375941586134387	-8.260887513946392	0.7573954775763647	-0.7503275640642345	5.487878817358866	0.03205845084431469	1.0
556000	-50688.25986193658	-50668.67780559406	-19.58205634251909	-50668.67780559406	5.399358057288574	25.188101716513096	15.61379953070807	0.22581614430180522	-7.286291659864226	0.5092206824042377	-0.9613795951000856	5.393539678768941	0.03131664131663823	1.0
557000	-50689.95681578335	-50668.4261146411	-21.530701142245018	-50668.4261146411	6.850183773237456	31.53620963204828	16.64575054821624	0.2251800095236056	-8.38724588965032	0.5316356069044524	-1.6297353040772191	6.837837678620534	0.026871518122710495	1.0
558000	-50685.81693933107	-50666.62080420115	-19.196135129920094	-50666.62080420115	6.312617980088866	28.91156294563672	16.719771930427846	0.2237195712900085	-7.95806262113048	0.26616263179782523	-0.4076481542723777	6.301543364731883	0.027668179300592243	1.0
559000	-50686.55480997649	-50667.32534132278	-19.22946865371026	-50667.32534132278	5.980502092324241	27.766150446495494	17.95336002457073	0.2427654862098066	-7.6202487572979996	0.38757918036512307	-0.2286231145615886	5.962371806335799	0.028137590682817525	1.0
560000	-50685.23515428546	-50664.157854588906	-21.077299696549836	-50664.157854588906	5.355733871375348	25.11748196983453	17.369400894309567	0.2469438653965835	-8.017509655852757	0.7693898512759394	-1.0623094487947342	5.353270498527396	0.0313339477375325	1.0
561000	-50685.41239929124	-50665.46444827949	-19.947951011750384	-50665.46444827949	6.566791682948272	30.519834461543617	17.385846531936526	0.2461611109470205	-8.215137507175394	0.2612129464004098	-0.8137354121345928	6.54219187539554	0.025992294356050563	1.0
562000	-50686.144430315595	-50665.105102325004	-21.039327990588163	-50665.105102325004	6.15877237757257	28.924237702277367	16.908093558956036	0.2362927040169642	-8.89939659787316	0.7270480270366544	-0.26833044109071924	6.145840818096293	0.02827287293057758	1.0
563000	-50688.01064758297	-50665.57871013203	-22.43193745093731	-50665.57871013203	7.199750869519734	32.80330171052059	16.964546965113904	0.23097462248817618	-8.13935883556584	0.38195951538586054	-3.0624390123308998	7.190934015738524	0.024371534263091885	1.0
564000	-50688.682561275586	-50668.57865728942	-20.10390398616692	-50668.57865728942	5.737977412918589	26.657818175829647	16.379672353415334	0.23394539454608906	-7.985581415312952	0.6612859467490432	-0.412417122111263	5.694528422380628	0.030405151745699088	1.0
565000	-50682.97569769146	-50664.09149119602	-18.884206495436214	-50664.09149119602	5.859777003853814	27.057270018854165	16.765613153514508	0.2274669416489888	-7.62997381815553	0.30856590049300564	-0.26641484207200433	5.8574807216070806	0.030065840171575826	1.0
566000	-50683.47851448455	-50664.31934596333	-19.159168521217058	-50664.31934596333	5.875256034511421	27.351457382926665	16.53161758519957	0.25392934583881227	-7.563789591789263	0.43985876904167237	-0.25716108429982	5.874760765622165	0.02947361259540236	1.0
567000	-50685.70877311353	-50665.46845589137	-20.240317222162652	-50665.46845589137	5.6096899990834785	25.630350806208476	17.372061199013043	0.2415511728096907	-7.741324134545531	0.7418305685186137	-0.5430382517658237	5.601724405015135	0.031865024672878065	1.0
568000	-50685.97872435318	-50665.14561473818	-20.833109615002446	-50665.14561473818	6.207033242275546	29.044868195182623	17.358188626463015	0.24030781882805258	-8.672555441582626	0.679741025657043	-0.29497339027159775	6.185986609231512	0.027756359172320416	1.0
569000	-50683.62975686416	-50664.41966993842	-19.21008692574254	-50664.41966993842	5.57235760456321	25.757545248203485	17.310146893116602	0.23139688049227003	-7.601440638990901	0.28703376013752263	-0.6196768002961721	5.5562177067235305	0.03182901858845417	1.0
570000	-50685.65963904504	-50664.86043704148	-20.799202003559348	-50664.86043704148	6.462383581907934	29.862385301016943	17.047768334847827	0.2353544154268186	-8.414641703311148	0.6217195226969814	-0.6524776791694604	6.461890856439448	0.027356889071103892	1.0
571000	-50683.97886466319	-50663.940865569966	-20.03799909322826	-50663.940865569966	6.307444059587979	29.630882748008855	17.569969544504673	0.24275715979689214	-8.078792126078863	0.47998756137555326	-0.41241678677750054	6.305471303179835	0.02725600303428907	1.0
572000	-50685.79168249717	-50664.76625760941	-21.025424887758597	-50664.76625760941	6.824798574655451	31.59070765573781	16.911999813454383	0.2347701671108028	-8.132906205443009	0.4150959553478758	-1.5821733206987108	6.8235235175919335	0.026454720956030443	1.0
573000	-50682.721671321124	-50663.123283972556	-19.59838734857026	-50663.123283972556	6.145143687284686	28.396412779031973	16.34126242038152	0.24080046337569877	-7.833568180673524	0.5356908601168876	-0.2676473201100454	6.144665074336064	0.028098722247456055	1.0
574000	-50688.220121511375	-50667.88999481974	-20.330126691633293	-50667.88999481974	5.758006918290677	26.768632465578023	16.002290847318573	0.2334405661336752	-8.219636985494148	0.7304438199212769	-0.3555818620191522	5.745254529604131	0.031060156888516825	1.0
575000	-50690.98344383302	-50668.49563745928	-22.487806373742327	-50668.49563745928	6.3679871998704165	29.185178767369653	15.687044844906737	0.23834166686797115	-9.992912749912708	0.9807544836719956	-0.4828029646072853	6.358477064791151	0.02749794593886372	1.0
576000	-50690.25545488976	-50671.178087912056	-19.077366977705964	-50671.178087912056	6.22004335720399	28.983777410704494	15.597807285301574	0.24188221138692648	-8.12769376667865	0.25445638187414354	-0.2947060692942343	6.185626933187923	0.026734175356079793	1.0
577000	-50684.00557402035	-50664.2555244901	-19.750049530252905	-50664.2555244901	5.631560109706597	25.803426785211276	16.9687967398634	0.23591749052153435	-7.495730230429901	0.642804890625659	-0.49842585221986213	5.6307883401251155	0.031001550187480496	1.0
578000	-50685.07435990691	-50663.107207295056	-21.96715261185408	-50663.107207295056	5.8220883885334125	26.89325164426819	16.70704879821459	0.23164131560705564	-12.533610020581907	0.04889222080990853	-0.28985460766510324	5.821026182053944	0.029774984322961093	1.0
579000	-50683.42210414402	-50663.11063195925	-20.311472184770107	-50663.11063195925	6.204674526724631	28.77092308546341	17.37377714531495	0.2435169011088528	-8.222465826857979	0.6219578933697592	-0.3070618687106521	6.201581889149205	0.02774565569697417	1.0
580000	-50684.13775719245	-50664.99295944851	-19.144797743943155	-50664.99295944851	5.621118882716512	25.623658965680626	18.045364766987817	0.234865001440123	-7.153959736051982	0.422483912673333	-0.5206662245272762	5.616024172712299	0.03230858510471968	1.0
581000	-50684.05890812107	-50664.765770375874	-19.293137745197676	-50664.765770375874	5.656572766604869	26.143288927609618	17.879042830693137	0.22606765318680802	-7.966111110866429	0.23377182959478277	-0.47750465477715914	5.645237190412783	0.03212995380211192	1.0
582000	-50689.496915447526	-50668.468435789866	-21.028479657661173	-50668.468435789866	5.625473049397424	25.757823390624562	17.798117929414595	0.2311580068369328	-8.34037138354601	0.8766769036493209	-0.5223806754086326	5.614909541299771	0.0327108520849227	1.0
583000	-50684.21725702891	-50664.812081717224	-19.405175311687035	-50664.812081717224	5.928738270909614	27.13905141946215	17.13854565627733	0.2320671995398988	-7.55392842724326	0.5456929284383555	-0.2412695295560903	5.912027910928059	0.030429254996480644	1.0
584000	-50688.99613891786	-50667.10463862623	-21.891500291623373	-50667.10463862623	7.042210081872045	32.37754225429565	17.09855364643292	0.22718287806788404	-8.18556083983358	0.41194728932597957	-2.3869475253817547	7.039508579266431	0.026623163065342254	1.0
585000	-50685.53050500063	-50664.78865917281	-20.741845827818935	-50664.78865917281	4.894670334274772	22.73988459362154	16.27102137659203	0.22820368218714937	-6.954169009766822	0.37198705606262666	-2.676845678281843	4.892964696670175	0.035710409996564295	1.0
586000	-50690.483745752346	-50671.47786514162	-19.005880610725203	-50671.47786514162	5.830462693122813	26.581686532350815	16.607479592558132	0.23370237639105707	-7.9390265888765565	0.24041981597526074	-0.3426506895469106	5.7582777038602115	0.03060134908682768	1.0
587000	-50687.0635035387	-50667.72504760951	-19.338455929193334	-50667.72504760951	6.265290569069847	29.038948926674518	17.674389439625713	0.22650680614559662	-7.848074175452416	0.3186682680716089	-0.3561892500344838	6.255340848073469	0.02806555254691352	1.0
588000	-50686.0297565931	-50664.39640388848	-21.633352704622972	-50664.39640388848	6.289869842158565	28.998408747978548	17.619327736178807	0.2334341294302369	-11.764811516902279	0.06179950773228265	-0.37314879427256475	6.271438244935968	0.02781561173630837	1.0
589000	-50685.21077202499	-50665.14066973801	-20.07010228698618	-50665.14066973801	6.594485893063865	30.79518888960684	16.992238171898624	0.22507445839554008	-8.077675755318051	0.3299353289790542	-0.9109674751082701	6.585310226488288	0.02569600943385406	1.0
590000	-50687.71337651233	-50665.7949968142	-21.918379698132217	-50665.7949968142	6.092094912566978	28.394178004028035	17.419210798261865	0.2331073410967406	-9.540216134945684	0.8946918245600393	-0.2373982372489594	6.076180327526967	0.0274636431226183	1.0
591000	-50686.42212885994	-50666.153280982886	-20.26884787705266	-50666.153280982886	6.186108041008995	28.229575110148602	17.38319994380195	0.2408282397335354	-8.115207763769789	0.675606700870525	-0.2904886633058581	6.179857319368897	0.029417675327648656	1.0
592000	-50684.29331668614	-50664.98476421589	-19.30855247024495	-50664.98476421589	6.336462779220332	28.934343592404552	17.445510959135607	0.2379250051177394	-7.867038330028599	0.28135552142138537	-0.4489448473335323	6.334031057454846	0.027505742640613152	1.0
593000	-50684.858990626344	-50665.44223477254	-19.416755853804112	-50665.44223477254	5.92933732496704	27.953938859707147	17.364095005568377	0.23836511303368893	-7.764280068283789	0.4328625935081938	-0.23918090072114404	5.91817840115099	0.0283934311823519	1.0
594000	-50683.32257603895	-50663.545106658385	-19.777469380562106	-50663.545106658385	6.297316280896327	29.563839016230695	17.46562925944136	0.23886496633265256	-7.961391914896117	0.42731828800169364	-0.40240580927812386	6.297165321524397	0.02742794611481386	1.0
595000	-50684.08159159068	-50663.72206885906	-20.359522731619485	-50663.72206885906	5.159581030462041	23.903960303228686	17.392079173168067	0.23121509468306256	-7.0425486863895586	0.5585033614332529	-1.6525957882582736	5.15536859056345	0.03362250560767728	1.0
596000	-50685.4471349916	-50666.29672788508	-19.150407106521758	-50666.29672788508	5.570653487146899	25.9983069133299	16.760208246102227	0.2246621102682773	-7.527407882620355	0.3212886947605873	-0.5983070891153766	5.568423971662785	0.03220028167395841	1.0
597000	-50684.62212840825	-50664.63560674182	-19.986521666432136	-50664.63560674182	5.415127402547696	25.26832115161136	16.8033724116373	0.23480972280692186	-7.42860928358942	0.5840931609582382	-0.9201186061290438	5.410794071022568	0.03199449232207729	1.0
598000	-50683.49318567916	-50664.03341220604	-19.45977347312043	-50664.03341220604	6.260810328211497	29.021741252651644	16.47910578887766	0.2494504799929363	-7.785433503044736	0.43438422889269757	-0.3599722680430722	6.259018257463007	0.027416502681150784	1.0
599000	-50683.97292211723	-50663.79418721626	-20.178734900968394	-50663.79418721626	5.686881369621978	26.31209141938713	17.22659002943909	0.228580842870902	-7.893128947007343	0.6957697297773074	-0.4250745750909307	5.684339405020041	0.03203891557189992	1.0
600000	-50684.31514030836	-50664.7395324381	-19.575607870261067	-50664.7395324381	6.39142327950945	29.92546211258719	16.859531627247836	0.24121723695582076	-8.26424543486509	0.24436602362224363	-0.5307928367507682	6.390513433895712	0.026563965238841095	1.0
601000	-50683.68679032377	-50663.6669334518	-20.019856871969548	-50663.6669334518	6.610053286130396	30.531231685705524	17.44284063589876	0.23564100747291458	-8.143039975931995	0.26920480758279897	-0.9309814240569712	6.593797133460681	0.02691599676805687	1.0
602000	-50685.78084127363	-50666.330776785195	-19.450064488429216	-50666.330776785195	5.646716785151475	26.60400418920902	16.71148118825548	0.24856833442608206	-7.565081722681727	0.45527720108171693	-0.4943309388384687	5.633571571658433	0.02923306287071012	1.0
603000	-50689.135731862785	-50670.07526912184	-19.060462740950264	-50670.07526912184	6.103688222711704	28.49161320166601	16.324422366126548	0.2530927841824883	-7.85569116722034	0.31136091981709607	-0.23980794674350342	6.083715572323123	0.026394181399359805	1.0
604000	-50686.13640003672	-50667.15837991441	-18.97802012230766	-50667.15837991441	5.889893604180341	27.049296795961506	16.207624634783638	0.2534574357830232	-7.415334679125085	0.4473478307253673	-0.2506021008598349	5.8886205849020845	0.028516881753410224	1.0
605000	-50687.283115054866	-50666.99413657114	-20.288978483723014	-50666.99413657114	6.576988654899678	30.991068176834073	15.769874969030258	0.2458260689449239	-9.218017610985784	0.15396006239442897	-0.8908069771927685	6.576634903794438	0.025037431923946838	1.0
606000	-50685.18375573467	-50664.54180084448	-20.641954890189037	-50664.54180084448	6.139785679209709	28.795600283080105	16.34997141060177	0.25362481562036887	-8.622879240276443	0.6841748575142634	-0.2633748068129893	6.137082920468346	0.027431001201030352	1.0
607000	-50689.45802071848	-50665.40514440173	-24.052876316748517	-50665.40514440173	4.619501904359324	21.529035959361288	17.584444333918395	0.24481855590742294	-10.034404442985593	0.098280159436197	-4.0525468170641314	4.616751023058502	0.03723339409755211	1.0
608000	-50689.10693556997	-50669.33418824738	-19.772747322593165	-50669.33418824738	5.491226602045485	25.60857861701808	16.92120986329216	0.24495463965768535	-7.419253682093423	0.5449331944871059	-0.7597711346897198	5.483289354645662	0.03214710096087453	1.0
609000	-50684.69161953087	-50665.67046235175	-19.021157179125233	-50665.67046235175	5.577378203320469	25.803937535874397	15.656567958999343	0.23806346326303093	-7.283505195398161	0.41678864565966434	-0.5854157329635746	5.57595732507279	0.030604311300234204	1.0
610000	-50685.279749781694	-50666.126634223176	-19.15311555851484	-50666.126634223176	6.052361894581236	27.697731182214255	17.787900455364245	0.22778432059182002	-7.484293669665913	0.4255492699842696	-0.23021885406643455	6.047050512333593	0.028888437835206743	1.0
611000	-50690.78106525771	-50670.68967494159	-20.09139031611722	-50670.68967494159	6.321217144882006	29.91272064823971	18.562351645866233	0.22628387981544223	-9.137347190224956	0.156393364654828	-0.4227805774860023	6.313838513284519	0.028182870003859946	1.0
612000	-50689.22916167644	-50669.63618105571	-19.59298062073433	-50669.63618105571	6.30676142096665	28.764035698959272	17.187106645715502	0.22536815563145204	-7.738467790963979	0.48596881579611706	-0.3609239515976469	6.259935183221625	0.02791171565569201	1.0
613000	-50682.7805211467	-50663.26929958564	-19.511221561056487	-50663.26929958564	5.569156708938482	25.87815433892446	17.536955860899983	0.23018599264422634	-8.228622901275372	0.20436703821776245	-0.6057699474538312	5.564122382537768	0.030976748094033283	1.0
614000	-50685.273731371635	-50665.12458339873	-20.14914797290975	-50665.12458339873	6.57532124593498	30.38810350908284	17.26843135170245	0.22896809980886634	-7.975442798730983	0.4139310911131174	-0.8265736816126469	6.548079523868535	0.026395931751425045	1.0
615000	-50688.03233397207	-50668.00039016763	-20.03194380443923	-50668.00039016763	5.758551635360549	27.081306066271516	16.799029006809093	0.22835422685173057	-7.995321050111425	0.6103556712966874	-0.361880708470693	5.739146251870933	0.028935124694087808	1.0
616000	-50684.172369931686	-50664.6486332744	-19.52373665728013	-50664.6486332744	6.053335360417547	27.67304654402588	17.91007893622806	0.2383372819562401	-7.598841569050965	0.5356346835588013	-0.23069771321885227	6.049529590015085	0.03035486408143441	1.0
617000	-50687.71203453092	-50667.7378998864	-19.974134644523822	-50667.7378998864	5.708244650209779	26.13205094657534	17.81055863618796	0.21162272956915296	-7.6786090383000865	0.6816762934746258	-0.39932108588472637	5.705441234012635	0.03198158784343969	1.0
618000	-50694.09413652853	-50672.94601915579	-21.14811737274734	-50672.94601915579	6.167919564036811	28.230600840806886	19.326211085997162	0.2059845576815438	-8.666353844584837	0.7859442245425582	-0.26684367437876916	6.143269539215497	0.03057248274998877	1.0
619000	-50689.69676293596	-50670.68611612093	-19.01064681502249	-50670.68611612093	5.785405207547864	26.159740992599403	19.11768924341556	0.21283544217404585	-7.375262788951726	0.32279124383414803	-0.327495293146905	5.774496185728292	0.0339891128929443	1.0
620000	-50687.118506839994	-50667.59048379093	-19.528023049060685	-50667.59048379093	5.510634228374318	25.871927667644034	18.014089685464818	0.22062838748268027	-7.4089392177426685	0.401172961495931	-0.7187120291693905	5.50355228043395	0.03234081068958763	1.0
621000	-50687.53665236323	-50668.28837302828	-19.248279334952027	-50668.28837302828	5.550474195720551	25.16138108434661	18.39281675292709	0.21671084926790277	-7.035696460332398	0.453360870755709	-0.6477761530270079	5.540660909358739	0.03299544782086511	1.0
622000	-50688.532171307736	-50667.111621854594	-21.420549453143998	-50667.111621854594	5.1216930633889675	23.71878813537908	18.516784918308044	0.21528788330470525	-7.524004474531564	0.7839696922877327	-1.770744707859882	5.121093476183288	0.03575537561875741	1.0
623000	-50689.83232941773	-50669.725509433025	-20.106819984704412	-50669.725509433025	6.277498140730714	28.124138787079637	18.508006113100187	0.21674589664568347	-7.783908016716159	0.6548877877061247	-0.3765657677097515	6.274567309657417	0.029918322926011463	1.0
624000	-50687.50933925645	-50668.36552466584	-19.1438145906146	-50668.36552466584	6.007435946491305	28.02510258427188	17.77784437055372	0.2295598226055293	-7.89757140034015	0.2798957320387776	-0.22580018471436933	6.002101436370907	0.029416650666562662	1.0
625000	-50685.94321869554	-50664.25377142311	-21.68944727243056	-50664.25377142311	4.879055659331205	22.370523894854706	17.79955751161862	0.23108032967669107	-6.919738076204846	0.7251203108058888	-2.7936438054649364	4.866895315334852	0.03662701765695991	1.0
626000	-50687.356054862124	-50665.78346059358	-21.572594268543078	-50665.78346059358	7.026897067328755	32.60974677917612	16.679220054371047	0.2351190886078888	-8.657576961801903	0.21136033746503743	-2.308810442830738	7.020543749720219	0.024070774693595948	1.0
627000	-50683.18315258659	-50663.40140176579	-19.78175082080381	-50663.40140176579	5.5568603861335	25.881668427385378	16.598602321372006	0.2439190251432753	-7.537553391325121	0.5861803932549723	-0.6202358827778809	5.555902865279929	0.030439394805915086	1.0
628000	-50686.04757809174	-50666.76310049871	-19.28447759302739	-50666.76310049871	5.771735264887013	27.215106603935002	16.109836399198496	0.2520149005155675	-7.65190793860557	0.4480444381092378	-0.3333291311106879	5.768118803623536	0.02960602346525703	1.0
629000	-50684.27962161437	-50665.25398053369	-19.025641080678046	-50665.25398053369	5.677431905111087	26.585427072951916	16.009900749815696	0.2528059103249617	-7.789393675136293	0.2755268428878308	-0.43540651435480293	5.676260010417252	0.028658195583021042	1.0
630000	-50685.5344072799	-50664.85521433971	-20.6791929401875	-50664.85521433971	6.83147099366773	31.449005773571653	16.66911380213272	0.25129648021692413	-8.338707434602151	0.24049108082388707	-1.5903923813669096	6.826014839068337	0.025484958798492545	1.0
631000	-50685.659694677146	-50666.02891925692	-19.630775420225497	-50666.02891925692	6.412375234946621	29.623630659584972	16.435149187918924	0.2392060464061686	-8.586034667993706	0.1932306057777789	-0.5558429707314603	6.406233687725878	0.026250885949879968	1.0
632000	-50683.47532534474	-50663.306107145225	-20.169218199517452	-50663.306107145225	5.343583031247662	24.943901459211745	17.328357272498724	0.24696957020737353	-7.359388132220584	0.5829171653574216	-1.0949576028167416	5.3407708098953695	0.032330193151497315	1.0
633000	-50682.714711110864	-50663.481876425474	-19.232834685391577	-50663.481876425474	5.639460214103414	26.452070115190985	17.229625552973953	0.24024659766288725	-7.507221550528717	0.3688363123899863	-0.4873896564880998	5.638338346072346	0.029860713446532988	1.0
634000	-50687.28192250057	-50665.422219886415	-21.85970261415929	-50665.422219886415	6.782985958027426	31.3586439680469	16.683744835729055	0.22440250796212804	-8.748750837148375	0.620566693337999	-1.4384745081668875	6.778679380593245	0.025718036353469597	1.0
635000	-50684.514171067574	-50665.419880138936	-19.094290928640614	-50665.419880138936	6.199006938037983	28.438335044478244	17.305119365214345	0.218753447737455	-7.765932779320618	0.3036695719148406	-0.29636608686366106	6.187849320226257	0.02924082866679446	1.0
636000	-50684.86962094056	-50665.091146229584	-19.778474710974095	-50665.091146229584	5.9804532927742144	27.66686678730531	18.0941442845135	0.22258391720949122	-7.792988128555455	0.5673347055631737	-0.2269755927908131	5.975666482518081	0.030572565946507795	1.0
637000	-50686.3823242165	-50666.600070893284	-19.782253323217613	-50666.600070893284	5.641529865265005	25.901323066102613	18.543245157145577	0.230592590210113	-8.718970834341484	0.16312768235681402	-0.4878835603552342	5.637997094134241	0.03203382753782819	1.0
638000	-50687.91382220353	-50668.657267420844	-19.25655478268957	-50668.657267420844	5.745026556070685	26.849304864235712	18.032154247818173	0.23451628182197917	-7.894698499873387	0.2612083735862443	-0.3741659388570828	5.727626555798518	0.029358336966499775	1.0
639000	-50687.149804388566	-50667.871613499265	-19.278190889300017	-50667.871613499265	5.484086922709231	25.483396226248807	16.025254283180892	0.23766688571388522	-7.258711062257522	0.4417686003231437	-0.7599360189392054	5.4832095848922515	0.031662488658395445	1.0
640000	-50686.25382562428	-50667.025227521284	-19.228598102992418	-50667.025227521284	6.144330245706513	28.49980769707596	16.860851528412798	0.23781356314906005	-7.701514654688161	0.3977648697148251	-0.262887745684243	6.136191763773577	0.027021259902723492	1.0
641000	-50682.26915207012	-50663.27573999773	-18.993412072390562	-50663.27573999773	6.062014065906762	28.059002384286966	16.482834886644532	0.24190056290912101	-7.986369997761657	0.25473882055367075	-0.23307367388613442	6.060342030299813	0.028665918531856308	1.0
642000	-50687.6512163691	-50666.92591781663	-20.725298552464796	-50666.92591781663	6.380094738537783	29.118857976245657	17.569871338564287	0.24228314619831046	-8.346526961045619	0.6762077774746844	-0.4898740076895843	6.363374913171546	0.027565933471786198	1.0
643000	-50684.9204432008	-50665.789695549895	-19.130747650903512	-50665.789695549895	6.12565858793309	28.294499162577218	16.906795084556933	0.24423483157908005	-7.690291917773272	0.3682074338101069	-0.2411038631067981	6.0875000298916255	0.02849175162932115	1.0
644000	-50686.81088330955	-50666.980458337115	-19.83042497243124	-50666.980458337115	5.8302706612666535	27.434409300852078	16.906795084556933	0.24423483157908005	-7.914786507187436	0.5643435370970787	-0.2895007596317448	5.821521139925456	0.02849175162932115	1.0
