#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.mito_trimmed" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="GammaShapePrior.s:HKY" name="distribution">
#            <parameter id="gammaShape.s:HKY" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:HKY" name="distribution">
#            <parameter id="kappa.s:HKY" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="human_pan.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="human_pan" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Pan_troglodytes_troglodytes" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Homo_sapiens" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@mito_trimmed" id="treeLikelihood.mito_trimmed" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:HKY" shape="@gammaShape.s:HKY" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:HKY" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HKY" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HKY" kappa="@kappa.s:HKY" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@mito_trimmed" id="empiricalFreqs.s:HKY" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.mito_trimmed	Tree.height	Tree.treeLength	kappa	CalibratedYuleModel	birthRateY	logP(mrca(human_pan))	mrca.age(human_pan)	clockRate	mutationRate	gammaShape
4024000	-39149.58796434883	-39120.65248055697	-28.93548379185699	-39120.65248055697	37.22495270248784	96.23766658061605	19.30645113023596	-12.666286272495109	0.039604539794035845	-2.2224754550858705	6.999170681725886	0.005336764231062773	1.0	0.12039293694235295
4025000	-39150.19611303813	-39121.459235114446	-28.736877923685796	-39121.459235114446	27.831647320319487	71.83561272964975	20.14980571538803	-13.067077002919383	0.11987342501202376	-1.1897164594050276	5.305764770859221	0.007499717540179264	1.0	0.11686292831262429
4026000	-39147.559617859275	-39119.40631140359	-28.153306455685406	-39119.40631140359	33.905777132032746	88.38141801959065	19.7794285809906	-12.880748032670759	0.07428191670576331	-1.0958499399618686	6.659567505005038	0.005755065832217074	1.0	0.12023561677233284
4027000	-39152.53168622585	-39121.41908296446	-31.112603261386983	-39121.41908296446	42.78186763305688	107.98146601981333	19.7794285809906	-13.335774649583598	0.051810835967514644	-3.7630088342029735	7.329890499544652	0.004978481045242102	1.0	0.10215837998391526
4028000	-39149.68235609251	-39121.1056764041	-28.57667968841114	-39121.1056764041	29.027304079828312	74.60589006364593	19.7794285809906	-13.561798711115596	0.12734171359198257	-0.6258727923257299	5.552740880651382	0.007247717077002345	1.0	0.10215837998391526
4029000	-39149.06542711791	-39121.17714400735	-27.88828311056192	-39121.17714400735	37.04889631526145	91.30473713487069	24.149120068019304	-12.639164434255619	0.0383797302404897	-0.5322536170941972	5.608552516645291	0.006312412644714608	1.0	0.10215837998391526
4030000	-39144.98305472818	-39116.45656744468	-28.526487283506487	-39116.45656744468	31.857963768202236	79.69804914220691	23.11611144065697	-12.369763762308231	0.06542216500627993	-1.4358201065173106	5.222173298905025	0.007023434145988322	1.0	0.10378927285486551
4031000	-39143.45787921791	-39115.254529765996	-28.203349451913727	-39115.254529765996	36.32926047341713	91.49657736759636	22.783793208690124	-13.405726305399526	0.07920625795061685	-0.24414435530115455	6.095794056852258	0.006144111358623482	1.0	0.10424046456916962
4032000	-39142.83243713505	-39115.14093895264	-27.69149818241444	-39115.14093895264	33.63181874800582	85.02826967346506	22.614693001814988	-12.822994587602302	0.07485481643043189	-0.25912503676986126	5.870899875822806	0.006616583651583282	1.0	0.10369716649586276
4033000	-39142.804420610715	-39114.621689998625	-28.182730612089603	-39114.621689998625	29.82504331206814	75.6097531191709	22.614693001814988	-12.074968366757565	0.06355195006063062	-1.399641558856477	5.233889627334367	0.007303980352641932	1.0	0.10369716649586276
4034000	-39146.264260664204	-39117.93120043776	-28.333060226445262	-39117.93120043776	31.337513638215672	79.12123258869327	22.614693001814988	-12.876704130939235	0.09042358624146546	-0.7596506709006703	5.483347641902244	0.007157239539200746	1.0	0.11255684220919476
4035000	-39146.14463578721	-39117.786926569155	-28.357709218056822	-39117.786926569155	28.53189288543126	72.73997568759901	23.045463064573653	-12.28779304675506	0.028666122917698326	-1.2818906696009384	5.273329745704349	0.007494697738137391	1.0	0.11328351744137138
4036000	-39145.508572855135	-39118.293982945834	-27.21458990930046	-39118.293982945834	33.36691416547549	85.47216544586664	23.272593682495746	-12.351965889545646	0.04065475466685261	-0.22592129913499934	5.991939401688709	0.006300669313298469	1.0	0.11207355254540415
4037000	-39147.39882807869	-39117.4765850555	-29.922243023191513	-39117.4765850555	35.71566224000341	89.31059829493594	23.504341513355918	-14.989098160161461	0.1204817745633219	-0.2620999422496464	5.865262125582821	0.006386860355094438	1.0	0.10928505059587411
4038000	-39146.137087362054	-39117.347139958925	-28.789947403131325	-39117.347139958925	30.376576549955345	76.94208064306869	23.504341513355918	-12.709465075299061	0.0896244127784446	-1.2290658571310922	5.2917364528346935	0.007650673225943504	1.0	0.10928505059587411
4039000	-39149.03328997224	-39119.11272665984	-29.920563312396677	-39119.11272665984	27.596048993063842	71.40892617363478	22.59506548688334	-13.667764572945739	0.13855827883378039	-1.5491322900812285	5.1865687068238335	0.007241307560983018	1.0	0.10989739408516531
4040000	-39145.859105009724	-39115.95681553764	-29.90228947208432	-39115.95681553764	38.87101337142533	98.97338484497561	22.325701873947818	-13.040463218810288	0.024351941440398726	-2.437603322211634	7.05162064680352	0.005632425140698945	1.0	0.10966752087318074
4041000	-39146.68896031359	-39118.78668849014	-27.90227182345883	-39118.78668849014	30.576486956965667	78.10956886882684	23.124441760422375	-12.160021939719936	0.0383147438247087	-0.9926999363208958	5.380763137532911	0.007179203321191128	1.0	0.10966752087318074
4042000	-39150.69925987371	-39118.41533896855	-32.28392090516247	-39118.41533896855	44.69040189264762	112.09108612232079	22.589951565686835	-13.235847050857144	0.03968670451078737	-4.723022586193904	7.499538467920909	0.004952691183682474	1.0	0.11130844868731427
4043000	-39146.377592187375	-39118.720338626576	-27.65725356079739	-39118.720338626576	31.931335419109786	80.64545573585504	23.025121380013797	-12.203580622843946	0.051140707354264556	-0.774002188782911	5.4764492211169085	0.006749881196904885	1.0	0.1115865702765514
4044000	-39147.91914264578	-39119.610270255114	-28.308872390661737	-39119.610270255114	32.240764685477366	80.89186275734829	23.50184638869098	-12.351888067586108	0.03399658293451368	-1.1490139002312814	5.320580193258044	0.007310345159995528	1.0	0.11154972150878596
4045000	-39149.27104882003	-39117.63135590293	-31.639692917099477	-39117.63135590293	41.71255364188957	105.9077420317816	23.599326345309358	-14.16990373292121	0.07655818027445248	-2.9747429827235234	7.172380405431359	0.005296115400223187	1.0	0.11076315425637005
4046000	-39146.48180434351	-39118.43825380557	-28.043550537937474	-39118.43825380557	31.531138122367388	79.19826920488197	22.79379062274752	-12.270044411670012	0.03486638032972824	-1.0607828764225538	5.35386088039114	0.007148608665717737	1.0	0.1111760319651244
4047000	-39145.537708691605	-39117.3709600792	-28.166748612403566	-39117.3709600792	38.07764129910565	95.53884436328073	22.729012245335074	-13.20889351502999	0.06601100811745521	-0.43029727204729384	6.319770166996991	0.005975342367441062	1.0	0.11182547778397754
4048000	-39144.65249436437	-39117.199959843194	-27.452534521176254	-39117.199959843194	32.10524345234114	82.1450567639492	22.35924949208648	-12.50462773817202	0.028926112231934743	-0.3334007496717961	5.768041601761147	0.006765855495092206	1.0	0.1132584346120157
4049000	-39147.77885357088	-39120.15714622354	-27.621707347348654	-39120.15714622354	33.1714923383307	83.48726932392577	21.85761656961585	-12.483353659171549	0.03129988787443618	-0.6105833736983692	5.561370303642331	0.006560190038798536	1.0	0.11048843164844667
4050000	-39145.2129285257	-39118.42858678751	-26.784341738192087	-39118.42858678751	29.47987183542216	76.58724969335195	20.752877031602868	-11.974410227663832	0.055701998419564455	-0.38920034250980273	5.714160018659849	0.00664102118480782	1.0	0.11141216373581182
4051000	-39144.464141561446	-39117.50301073167	-26.96113082977852	-39117.50301073167	29.513577835242522	76.27649251673009	21.28504372703119	-11.988585461554656	0.05847992911836659	-0.48669284903277904	5.638820338067014	0.006693161267305744	1.0	0.11025687007642028
4052000	-39147.03045462953	-39119.39636551559	-27.63408911393904	-39119.39636551559	33.35715698790962	84.21257286092113	25.467224642218863	-12.321621377275047	0.044598125143938044	-0.3911770054565238	5.712436395894929	0.006762733615460896	1.0	0.10940360652016927
4053000	-39147.06954579271	-39119.27968638129	-27.789859411416156	-39119.27968638129	32.103597162301924	83.79484969724517	20.021954113117992	-13.09947200221947	0.0914825708338451	-0.4625656694411452	6.344074350102138	0.005948270215046006	1.0	0.11064775748894772
4054000	-39146.990792852084	-39118.23868241037	-28.75211044171811	-39118.23868241037	37.021641035317074	93.4129867057003	22.523857830954288	-13.788578809690796	0.08648253676095333	-0.4008837837268936	6.295882097364952	0.006342115833350372	1.0	0.108767795234248
4055000	-39143.122022371484	-39116.17957031325	-26.94245205823097	-39116.17957031325	30.573598373553477	78.32309385777904	20.67308487113463	-12.080510036581929	0.04257801080141502	-0.4505538892466471	5.664766844866204	0.006657269981606553	1.0	0.10848685148057231
4056000	-39145.16905043357	-39117.531806082785	-27.637244350785043	-39117.531806082785	32.84540770897093	84.26813450644946	20.266493148242443	-13.109704612194701	0.019353507136236202	-0.2588186025398498	6.128505349879144	0.006034111443997728	1.0	0.10953251900053866
4057000	-39145.00958418631	-39117.30458039041	-27.705003795895532	-39117.30458039041	31.14861366794072	80.05439130403283	21.849249722677627	-12.92766430180981	0.09260571939846714	-0.27339154263671045	5.845727205911115	0.006430222303528111	1.0	0.10755024499642106
4058000	-39144.061581831505	-39116.060589510984	-28.000992320523054	-39116.060589510984	28.56553895688711	73.46558582119883	20.980727628211607	-12.45257715459126	0.09270061414213489	-1.0244791610097983	5.368063370121232	0.00718971663395427	1.0	0.11014703158439752
4059000	-39144.27755252209	-39117.34223347268	-26.935319049413476	-39117.34223347268	30.62899481606915	78.97523875642483	20.288253123352085	-12.325892937478368	0.030858944754272432	-0.2458685441481975	5.8998072070868615	0.006599973449354729	1.0	0.11236777238677365
4060000	-39146.54219414442	-39118.63526518574	-27.906928958683924	-39118.63526518574	33.58451850910772	86.43178649285257	20.384757426082263	-13.125644008731983	0.08536331568158327	-0.5212922336846326	6.384383194897946	0.005884326984579581	1.0	0.11260494160436085
4061000	-39146.93812967638	-39119.97887393622	-26.959255740159875	-39119.97887393622	34.17859322314713	87.03076021127123	20.066835605418053	-12.389897117942205	0.04211447589013532	-0.27289014105282106	6.153458118729661	0.006319537999381309	1.0	0.11370680540749398
4062000	-39149.19936088162	-39121.655936874246	-27.54342400737289	-39121.655936874246	36.6100386952553	93.44328325824074	19.536850294025317	-12.799770426374677	0.05616637336836207	-0.6317715838153648	6.450544243760054	0.005572447582152364	1.0	0.11558834418400758
4063000	-39145.389506991196	-39118.23770457198	-27.151802419217887	-39118.23770457198	31.93721489760277	82.03769251906937	21.84368197449994	-12.403270348283542	0.03091302072551532	-0.23433562362346438	6.0653615750220915	0.006451099069320834	1.0	0.11515534123262977
4064000	-39146.66989412844	-39118.863591022564	-27.806303105877017	-39118.863591022564	29.00337475085147	74.47414129092225	22.87409636587469	-11.956687157383222	0.04268907320311557	-1.094873003000242	5.340802893530503	0.007380308348561864	1.0	0.11302241129448096
4065000	-39144.34008461003	-39116.76913468854	-27.57094992148745	-39116.76913468854	31.468590511235263	79.99168589931978	23.79815161811635	-12.186971306110784	0.05550917841485521	-0.6021919041618675	5.566179442904592	0.006902307624359105	1.0	0.11286795474836811
4066000	-39144.52432449588	-39116.96130447343	-27.56302002244753	-39116.96130447343	33.932848476458624	85.80819216374798	23.738682627025437	-12.540531842341103	0.06028491280391709	-0.26938410927251943	5.8523640344838155	0.006749050446567285	1.0	0.1125911782445902
4067000	-39146.515444586716	-39118.20408224252	-28.31136234419889	-39118.20408224252	31.271548193722293	79.34246379785748	22.66970365471604	-12.824351959909698	0.08756880355732771	-0.8492350721018765	5.441679429244655	0.006708463271163141	1.0	0.1125911782445902
4068000	-39148.6780300187	-39120.17521417694	-28.50281584176051	-39120.17521417694	31.028080794714235	78.29021552163374	23.10897744473202	-12.178434714682806	0.03923714010090942	-1.62408755253051	5.163849236116541	0.006832686794277367	1.0	0.11141788754478106
4069000	-39145.508418346806	-39116.80221048862	-28.706207858187692	-39116.80221048862	27.807025252548893	71.44075882793497	22.777532995735736	-12.355342797687012	0.02682131491690057	-1.5843152783529644	5.175826497117192	0.007551088533854826	1.0	0.11196733445179065
4070000	-39146.08245494438	-39118.01462456078	-28.067830383599194	-39118.01462456078	34.89249611605793	88.47823049358472	23.167354791202357	-12.986566407196756	0.02188448000849435	-0.4452045895771872	6.331219894430014	0.006375799789946181	1.0	0.1103425125768361
4071000	-39144.185555639415	-39116.48243751441	-27.703118125004853	-39116.48243751441	33.695925610048384	84.7678842256964	23.167354791202357	-12.582677050897496	0.029086015785765335	-0.4342663015601974	5.677141711492898	0.006703801565778	1.0	0.1103425125768361
4072000	-39144.3643449446	-39117.14152754348	-27.22281740112622	-39117.14152754348	33.26511481546841	84.91755041252367	22.927114427023426	-12.354619938951572	0.0378630427153223	-0.22581888368080025	6.003710191105109	0.006569932753076399	1.0	0.11138150601807226
4073000	-39150.077548182795	-39120.9495984448	-29.127949737992	-39120.9495984448	37.09178040659117	94.84367985108022	22.02410491977632	-13.060331369721752	0.0660002120357403	-1.6258006402542482	6.836662801733626	0.005894737314128644	1.0	0.11365928436107074
4074000	-39148.08441902341	-39119.0776140114	-29.006805012009757	-39119.0776140114	36.62162772416433	93.33786641964585	22.8753938908283	-13.45308026773018	0.017187037676097822	-1.0230352229842623	6.6313651361690535	0.005899162247146943	1.0	0.11261748464859911
4075000	-39143.922820865075	-39116.49861792744	-27.42420293763626	-39116.49861792744	35.187724704851334	89.79095574984548	21.495935240677763	-12.489405096337379	0.04659875625529397	-0.5298562442462122	6.389913382433512	0.005999117564251169	1.0	0.11583498520651946
4076000	-39145.373589522234	-39118.38401186374	-26.98957765849485	-39118.38401186374	31.151639090632088	79.37146585243958	20.783671449913555	-12.102550803973594	0.050193347826227024	-0.4164572719891998	5.691239640380705	0.007014703359231705	1.0	0.10314984618809064
4077000	-39150.1901643046	-39120.71505016648	-29.47511413812171	-39120.71505016648	28.546243694603238	72.94475874698475	21.07029998707982	-13.078900248285063	0.11380579706826352	-1.8332372785690163	5.103494025138625	0.007455281427138809	1.0	0.10311479733637971
4078000	-39144.12164775365	-39116.721582613995	-27.400065139654906	-39116.721582613995	32.23617405076958	82.60709288634898	21.479160812108294	-12.682067966350825	0.025123088978765692	-0.24321273313172168	5.906668921341832	0.0065306871776208844	1.0	0.10267602242045014
4079000	-39144.541250362025	-39117.41889134615	-27.12235901587547	-39117.41889134615	35.14555483419494	88.76586455587866	21.513825621478176	-12.485288744193882	0.04417123170712068	-0.2258122789605838	5.99676531950137	0.006100126894576607	1.0	0.10353765323884387
4080000	-39145.02826079405	-39117.345271916776	-27.68298887727589	-39117.345271916776	27.94779997026591	71.9476984999227	20.66726338213643	-12.202964019334333	0.08811669438309941	-0.9768169243721989	5.387209019433432	0.00732742956528293	1.0	0.10513390879307201
4081000	-39144.68685420951	-39117.147801579296	-27.539052630215163	-39117.147801579296	30.44345203197129	77.91443899240305	21.382172712261184	-12.183596026964539	0.0637441719574622	-0.8375896459777173	5.446918499074056	0.006892414753461968	1.0	0.1024090532846909
4082000	-39147.96079497886	-39117.49836034414	-30.46243463471966	-39117.49836034414	37.87801696968423	95.27448565770264	21.63340938517502	-15.331911719135558	0.11769998385696398	-0.7579738763085825	6.515840345292928	0.0058062260712160715	1.0	0.10126665160750782
4083000	-39144.58893495786	-39116.62472126557	-27.964213692282446	-39116.62472126557	36.054490889344756	90.93680622682226	21.552791699827804	-13.273699653303735	0.07719994128035697	-0.28873729559521877	6.1774062329097985	0.00603215074480379	1.0	0.1010447858552144
4084000	-39145.19483156405	-39117.76123504034	-27.433596523702583	-39117.76123504034	35.876755520524604	90.40297649446242	21.21842990521802	-12.837532798952788	0.06199914317498974	-0.22839128976987672	5.963944923206646	0.006041408614466465	1.0	0.10168399961896164
4085000	-39150.71224114196	-39121.78983624642	-28.922404895540804	-39121.78983624642	31.51796099828612	79.6750345164298	21.17708803233864	-12.78574904060496	0.08265344754544071	-1.6439363172260189	5.157935583051602	0.0068881815696524296	1.0	0.10020544152653352
4086000	-39145.7434466793	-39118.24957692305	-27.493869756247904	-39118.24957692305	29.019412839470654	74.91220645344275	20.89635673792578	-12.168191636064098	0.075216612232723	-0.8424624736405225	5.444720286253948	0.0069022194525368225	1.0	0.11948931280867238
4087000	-39145.667305054856	-39118.80241508788	-26.86488996697727	-39118.80241508788	29.15869892358152	75.43464304597845	20.650575466725456	-11.9621875665576	0.06170381044488661	-0.4503147065872546	5.66494526272374	0.00687305107484021	1.0	0.12012306051530429
4088000	-39150.2754057055	-39121.79952814544	-28.475877560054847	-39121.79952814544	29.153070999548852	74.83438221902904	22.022177813123605	-13.104090361437281	0.11173388322556055	-0.7952155403542154	5.466415804343172	0.006719840433932938	1.0	0.11774362278124091
4089000	-39145.46063264695	-39118.321608899954	-27.139023746994468	-39118.321608899954	33.700851172890765	86.04853640688661	22.190206370174188	-12.387447355043296	0.03817307266940195	-0.23336914664481226	6.061554016928568	0.006237834908853466	1.0	0.1159399379249102
4090000	-39147.43509604281	-39120.00555312521	-27.429542917606877	-39120.00555312521	33.47850203730919	84.42465383891376	22.190206370174188	-12.366023485260357	0.0512610839721236	-0.42515815923733014	5.68427321416088	0.007035063075746477	1.0	0.1159399379249102
4091000	-39147.45892314493	-39116.77578489297	-30.683138251958187	-39116.77578489297	25.66048060206275	65.79311286270143	22.513044176677383	-12.412441778207501	0.11459769691560055	-3.449540363502233	4.730403802215542	0.008176448995553273	1.0	0.11461278564889334
4092000	-39145.476988597075	-39116.65696856972	-28.820020027358897	-39116.65696856972	39.169440677329625	99.39547291730396	22.036316888403086	-12.866693025135806	0.04579797305404465	-1.5453571074389028	6.812270199747035	0.005731715372777021	1.0	0.10653203388240856
4093000	-39144.82060745225	-39115.84050925	-28.980098202248872	-39115.84050925	37.667703835441756	95.6051157656184	21.49285911900313	-13.589030398647969	0.07885652056627894	-1.0407797976925202	6.638352741455613	0.0057266686071255945	1.0	0.10794611339250673
4094000	-39145.300680580025	-39116.95588894942	-28.344791630600177	-39116.95588894942	28.032650191545518	72.08011454447396	20.93486770843524	-12.701336498009699	0.10693068388977525	-1.0975403979288814	5.339792061057975	0.007382337782941582	1.0	0.11076204460209335
4095000	-39145.67666905674	-39116.42444368018	-29.2522253765543	-39116.42444368018	36.21197949825567	93.21011076278899	21.31924532316697	-12.968325129572625	0.06723485455798028	-1.9467680692900116	6.927625117341398	0.005744537654366068	1.0	0.11050043319335745
4096000	-39143.363529138514	-39116.42993370683	-26.933595431686033	-39116.42993370683	32.47113234084385	83.35770944375355	21.335020017171814	-12.250376427612785	0.0518719316090068	-0.24906402124430477	6.107871842015369	0.006319946076894362	1.0	0.11044207441197511
4097000	-39149.09888251989	-39122.391918717716	-26.706963802173053	-39122.391918717716	28.102878834586868	73.11669927231118	21.073781320699997	-11.86741744011627	0.04119131084641985	-0.33220647450675683	5.76933235829225	0.006998254004798912	1.0	0.11029552536052721
4098000	-39147.73447357645	-39119.39626583806	-28.338207738383215	-39119.39626583806	31.40328951964721	81.14635905005437	21.85155587995108	-13.566458969024314	0.10855500007899786	-0.27314504512081805	5.846127175115145	0.006387378384981431	1.0	0.10863824326595871
4099000	-39148.61329227901	-39120.92888812645	-27.684404152560937	-39120.92888812645	33.169012362311555	82.98095469426451	22.801042193921354	-12.342765783447826	0.05476533077597086	-0.58851943297172	5.57413142853282	0.00746127332954542	1.0	0.10805485061688162
4100000	-39151.78074345896	-39122.47115697772	-29.30958648124211	-39122.47115697772	42.299352493339875	104.85811216480714	21.99266502271479	-13.827193554479376	0.06770614484728461	-1.0623947444465593	6.646762472551489	0.0058133169795625715	1.0	0.1090752280025208
4101000	-39143.28243055143	-39115.95092144823	-27.33150910319871	-39115.95092144823	32.073909933110734	81.99317272562828	22.183068351796734	-12.484197990766207	0.06969757236398898	-0.27639621057878616	5.840932627584946	0.006629622919056212	1.0	0.10854736307648506
4102000	-39144.03258987259	-39116.14026282085	-27.892327051738327	-39116.14026282085	32.41490218873716	81.72414213316105	22.21980571599195	-12.620255133737466	0.07347823305390257	-0.6849458791743213	5.520857783883744	0.0067091688558777495	1.0	0.10896434660561234
4103000	-39145.47292584219	-39117.065028364545	-28.40789747764345	-39117.065028364545	37.160002897809136	94.7575430065949	22.246713285232087	-12.663051415122672	0.03526442950241948	-1.324182540617838	6.741077319843588	0.005667655123693403	1.0	0.1081957419850102
4104000	-39142.91013767094	-39115.663992940536	-27.24614473040201	-39115.663992940536	34.006689514801806	86.98553432764427	22.532959739865827	-12.404712490656118	0.038455368824822915	-0.3047500098040367	6.198694057736145	0.0061863138202150544	1.0	0.10669965449434261
4105000	-39143.74689850036	-39116.13510699376	-27.61179150659649	-39116.13510699376	35.2957930843756	90.3422664685068	22.604586949954054	-12.509500725622374	0.04628305159181205	-0.5706724814201595	6.415259634912564	0.006107151855657536	1.0	0.10702892852838496
4106000	-39145.48815291516	-39118.49338184111	-26.994771074049517	-39118.49338184111	33.58735015995326	85.82067884251249	20.0946538789335	-12.369835309097258	0.053124274091280385	-0.3422203786808511	6.24127683895903	0.006253135127620152	1.0	0.10734803932250893
4107000	-39144.68702040941	-39117.472792817716	-27.214227591691284	-39117.472792817716	30.621521890575806	77.94278105221711	21.14663109824804	-12.207237344603618	0.06745093179140364	-0.5003651929320956	5.629477503862877	0.006978219978055601	1.0	0.10446665843648492
4108000	-39143.69937136261	-39116.55403770071	-27.145333661897453	-39116.55403770071	31.53044765055462	81.27926921068406	21.693437158262846	-12.41802687065328	0.06963942838466913	-0.24067346651557386	5.913738438830362	0.0064530799172502346	1.0	0.10337736563161892
4109000	-39142.77535893339	-39115.45223755008	-27.323121383309307	-39115.45223755008	34.589932593661224	88.27337429747449	21.715779749759935	-12.468371696165038	0.0515478129500309	-0.4332289528738261	6.322054032911481	0.006027042552672917	1.0	0.10409989633212309
4110000	-39145.00063527208	-39116.751841126534	-28.24879414554732	-39116.751841126534	38.761880512890755	97.1328966390025	21.637791348409447	-13.267067141455522	0.06527719277902372	-0.6101031061585223	6.438355879117524	0.005782016415708629	1.0	0.10404426020546739
4111000	-39144.92782751807	-39117.08649723024	-27.841330287829965	-39117.08649723024	29.613814219834776	75.70730047268607	21.637791348409447	-12.195086821393158	0.07238978798291495	-1.0640688454083382	5.352590742743197	0.007138570950731578	1.0	0.10404426020546739
4112000	-39144.26613449901	-39117.268376483604	-26.997758015409097	-39117.268376483604	32.771271090751604	83.76764519454274	20.89709229990882	-12.338199352428848	0.0579896719777898	-0.24747863111979698	6.104132796166889	0.006511516549672795	1.0	0.1064853041975547
4113000	-39147.47398010452	-39119.764496533535	-27.709483570987107	-39119.764496533535	34.28413284654521	87.93018979759714	20.984046420921	-12.875399786280063	0.07258953746377514	-0.43010865126692455	6.319622667079634	0.006397208138339353	1.0	0.10649520497881695
4114000	-39150.04537612915	-39120.75260319903	-29.29277293012378	-39120.75260319903	30.916000418526075	78.83110946485262	20.188491373045288	-14.142257195323339	0.12740546702257904	-0.834713950292367	5.448219881815392	0.006383425873928727	1.0	0.1092023624103279
4115000	-39144.75345046974	-39117.42188555264	-27.33156491710157	-39117.42188555264	31.812509800022198	81.6085616446787	20.634716073970523	-12.668918373537618	0.07849915130783887	-0.2884939224238294	5.822937059525289	0.006448310090751897	1.0	0.10737978851292805
4116000	-39143.60331831578	-39116.47225820828	-27.131060107494935	-39116.47225820828	32.58218465049612	83.40179119307857	23.06265958163673	-12.268739275321236	0.05278063916756247	-0.23094982386583776	6.050786175388143	0.006430006790760868	1.0	0.10793057134841047
4117000	-39143.556150471195	-39116.01726963861	-27.5388808325868	-39116.01726963861	32.8030358549058	83.60203578070565	23.06265958163673	-12.646321142799671	0.026284888218482263	-0.23622570134539128	5.927769989960322	0.006592702790743962	1.0	0.10793057134841047
4118000	-39143.44422224294	-39116.0408648224	-27.40335742054765	-39116.0408648224	35.12644656750774	88.0657263516243	23.06265958163673	-12.493499326961182	0.03765936736750778	-0.272946272640923	5.84645046402513	0.006465768768662534	1.0	0.10793057134841047
4119000	-39147.18430772595	-39118.823612973865	-28.360694752083894	-39118.823612973865	36.78217364599684	94.46976798095434	22.935170236838392	-12.636193854670555	0.038191160855169055	-1.1942772492028202	6.695875670130122	0.0058929887557778995	1.0	0.10702804799244427
4120000	-39145.89090192536	-39117.77882012558	-28.112081799781706	-39117.77882012558	36.997942920252825	93.07374437062907	22.935170236838392	-13.332019400077415	0.07346619292521982	-0.23653365811783938	6.073288148677368	0.0059719985118478315	1.0	0.10702804799244427
