#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.MC1R_protein_trimmed" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:JTT" name="distribution">
#            <parameter id="gammaShape.s:JTT" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="Nyc-homo.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Nyc-homo" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Nycticebus_coucang" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Homo_sapiens" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@MC1R_protein_trimmed" id="treeLikelihood.MC1R_protein_trimmed" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:JTT" shape="@gammaShape.s:JTT" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:JTT" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:JTT" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:JTT" spec="beast.base.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.MC1R_protein_trimmed	Tree.height	Tree.treeLength	mutationRate	gammaShape	CalibratedYuleModel	birthRateY	logP(mrca(Nyc-homo))	mrca.age(Nyc-homo)	clockRate
574400	-1745.2510191987385	-1722.53116069286	-22.719858505878424	-1722.53116069286	6.487963722238291	36.87558069755148	1.0	0.8335167507565104	-15.283772596818705	0.5831171914619138	-0.22672713166851874	6.021630753844831	0.013061853386777733
574600	-1744.0528478668086	-1722.6431094250916	-21.409738441717117	-1722.6431094250916	6.397037839158915	35.18659996070946	1.0	0.7315360374923267	-14.184903765915205	0.523173848774049	-0.22588244565303867	5.993251184981373	0.013458508263004553
574800	-1745.1716850201992	-1724.6287653504571	-20.542919669741995	-1724.6287653504571	6.575005398833243	34.137499184032116	1.0	0.7315360374923267	-13.037928640756158	0.523173848774049	-0.5060387988369629	6.37433103410767	0.012589812018939639
575000	-1753.1901746251128	-1730.9380061153397	-22.252168509773128	-1730.9380061153397	7.3298826891280235	38.14288661144302	1.0	0.7315360374923267	-15.539260054006768	0.30112069138530095	-0.2660285393352617	6.141840027302829	0.010981120817885093
575200	-1748.7142245197213	-1726.4379518770013	-22.276272642719977	-1726.4379518770013	6.113173254310018	35.48654976083855	1.0	0.8945961116922833	-15.63527375942239	0.24315825540043928	-0.24470172072157603	5.902762229363152	0.015235092590335784
575400	-1748.8779756515148	-1726.7115476985368	-22.166427952977998	-1726.7115476985368	6.271077472226421	35.37173979147078	1.0	0.8945961116922833	-14.486778046885329	0.6642321330576676	-0.27901739063428943	6.163134971709873	0.011231666494832286
575600	-1752.8993475326695	-1727.616796196815	-25.28255133585465	-1727.616796196815	4.544163814203582	25.036747468038257	1.0	1.0041264903741927	-12.06514260639939	1.0697988790862376	-5.230722602870818	4.418081662944308	0.022136604471884765
575800	-1748.2628346860647	-1726.7422439422799	-21.520590743784904	-1726.7422439422799	5.8961707722385786	32.8012626128676	1.0	0.5939569431439853	-13.96809016896668	0.8042055460272088	-0.2613352732916141	5.86668848390539	0.013800620827398087
576000	-1746.3365492306584	-1724.001531281977	-22.33501794868147	-1724.001531281977	6.498430683590211	36.08100250652581	1.0	0.5939569431439853	-15.080923833897563	0.42556652057693456	-0.5991046385552388	5.567962220453748	0.013800620827398087
576200	-1750.2113894112142	-1728.8473445964917	-21.3640448147226	-1728.8473445964917	6.146703323085969	31.52787593764163	1.0	0.5939569431439853	-13.626427643217493	0.8910093722968573	-0.34396751070823256	5.756919603769139	0.01569947232911723
576400	-1745.1880593808812	-1722.9011462143303	-22.286913166550995	-1722.9011462143303	6.3893397790417135	36.98661633805781	1.0	0.9064599533829162	-15.388216355705847	0.26817957494668726	-0.3926644058445587	6.288853815276717	0.01224358479836046
576600	-1742.8479507836548	-1722.705144474118	-20.142806309536756	-1722.705144474118	5.844170653002738	31.220247014812983	1.0	1.0964144136929959	-12.326014785735653	0.6227342503023101	-0.27882951550123397	5.83715319644447	0.015245995155185038
576800	-1744.0315633077312	-1722.0378375731107	-21.99372573462052	-1722.0378375731107	6.59727023294239	37.57523451705953	1.0	0.7767244449857627	-15.028093745961009	0.34090597322506616	-0.34955242652396423	6.248757988695074	0.012190691141387206
577000	-1747.3619048270966	-1726.0845001700816	-21.277404657015104	-1726.0845001700816	6.643228127197297	32.5394992576519	1.0	0.5967365778451975	-13.655004104153944	0.6388330505624895	-0.5586025146431643	5.592071598194955	0.014974532448591217
577200	-1747.196871721115	-1726.457114967025	-20.73975675409001	-1726.457114967025	6.256807365054297	33.62322714020331	1.0	0.5967365778451975	-13.552703839806687	0.5670417027067787	-0.2424177598559993	5.908823228804503	0.014974532448591217
577400	-1745.9651073086548	-1725.243639992574	-20.721467316080854	-1725.243639992574	6.331235348049752	33.1956429939111	1.0	0.5967365778451975	-13.278814370404541	0.718878427268818	-0.2608438071343067	6.132386658107189	0.014099919395813228
577600	-1747.2027870263978	-1725.562157159102	-21.640629867295708	-1725.562157159102	5.736199999723019	31.956532882960055	1.0	0.8063066436833729	-13.560572856248895	0.6539991048492224	-0.7832343745574484	5.472059178547102	0.012955065670254808
577800	-1748.0911028380115	-1724.5157386282017	-23.575364209809823	-1724.5157386282017	5.629780504239183	31.221604112034967	1.0	0.9460813216884774	-16.43841382600925	0.17979064722419447	-0.9908488445866465	5.381510916853855	0.017313793851134938
578000	-1745.9750220215012	-1725.8820035171375	-20.093018504363776	-1725.8820035171375	6.264437034049934	31.597271090768	1.0	0.9460813216884774	-12.689271255951654	0.4712260723162178	-0.2947729591068608	5.814283002309787	0.014272260139840589
578200	-1748.4082218227181	-1725.4289906416436	-22.979231181074507	-1725.4289906416436	6.138192455458937	35.446568826136335	1.0	0.7228091978134381	-16.813191748132326	0.18245976664970406	-0.22848549608997862	5.9632975242984125	0.01351256065040929
578400	-1750.5510702833187	-1725.0284346111227	-25.522635672195943	-1725.0284346111227	7.327628423833172	43.00682933919028	1.0	0.7228091978134381	-17.074711373743654	0.5280425308083697	-1.4484402867439505	6.7818724109786785	0.011566271166790423
578600	-1743.2041462267196	-1721.571929065283	-21.632217161436458	-1721.571929065283	6.240792413761307	35.9284776861772	1.0	0.7228091978134381	-14.374797740848765	0.5280425308083697	-0.25793540887935285	6.126775502828081	0.012530020303389221
578800	-1746.2178033864675	-1724.0136584414179	-22.2041449450497	-1724.0136584414179	6.435257716087283	38.13315645303523	1.0	0.7228091978134381	-15.45297987440687	0.3226101435140064	-0.2441259821307736	6.095746095184206	0.012530020303389221
579000	-1748.8954605203746	-1724.1163234424262	-24.77913707794837	-1724.1163234424262	7.294198592456856	41.01169644641723	1.0	0.7228091978134381	-15.304732210729062	0.46472106644155997	-2.6025959002620636	7.090138648892272	0.010563997509437926
579200	-1741.9191433504868	-1721.2671029758221	-20.652040374664754	-1721.2671029758221	5.726495351751945	32.45432422387856	1.0	0.7228091978134381	-13.332916760109955	0.45952438525744316	-0.4585539579052573	5.658852960396452	0.015727579328346092
579400	-1742.2068223395777	-1721.7185495254191	-20.488272814158474	-1721.7185495254191	6.165855801895685	33.98013188181643	1.0	0.7228091978134381	-13.383484914118487	0.44785720495923875	-0.2699217598279224	6.148543608383523	0.01231907512132715
579600	-1749.517299114948	-1726.6860489224023	-22.831250192545774	-1726.6860489224023	5.644446254311495	32.14540034523884	1.0	0.4786671955744828	-14.631411111735575	0.8018087029846553	-1.026947775169384	5.367087516901169	0.014577542340107899
579800	-1748.455399034904	-1726.2257864480637	-22.22961258684037	-1726.2257864480637	6.828711645310583	38.20780976748791	1.0	0.4786671955744828	-15.872420324032621	0.28141788731140843	-0.23080366500637717	5.949938476043723	0.013819738443412645
580000	-1747.7141604462654	-1726.5536229753152	-21.160537470950143	-1726.5536229753152	6.5392812263508935	35.70513301867235	1.0	0.5894168617289338	-14.426188262972346	0.3479988979324782	-0.28499811679539194	6.172056334016892	0.011448966956646075
580200	-1749.9188587734225	-1725.2994857649962	-24.61937300842622	-1725.2994857649962	6.01636047833114	34.32659718713734	1.0	0.5894168617289338	-16.736605727705506	0.9356048890736014	-0.4448236301045551	5.669067773207392	0.013716828559553014
580400	-1743.781796609409	-1723.1785035730356	-20.6032930363734	-1723.1785035730356	6.373482762905105	34.68769402288985	1.0	0.5894168617289338	-13.417415755628058	0.4567464813648103	-0.4647601924733006	6.34566518470087	0.016118841799327484
580600	-1744.8194081399886	-1725.0343810274642	-19.78502711252436	-1725.0343810274642	5.935778497571964	31.407194117796905	1.0	0.5894168617289338	-12.722358741610606	0.4567464813648103	-0.3415512826417143	5.759417446604095	0.017153643953942626
580800	-1746.2219180829093	-1725.1428068460496	-21.07911123685977	-1725.1428068460496	5.832785199681249	31.864304668983568	1.0	0.7691050309019589	-14.102637355739793	0.3013944632974199	-0.491116842636288	5.635771026693674	0.017814183890318278
581000	-1744.4161406687565	-1723.0645111784477	-21.351629490308788	-1723.0645111784477	5.041828697886389	26.400858581082353	1.0	0.7691050309019589	-12.521478211691582	0.33883293258991354	-2.227786643300523	4.999501301686055	0.017814183890318278
581200	-1747.2874635050591	-1724.2138084932326	-23.073655011826627	-1724.2138084932326	5.229531753613385	29.18966749089726	1.0	0.8895573545415494	-12.926334024096247	0.6536488049924146	-2.767783225836883	4.872615444226737	0.016881167321974106
581400	-1744.779761290257	-1723.7880250505661	-20.991736239690812	-1723.7880250505661	5.602051353817887	32.35544979764578	1.0	0.7747791429687575	-13.745182579564588	0.3659626666481269	-0.561540644350651	5.5902749142986705	0.012737811793108659
581600	-1751.108962301051	-1729.1621406980316	-21.946821603019384	-1729.1621406980316	6.426210526239324	37.20406419418431	1.0	0.7747791429687575	-15.033881009048894	0.3659626666481269	-0.2279275781949139	6.032681994662096	0.012737811793108659
581800	-1743.6890331349211	-1722.6701876874195	-21.018845447501796	-1722.6701876874195	6.160777777435968	33.81087758795677	1.0	1.0420059998812818	-13.309280186466673	0.5975968491009913	-0.26719910249026857	6.1438884113567545	0.014854635585215251
582000	-1751.9299303409553	-1729.277940670391	-22.651989670564173	-1729.277940670391	5.674381234212554	30.763315363462656	1.0	1.2134735327926902	-13.555028262844699	0.7699195775228538	-1.2298390598367166	5.291463583436959	0.017839885407024286
582200	-1744.9633888662513	-1723.54423108697	-21.419157779281303	-1723.54423108697	5.7510466807831655	33.09119580068014	1.0	1.2134735327926902	-13.96637782249479	0.34995925956052126	-0.3737584180683805	5.728000858986969	0.01365518062615831
582400	-1748.2213932914012	-1725.4516259991804	-22.76976729222084	-1725.4516259991804	5.738356107696222	35.592294892148686	1.0	1.4048966454917866	-14.76560392485154	0.4747166287700543	-0.42899755133913015	5.681247589268408	0.012858451887946754
582600	-1752.8457227276551	-1728.8238026277056	-24.021920099949607	-1728.8238026277056	6.402878425476109	36.50511520359025	1.0	1.4048966454917866	-15.803619406606881	0.7162102011548921	-0.23204899348370175	6.055935859870813	0.011877663991405364
582800	-1750.49045965343	-1727.4943987232887	-22.99606093014121	-1727.4943987232887	6.932603769376948	38.62060569152022	1.0	1.4048966454917866	-15.48003770147487	0.3380388748733407	-0.2802116849557505	6.164955042831408	0.011877663991405364
583000	-1747.6952817638198	-1724.5496908212742	-23.14559094254552	-1724.5496908212742	6.4879293694780555	38.458987847408174	1.0	1.4048966454917866	-15.856599639578166	0.28394665246841344	-0.22743400314517606	6.028658772657327	0.011877663991405364
583200	-1749.2174875005849	-1726.3989408448115	-22.818546655773392	-1726.3989408448115	6.394148377200347	35.67172531297388	1.0	1.0204221255083172	-15.484910313837556	0.28394665246841344	-0.6565535620971217	5.535908301381939	0.015732942227547304
583400	-1750.4656937932664	-1726.250674603529	-24.215019189737404	-1726.250674603529	7.013521687535944	41.66137703090076	1.0	1.0204221255083172	-15.947548638945404	0.4039476752051241	-1.2381212932474273	6.711452718247214	0.008944846399123225
583600	-1746.6643193864686	-1724.8479149952093	-21.816404391259415	-1724.8479149952093	6.135625927694631	35.53546247140629	1.0	1.090540757354182	-14.364240841367907	0.45501469084063423	-0.2337192846012412	5.937039965229863	0.014786528026097577
583800	-1755.260314521763	-1730.800659881642	-24.459654640120693	-1730.800659881642	7.582587644532895	41.770120696578566	1.0	1.090540757354182	-17.735209071719325	0.18473004970399637	-0.4068042909729854	6.3008429310522835	0.01007969981800038
584000	-1747.3240411281602	-1725.7474527499567	-21.576588378203432	-1725.7474527499567	6.096825207028895	35.009299663401436	1.0	0.7561869054724907	-14.284646991787943	0.5306858976899402	-0.2540885319570213	5.881052155731401	0.011359872251491777
584200	-1744.003684700792	-1722.5313683738627	-21.472316326929423	-1722.5313683738627	5.777253910780867	32.90477101795325	1.0	0.4973879117384641	-13.890303668610327	0.6019371057072292	-0.677030881198044	5.525005511319701	0.012822334421246782
584400	-1749.6762779889252	-1727.59047498121	-22.085803007715242	-1727.59047498121	6.701336463315784	36.784968585592544	1.0	0.4973879117384641	-15.01881839295608	0.5579395115381319	-0.23787334285977654	6.077723838733844	0.011631039444151373
584600	-1746.4393076470565	-1724.101788107854	-22.337519539202603	-1724.101788107854	5.974608789437928	31.28467516637381	1.0	0.4973879117384641	-14.316488539312962	0.30915041625813694	-1.782000706253939	5.117897581454055	0.014196674109564556
584800	-1747.2447913930673	-1725.0748802490905	-22.169911143976787	-1725.0748802490905	6.208039658290644	36.798622589862156	1.0	0.9857772063482824	-14.721908129027867	0.48959147413425613	-0.2611193543789081	6.132905985068733	0.01297555156402882
585000	-1754.2865173627856	-1731.5725397530634	-22.713977609722264	-1731.5725397530634	6.6460761175667455	36.82971676554436	1.0	0.9857772063482824	-15.223501678187883	0.487474453732184	-0.30792348519496054	5.797352359315198	0.011333783796917773
585200	-1743.979364041062	-1721.5098464879436	-22.469517553118262	-1721.5098464879436	6.561910081615274	36.09538063423459	1.0	0.9857772063482824	-15.55312976612987	0.26909094565032604	-0.3276480117627377	5.774326940998698	0.013186235280935394
585400	-1745.2406799541545	-1723.1740767388826	-22.06660321527194	-1723.1740767388826	5.782818043912157	32.956635874268564	1.0	0.9857772063482824	-14.00966346308333	0.6559843057490357	-0.5776167169445463	5.580580541522083	0.01257986986783749
585600	-1745.140541837286	-1723.4983316999037	-21.642210137382317	-1723.4983316999037	5.9917827294394534	34.6607888964933	1.0	0.9857772063482824	-14.159951785975045	0.4845203762560418	-0.3057811805072572	5.800012715576052	0.01452972732717407
585800	-1746.161797331091	-1721.6369116666287	-24.524885664462303	-1721.6369116666287	7.024544230332552	40.77022093552011	1.0	0.9857772063482824	-15.533882940992969	0.4845203762560418	-1.8145255525693194	6.891272741624188	0.011708906757616938
586000	-1748.8379419023763	-1725.7984701473172	-23.039471755059157	-1725.7984701473172	6.970517457209233	37.24676086997116	1.0	1.2263909481791742	-14.870187849767227	0.2886563014163738	-1.2697937086475108	6.722496489957835	0.011059510929202123
586200	-1752.6456734678115	-1730.6497513859579	-21.995922081853656	-1730.6497513859579	6.194816195543057	36.07601640684985	1.0	1.2263909481791742	-14.621385734802548	0.370185195036083	-0.22644669258386083	6.01810165654206	0.011619212065104304
586400	-1744.6216183310648	-1723.729389231277	-20.89222909978775	-1723.729389231277	5.556596797339229	30.34678273778494	1.0	1.2263909481791742	-12.49561953938082	0.5509100765073659	-0.8511685614837067	5.440814338149225	0.015437790823218011
586600	-1748.6895964847106	-1727.1647138557994	-21.52488262891127	-1727.1647138557994	5.10575765032698	28.42728211290613	1.0	0.953520707454881	-12.38170049536103	0.4492375608804485	-2.074528786766731	5.0385590413025865	0.015063905521219428
586800	-1748.3451069550865	-1726.640574666153	-21.704532288933503	-1726.640574666153	6.4022214472649575	35.96138851908958	1.0	0.9118339864420453	-14.773168877133578	0.3178779673438677	-0.25006653935136064	6.1101707463590795	0.0100069571084407
587000	-1745.9770673109194	-1722.5257882202006	-23.451279090718756	-1722.5257882202006	6.250929652803954	34.17798517108488	1.0	0.9118339864420453	-17.221614989481058	0.16117469022347794	-0.2270235027487791	5.975179140787921	0.012768094563034758
587200	-1752.9083120800494	-1732.3605038195708	-20.547808260478565	-1732.3605038195708	5.362569327139837	27.99995142454023	1.0	0.7840673314992834	-12.580267216575013	0.3582550314033844	-1.294512474522667	5.269000300315404	0.019718695855633843
587400	-1748.8992515339837	-1727.2355826515482	-21.663668882435527	-1727.2355826515482	5.519897240339237	31.974609516042722	1.0	0.993182972739503	-13.953270042273802	0.34133695860192365	-0.876598145862701	5.429558594938107	0.014300915280074872
587600	-1744.0290939127049	-1722.7109071468064	-21.31818676589837	-1722.7109071468064	5.344042627090088	29.257738480301704	1.0	0.993182972739503	-12.473515078330957	0.8183667765105652	-1.1368279235580578	5.32507905243898	0.014300915280074872
587800	-1748.1141479841633	-1727.6189257856072	-20.495222198556228	-1727.6189257856072	5.997429965678389	31.146270978672717	1.0	1.0292619683465092	-13.03390887104431	0.39292972869369497	-0.4507621547793814	5.664611566885012	0.017424506177154308
588000	-1746.5528437860755	-1722.9286283817744	-23.624215404301214	-1722.9286283817744	6.176933782253881	34.74967439968566	1.0	0.7603583531819964	-16.56614269832469	0.20135636748138824	-0.9845026450353638	5.384081461396624	0.014274044849112032
588200	-1744.6528877908174	-1722.4587527722542	-22.19413501856323	-1722.4587527722542	6.6100334500575855	37.12054742472854	1.0	0.7603583531819964	-15.056014088202833	0.4653978812834438	-0.22730825664159687	5.972459992766255	0.014274044849112032
588400	-1744.8510347088488	-1723.8768710510599	-20.974163657789045	-1723.8768710510599	5.7017141607812745	33.09071772560851	1.0	0.7603583531819964	-13.611493969234306	0.4653978812834438	-0.45185701483593566	5.663796443957527	0.014262866669483986
588600	-1750.2590083012674	-1726.5390564071122	-23.719951894155223	-1726.5390564071122	6.872067229035804	41.10063306583208	1.0	0.7156051003897923	-16.339690867203657	0.4653978812834438	-0.5142016060249681	6.379743501182206	0.010315445572822818
588800	-1742.9270696507103	-1722.4538173078888	-20.473252342821628	-1722.4538173078888	5.702038203326408	32.0307101509	1.0	0.7156051003897923	-13.048319237016704	0.5196311234810074	-0.4487031945871358	5.6661498525218175	0.014929977231148273
589000	-1743.463125748335	-1722.190042318963	-21.273083429372058	-1722.190042318963	6.112801840880278	34.5474372123705	1.0	0.7156051003897923	-14.037523459205726	0.5196311234810074	-0.2593300589485456	5.870503462780238	0.012927391092245185
589200	-1748.4722943953018	-1727.5951965590732	-20.877097836228515	-1727.5951965590732	5.749060056967618	31.361482855195064	1.0	0.7156051003897923	-13.031497904940716	0.5438307131102931	-0.8238725119434425	5.45315397080224	0.014762331927364954
589400	-1744.608065382141	-1722.8601902294236	-21.747875152717373	-1722.8601902294236	6.410044285266621	35.97065741265996	1.0	0.8961442370217516	-14.074245805139437	0.5438307131102931	-0.4713627916016199	6.350407932955928	0.012792640032438593
589600	-1744.0907289572208	-1722.5704137089222	-21.52031524829871	-1722.5704137089222	5.816757480204469	32.7654804301899	1.0	0.8961442370217516	-13.733618541614694	0.45194388089472287	-0.7694169520249858	5.47864330857835	0.012912903646571335
589800	-1747.2354449834697	-1725.8026298041398	-21.432815179329975	-1725.8026298041398	5.750221772063273	31.23416580615853	1.0	0.8961442370217516	-14.55678437454625	0.25472910710912905	-0.4317322669216336	5.679109898659287	0.016419022179600975
590000	-1744.9514757391657	-1724.0978922061124	-20.853583533053285	-1724.0978922061124	6.2954795072975	33.984134606174266	1.0	0.8961442370217516	-13.816653227261607	0.3565424033770122	-0.256613686248045	6.124141720632746	0.014091288912848995
590200	-1747.302180155294	-1726.5948073530192	-20.707372802274847	-1726.5948073530192	5.591651708308522	30.182157892246682	1.0	0.8961442370217516	-12.744462842270858	0.43816342161858296	-0.9765790850435219	5.387306058297132	0.014112167409744256
590400	-1752.153100450869	-1731.3671740480568	-20.785926402812297	-1731.3671740480568	6.343245512518234	33.81384551475162	1.0	0.7166431094666551	-13.305248305220308	0.6357242581341451	-0.30184999888593195	6.195011084609574	0.012686005781235134
590600	-1742.5444189607513	-1721.837419755362	-20.706999205389355	-1721.837419755362	5.832421417649897	32.88277612301649	1.0	0.7166431094666551	-13.379860843507068	0.5121089467013641	-0.364445174968412	5.736699959814203	0.01427984160478307
590800	-1745.2751251740908	-1725.810270580304	-19.464854593786875	-1725.810270580304	6.1955238438684574	31.93253896899313	1.0	0.7166431094666551	-12.211028065946305	0.5121089467013641	-0.2911333409266934	6.180751194023672	0.015909882508566633
591000	-1748.787570760964	-1727.9970796807106	-20.7904910802533	-1727.9970796807106	5.9041236913306285	31.988346222124008	1.0	1.329217135714219	-12.744943093465164	0.6354571893958354	-0.2545658985183879	5.880053041152223	0.017143589418004136
591200	-1747.003607250661	-1725.2171185980137	-21.786488652647108	-1725.2171185980137	5.661882447132687	33.367610701972154	1.0	1.1203603661521835	-14.343377738545193	0.32736893669368716	-0.5238873681601532	5.613932638315911	0.014507211703023704
591400	-1745.040827507718	-1721.6952749672425	-23.34555254047535	-1721.6952749672425	6.742589412334265	37.67619511192884	1.0	0.8169167426235225	-16.343541605705806	0.20619425720545656	-0.8481589790586936	6.557838518934452	0.011596784047382
591600	-1745.5280629926688	-1723.8342177981401	-21.69384519452869	-1723.8342177981401	6.4213168912173355	36.49626312913311	1.0	0.8169167426235225	-14.609208466557853	0.41143395907532526	-0.2404405639838341	6.0855839101090465	0.010797434658030384
591800	-1744.8801507612045	-1722.905334887835	-21.974815873369522	-1722.905334887835	6.621228308230218	37.033963382957516	1.0	0.9777957515236805	-14.671575994165526	0.36455111177536326	-0.4190723604072115	6.3108705580804365	0.012130325878257292
592000	-1745.52187611098	-1724.8324286115858	-20.689447499394177	-1724.8324286115858	6.406338772312518	33.7761793438194	1.0	0.9129789945413909	-13.251585940286656	0.52518876833616	-0.25362425989339904	6.117968019498234	0.01413738613162704
592200	-1748.307324876616	-1726.342638069807	-21.964686806808988	-1726.342638069807	6.009260338097797	31.615083279674444	1.0	0.9129789945413909	-13.492364872746384	0.6075542519689054	-1.1424642349045544	5.3229945043576725	0.0151897236352775
592400	-1750.1051438475208	-1726.9326113321638	-23.1725325153571	-1726.9326113321638	6.780893580461278	39.927875719051016	1.0	0.9129789945413909	-15.502556719518381	0.3325810040671415	-0.9423485351056315	6.598563773737145	0.013101133453649466
592600	-1744.59290010678	-1723.8047479647544	-20.788152142025552	-1723.8047479647544	6.042712217586149	33.570695556866355	1.0	0.8716341746784644	-13.599244694254628	0.42767376988556055	-0.2513041579969782	5.887055754125651	0.013493986732336056
592800	-1748.6475548393284	-1725.1768157894255	-23.470739049902836	-1725.1768157894255	4.631760011309236	25.643999379549538	1.0	0.7951328764566028	-11.501985588541274	0.8553775547559802	-4.414734677369565	4.552771040103737	0.019961330891340945
593000	-1751.346568106287	-1726.947415381229	-24.39915272505793	-1726.947415381229	6.752114465604356	37.24974168388527	1.0	1.1730398689207433	-17.9545007430331	0.15374346697136296	-0.227969123551293	5.967001735601962	0.011930374318269434
593200	-1751.3808713011033	-1727.916810467361	-23.46406083374217	-1727.916810467361	7.465342489325873	40.15463230020398	1.0	1.1730398689207433	-16.208332237013696	0.3452282983362616	-0.23074265599244528	5.950244079007027	0.011930374318269434
593400	-1745.5282390705363	-1723.3780541352933	-22.150184935243086	-1723.3780541352933	5.6836514986094215	30.375228138992977	1.0	0.9442153532172205	-13.159020908263908	0.6888789965010242	-1.5044901097634593	5.2004067417997035	0.015316677531389758
593600	-1746.2712265142382	-1723.8986498789898	-22.372576635248326	-1723.8986498789898	6.888369868795041	37.41838820034359	1.0	0.7755894809756124	-14.544534888331444	0.3345112950258286	-1.2320206624409038	6.709305755579417	0.01254314507663016
593800	-1749.955379379302	-1726.6599807495927	-23.295398629709318	-1726.6599807495927	6.1406427248340325	31.546186316686786	1.0	0.6223604548859432	-14.278644239547848	0.7143875459416461	-1.8155862598485228	5.108429782012713	0.013666297656454033
594000	-1747.0545123767333	-1727.18281264863	-19.871699728103206	-1727.18281264863	6.029021236874532	31.80003940535799	1.0	0.488297706112704	-13.07172415893534	0.40310755523361297	-0.3048314291784232	5.801203525517056	0.014615138571455681
594200	-1748.4479160616552	-1729.114164936576	-19.33375112507926	-1729.114164936576	5.674550582548163	29.62398942285474	1.0	0.488297706112704	-12.107172522515617	0.4679804953824656	-0.5822956070984286	5.5778008441187374	0.013870092669104016
594400	-1743.55119471872	-1724.135608017498	-19.41558670122182	-1724.135608017498	5.497922997432665	28.842220742481995	1.0	0.7280074352648439	-11.6520508323682	0.5279386720185736	-0.7590502326023779	5.483638266349233	0.014729813581812799
594600	-1746.7494791779548	-1725.2905760945418	-21.458903083413006	-1725.2905760945418	6.239729731431998	33.05544006983457	1.0	0.5164077085551567	-14.020267399616083	0.7645858693017894	-0.2755292668254595	5.842301055519176	0.016210391197373813
594800	-1749.7709384327527	-1727.4068001060339	-22.36413832671877	-1727.4068001060339	7.125320495599528	37.92256092151478	1.0	0.6215365090112083	-14.377192099938057	0.4354248276824691	-1.2814893282798496	6.726532165714334	0.016330055692973005
595000	-1745.4807872391168	-1726.2432228412674	-19.237564397849475	-1726.2432228412674	5.336078020897624	27.56849111686358	1.0	0.6215365090112083	-10.966176830590813	0.672700959890884	-1.1311496492666164	5.327185650932633	0.01834320109229058
595200	-1746.6283011505604	-1725.497123257679	-21.131177892881308	-1725.497123257679	5.769109495638068	33.640716107544904	1.0	0.7929313578350491	-13.928206424782326	0.40401331855529743	-0.4009505836910414	5.704061466646945	0.0169870923510783
