#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.Primates" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:HKY" name="distribution">
#            <parameter id="gammaShape.s:HKY" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:HKY" name="distribution">
#            <parameter id="kappa.s:HKY" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="pyg-maca.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="pyg-maca" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Pygathrix_cinerea" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Macaca_fascicularis" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Primates" id="treeLikelihood.Primates" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:HKY" shape="@gammaShape.s:HKY" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:HKY" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HKY" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HKY" kappa="@kappa.s:HKY" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@Primates" id="empiricalFreqs.s:HKY" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Primates	Tree.height	Tree.treeLength	kappa	gammaShape	CalibratedYuleModel	birthRateY	logP(mrca(pyg-maca))	mrca.age(pyg-maca)	clockRate	mutationRate
1369000	-50682.94455153877	-50663.98091485921	-18.963636679563	-50663.98091485921	6.050565513717836	27.788451630613018	17.067487431266386	0.23685917884114532	-7.620881661352455	0.33379298248039874	-0.22828681772600506	6.03532325778632	0.029563344313386253	1.0
1370000	-50690.317125064386	-50667.00218739594	-23.3149376684436	-50667.00218739594	5.386719822148687	25.52265653407043	17.418393474571864	0.22912494724429794	-9.975773801681921	1.1075590183293675	-0.989049744848263	5.382238560525369	0.031215466488696098	1.0
1371000	-50688.204834739634	-50664.79960522453	-23.4052295151019	-50664.79960522453	7.022786551400662	32.80257216950002	17.92082559776794	0.22697811000362586	-9.246218563096615	0.6304996178216288	-2.3118569897535166	7.021289781871137	0.0247208710158042	1.0
1372000	-50684.39098723436	-50665.054642403535	-19.336344830821997	-50665.054642403535	6.047537998103711	27.928991134472277	16.52758163300715	0.2349288044150993	-7.669965165858283	0.49538134477966606	-0.2288777979176938	6.0392838724731055	0.02912310743563675	1.0
1373000	-50687.72323208639	-50666.640251976016	-21.082980110378756	-50666.640251976016	6.5855075388159126	30.183527929861082	17.077150745959287	0.22633106416382412	-10.333901449735897	0.09747049232792107	-0.8738835748565629	6.569250481867093	0.02778332412851445	1.0
1374000	-50685.858462151205	-50665.151322137535	-20.707140013672717	-50665.151322137535	6.600413167734537	30.326524583325067	17.93451830129805	0.2286556239255837	-8.117285365329826	0.5245091711364894	-0.9233088986939866	6.590558018339121	0.027953471895837276	1.0
1375000	-50684.66971570491	-50664.981846120936	-19.687869583979968	-50664.981846120936	6.459029900100163	29.70467409629413	18.09633579728352	0.23292137061246135	-7.899008074439074	0.30921812301577495	-0.6262987498924528	6.447497149291325	0.027588730556768783	1.0
1376000	-50686.66190074427	-50665.419840905044	-21.24205983922625	-50665.419840905044	5.324139766108018	24.693528753578303	17.87294822735728	0.24865513330606503	-10.050795582913517	0.10108454700101034	-1.1575892913591197	5.317432077110859	0.03326713656114284	1.0
1377000	-50686.36877628103	-50665.16239519565	-21.20638108537636	-50665.16239519565	4.8189434778773	22.291454663156372	17.491689681652176	0.2247901619349529	-6.895228590173826	0.3670130258116537	-3.06032882721493	4.80950903519384	0.03584089721410594	1.0
1378000	-50683.848072432746	-50663.91082221826	-19.937250214483253	-50663.91082221826	5.8666526765645655	27.291247373872494	18.064416045942032	0.23816004321356268	-9.351845611731203	0.13335069691600324	-0.26190878688088237	5.865617273736252	0.03060438402425697	1.0
1379000	-50687.220157627016	-50665.2925753671	-21.927582259914676	-50665.2925753671	6.383548691605668	29.67739243971979	18.064416045942032	0.23816004321356268	-9.299655703360234	0.7968128801543582	-0.5179175217332179	6.382182004474629	0.026801370575237408	1.0
1380000	-50692.40887766355	-50668.81195740126	-23.596920262286513	-50668.81195740126	5.403037881465453	24.777988335982286	17.561988822291433	0.22890301651292758	-10.073395491211262	1.2751705595357292	-1.0146924899285765	5.371947001725233	0.03284110645890356	1.0
1381000	-50684.77454568167	-50665.3464341472	-19.42811153447297	-50665.3464341472	6.208613467181087	28.542472980104737	16.621433425840255	0.22875573787612483	-7.704949895282411	0.48117241149987827	-0.3087061077447109	6.203610848311164	0.02808462579037214	1.0
1382000	-50684.89705535428	-50664.73190554027	-20.165149814015358	-50664.73190554027	5.410012768430507	25.181081778466893	17.597049614291738	0.24784720241513772	-7.439352885459492	0.6056375314740202	-0.9381218321002504	5.403204189250828	0.031769737263874435	1.0
1383000	-50686.85854650763	-50666.90318749823	-19.955359009401082	-50666.90318749823	6.156156941567035	28.17976828848621	17.405897427467043	0.238745774853673	-7.958460363089301	0.6011924532778409	-0.2496284174503947	6.109172031229769	0.02885035289521943	1.0
1384000	-50683.41701792721	-50663.995994609184	-19.421023318025398	-50663.995994609184	5.918951324339311	27.42567301389327	17.10774495981944	0.24028588236805354	-7.634915938340553	0.5088331992163382	-0.2417319316826965	5.9107235220285625	0.02911349283859164	1.0
1385000	-50685.19291369533	-50665.45458043353	-19.738333261803433	-50665.45458043353	6.500438119432159	30.166545850660395	17.063350917152366	0.24149238593605124	-8.01846970597196	0.30572584114049167	-0.6890619896117688	6.481285069873896	0.027109579506412993	1.0
1386000	-50686.740687011305	-50665.096878923614	-21.643808087691685	-50665.096878923614	5.688313937933242	26.648828733582256	16.8183652254471	0.23304686668849287	-9.134251193717729	0.916277997662707	-0.42145289226425964	5.687220892945571	0.030035353365959278	1.0
1387000	-50684.81609297786	-50663.89135684822	-20.924736129646565	-50663.89135684822	6.10214616228488	28.481283287301867	17.226200116665336	0.23481000707634833	-8.759173818387417	0.7376317622787348	-0.24044173918772135	6.085587342939812	0.02803807606623065	1.0
1388000	-50682.88393465599	-50663.10934757214	-19.774587083845056	-50663.10934757214	5.4608910431275595	25.372223131060892	17.75334256700118	0.2415316734831566	-7.302284643777389	0.5286277991376843	-0.8074434523687717	5.460717096634779	0.031732502078391726	1.0
1389000	-50688.00703202793	-50668.07443796426	-19.932594063672827	-50668.07443796426	5.131841388794282	23.149578035765717	17.525294701310962	0.22900745920959278	-6.778563607571828	0.4047167181482853	-1.797052099900196	5.1136420736363135	0.03649470570780547	1.0
1390000	-50686.504367991736	-50666.82913393094	-19.67523406079135	-50666.82913393094	6.485832769910713	29.68908058100881	17.252343716764678	0.22991275007699322	-8.20389168904303	0.23418188202505302	-0.6945124658060242	6.48410800094674	0.02830947045774919	1.0
1391000	-50682.86869663978	-50662.742554945646	-20.12614169413235	-50662.742554945646	5.7582527526085165	26.6401525678642	17.36577614579155	0.2280170983664134	-9.688312037020744	0.11662422042100916	-0.34513921488679267	5.755717517776995	0.03101885957103279	1.0
1392000	-50690.27372039885	-50670.80624487703	-19.467475521820507	-50670.80624487703	6.399069640773071	29.574144571526404	16.684779286085917	0.23879837889314243	-7.864813039019788	0.3447958045183326	-0.5030241430583289	6.372312228118821	0.02800170347772963	1.0
1393000	-50682.92458285219	-50663.380530253635	-19.5440525985524	-50663.380530253635	5.475141061801867	25.382251196181997	17.476698831918043	0.22951971913485963	-8.020002305493474	0.22080957914328306	-0.7781105660699716	5.474491097399271	0.03302496737883653	1.0
1394000	-50682.81661235204	-50663.23690554215	-19.579706809888798	-50663.23690554215	5.3726396248549335	25.113934530929132	16.767939108471705	0.24328656489818729	-7.26181177180708	0.41063579565857444	-1.0283697811991601	5.366526074508811	0.03220499555950323	1.0
1395000	-50685.26030388136	-50664.30509688088	-20.955207000478268	-50664.30509688088	6.639573905017638	30.576986299505617	16.827671643052593	0.24706055637250968	-8.301475296378696	0.5627080645438182	-1.0378403445867699	6.637200514729093	0.026918976304975695	1.0
1396000	-50683.87947800104	-50663.516097977255	-20.363380023784302	-50663.516097977255	6.386963988104243	29.723007517823138	17.195230741290313	0.23958274682040331	-8.216264609401918	0.5508004912006493	-0.5131137335383189	6.379026635537393	0.02775410471646076	1.0
1397000	-50684.91272974315	-50664.57934942463	-20.33338031851726	-50664.57934942463	5.084251221297354	23.57760774901309	17.10795117213261	0.2356513693334664	-7.529428403348729	0.2638972350961657	-1.9203336047385329	5.07952668368556	0.03430759895318746	1.0
1398000	-50687.346507827075	-50668.332432061325	-19.01407576574799	-50668.332432061325	6.013733236640505	27.285563420782626	17.101295194731062	0.21843026565052576	-7.365235434832234	0.4609308988213283	-0.22596262194056954	6.0092538990658575	0.02990913392658115	1.0
1399000	-50686.7425630653	-50667.476076040875	-19.266487024425235	-50667.476076040875	5.681473843613958	26.293614870727755	16.433923122317843	0.22896334175771377	-7.412301225277707	0.48345264703213714	-0.4592490376006379	5.658343970523049	0.030004898826228924	1.0
1400000	-50683.54622611286	-50664.279808932755	-19.266417180104575	-50664.279808932755	5.956705631511179	27.299435518271068	17.661168496592577	0.2313895939086643	-7.478874209007838	0.48466814785441936	-0.23105193565194956	5.948713632380416	0.02962563367805821	1.0
1401000	-50687.45579376729	-50668.07751894255	-19.378274824740554	-50668.07751894255	5.57626982872098	25.690482511492743	17.690403047459224	0.2509668403920866	-7.237068811216396	0.47083866459523427	-0.5904358575181778	5.573007901201058	0.031006865122992867	1.0
1402000	-50684.15111607287	-50663.974765200306	-20.17635087256269	-50663.974765200306	6.612771651914688	30.85339824849465	17.65326546028898	0.2490695176007317	-8.196034161438801	0.2742100207458992	-0.9763403276707593	6.612596512814933	0.026053385216385703	1.0
1403000	-50689.13399950683	-50669.84959655317	-19.28440295365533	-50669.84959655317	5.715997664329314	26.346018845719705	16.582661535199573	0.256645972041468	-7.391657096406767	0.5152158031011258	-0.3871141613290541	5.71599048547247	0.029803998868470193	1.0
1404000	-50686.82131314165	-50667.417486863014	-19.40382627863196	-50667.417486863014	5.38346610945862	25.18530081309906	15.83366590313503	0.24294684189853633	-7.657197515239251	0.2734796452739665	-0.9866906580478261	5.38319399102996	0.03186745447273444	1.0
1405000	-50682.773621240536	-50663.711302291646	-19.062318948892976	-50663.711302291646	5.858496459066165	27.041933246075768	17.48745458197613	0.23862884357012687	-7.920179773118907	0.24882907850423955	-0.2663681440781833	5.857562660384547	0.030411869375641987	1.0
1406000	-50682.97562225255	-50663.645739955995	-19.329882296548984	-50663.645739955995	6.281344568449432	28.967304248034683	17.396275869588848	0.22772492033441266	-7.74608447108317	0.35579018986510924	-0.3730530894601505	6.271350084591311	0.02819983639161504	1.0
1407000	-50685.71397122826	-50663.55634480513	-22.157626423129617	-50663.55634480513	7.080235959904918	32.885835614182724	17.22454115941864	0.24219098956133583	-8.314640426458594	0.3915969122741618	-2.5436190883120515	7.076528619142874	0.024758868643148926	1.0
1408000	-50685.141452088516	-50666.006700045895	-19.13475204261757	-50666.006700045895	5.525563266852632	25.536644271834795	16.572022228569345	0.2306858074900963	-7.439172446617079	0.318901654610496	-0.6967122119204077	5.514757349733311	0.031357626718930325	1.0
1409000	-50685.53282118058	-50665.948156485465	-19.584664695114803	-50665.948156485465	6.427255811949069	29.494981293849044	18.056066844686253	0.22905943979319485	-7.941234407621149	0.28530527752084694	-0.5700890090940057	6.41490821662705	0.029299720170878014	1.0
1410000	-50684.85092193598	-50665.86205387852	-18.988868057458554	-50665.86205387852	5.940610003444447	27.147462407515782	17.83497504413537	0.24332596388050848	-7.454792355496024	0.36180728148101665	-0.23627887136306838	5.927586193587338	0.030744377996985647	1.0
1411000	-50684.40188222694	-50664.25362542365	-20.148256803298462	-50664.25362542365	6.083188825445103	28.010083179563104	17.7053657223931	0.23880491863521455	-8.055060379599222	0.6447354110375321	-0.23854494880570867	6.079854856336297	0.030156224576689657	1.0
1412000	-50687.56353014608	-50667.160653955536	-20.402876190539338	-50667.160653955536	6.0748429024364095	28.011953564538175	17.02000250562161	0.23210533129863856	-8.319387398808958	0.7041240721633956	-0.23377636113112596	6.0631862662546165	0.029304483324836768	1.0
1413000	-50688.78207198634	-50669.431398084715	-19.35067390162106	-50669.431398084715	6.414414048383248	29.26280998854787	16.860964218419653	0.22488873674190657	-7.7958385179373595	0.3151298720653558	-0.5362759813952522	6.3940080130850925	0.027380172883818	1.0
1414000	-50683.251957124914	-50663.651885753134	-19.600071371779148	-50663.651885753134	6.459070084306518	29.839476171900717	17.175498880754407	0.23569868344884623	-8.026381198475395	0.2832815876256576	-0.6106096448817662	6.438644669543036	0.027172972392864453	1.0
1415000	-50683.97756586378	-50663.29185784744	-20.68570801633689	-50663.29185784744	6.510557686337979	30.533565150080502	17.053883552568347	0.23519952764667612	-8.372327175036173	0.5292729770090076	-0.7415891934392101	6.507837494083729	0.026420044248178672	1.0
1416000	-50684.17487089045	-50663.99328866144	-20.181582229005894	-50663.99328866144	6.421172862223838	29.949036037601438	16.90289258274314	0.24620462968697027	-8.108647621835779	0.49563925373400813	-0.5750816855735054	6.417905690873418	0.027546986913555515	1.0
1417000	-50687.703911689656	-50667.20513715861	-20.49877453104383	-50667.20513715861	6.718333934348756	31.61487238845047	17.131595378316067	0.2429196682194082	-8.57769912846688	0.22205715159109327	-1.1996752847115477	6.697812271340516	0.026118291539997597	1.0
1418000	-50689.55032638814	-50668.285099234534	-21.265227153608738	-50668.285099234534	5.340465010376901	24.63352766261682	17.17954688738364	0.22682914611414287	-8.02261076936199	0.8375543941219464	-1.2043766572891204	5.300505430812936	0.03414418614177524	1.0
1419000	-50686.736069219274	-50667.74148412503	-18.99458509424745	-50667.74148412503	6.076984350678929	27.89585198449329	17.21245846371347	0.22521324295148376	-7.579212847721305	0.35352578619726716	-0.23672624652902768	6.073942186484781	0.030730056425128112	1.0
1420000	-50686.61333684053	-50666.197579877444	-20.41575696308489	-50666.197579877444	6.480574426208642	30.01746521654013	17.905749921764183	0.23162342596272487	-9.459169568977961	0.13427115024836225	-0.6522461581481153	6.461765527894508	0.027732866525241453	1.0
1421000	-50689.996470818216	-50669.76688296685	-20.229587851369537	-50669.76688296685	6.594555767879457	30.336496947918306	18.82064080664785	0.22083503357354756	-8.495669008458055	0.20677776658284877	-0.8981934060670513	6.579828445931348	0.026639581338363062	1.0
1422000	-50686.605128155454	-50667.367371436834	-19.237756718618684	-50667.367371436834	5.87255483451679	27.111762958449674	18.82064080664785	0.22083503357354756	-7.994687248985246	0.23943060605823407	-0.26083899431310403	5.867622430773985	0.031504120465105916	1.0
1423000	-50686.92574315705	-50665.84492332143	-21.08081983562353	-50665.84492332143	4.876499049113997	22.583776110291872	17.82293053435941	0.22144284113155993	-7.302071790066058	0.28272747813597304	-2.75078377662098	4.876391432932213	0.03639676478213975	1.0
1424000	-50686.282022784	-50666.25636666559	-20.025656118406978	-50666.25636666559	5.6258436668505585	26.31913090757795	17.265813595877766	0.22618558053639165	-9.237711285110569	0.13785187483805028	-0.5426231808632949	5.601985032807454	0.030794984941170573	1.0
1425000	-50683.1170772178	-50663.64021953585	-19.47685768194889	-50663.64021953585	6.357517631159046	29.606179882413656	16.93174980142927	0.23920495059092411	-7.917026078811385	0.3291625561933429	-0.474330396833619	6.352518825163204	0.02720334342658022	1.0
1426000	-50682.41754027811	-50663.444555331946	-18.97298494616278	-50663.444555331946	5.645759539255863	25.80423670502895	17.155706744833623	0.23576764494847083	-7.238535614829458	0.3810844352539228	-0.47743200829271565	5.645288387807794	0.03133526213123276	1.0
1427000	-50685.62289542444	-50664.133024922776	-21.48987050166436	-50664.133024922776	6.502963801594135	30.506005254367086	17.13316904033182	0.23740533867146257	-8.955642809781208	0.6651431181267601	-0.7217283643510468	6.49796436203122	0.02643919350274178	1.0
1428000	-50683.35112766954	-50663.75745581709	-19.59367185245616	-50663.75745581709	6.452043836930134	30.04671309908577	16.533747229326366	0.2448579591805576	-8.12318232696476	0.2713209961711052	-0.6239018936902737	6.44615610555362	0.02585120747612038	1.0
1429000	-50687.81070891856	-50666.45548993036	-21.355218988197137	-50666.45548993036	4.919317498964906	23.0001262789539	16.602583553871966	0.2249321793474578	-7.070319496128434	0.6376178664127877	-2.595328345875102	4.911529285366305	0.03545136988247859	1.0
1430000	-50686.06090622474	-50666.45302773666	-19.607878488080054	-50666.45302773666	6.142519592908603	28.03889799104042	16.95128491940536	0.2279031175191698	-9.078577874814542	0.1479244691909573	-0.2518291280807309	6.114100340569175	0.029425253337671087	1.0
1431000	-50689.91258551622	-50670.92860679611	-18.983978720115488	-50670.92860679611	5.515656013504284	24.820833068595967	17.039765550830197	0.22979559308793795	-6.9560066019041145	0.4160139978159646	-0.7040436198537012	5.51099475094383	0.03444193097085301	1.0
1432000	-50685.574170778134	-50664.67082787465	-20.903342903480954	-50664.67082787465	6.676407171475837	31.17240062870291	17.62659533265036	0.2293978675371007	-8.2825331226156	0.47113273857056687	-1.0989253464924658	6.660732167314313	0.025907387823666864	1.0
1433000	-50686.91946969618	-50666.977374711925	-19.942094984254286	-50666.977374711925	5.853762530124101	26.9184302780877	17.4756711406404	0.217090413825067	-9.502862608341108	0.1245672368748847	-0.2778296520005442	5.838695475333429	0.030785244107816065	1.0
1434000	-50682.7609453634	-50663.51178924192	-19.2491561214749	-50663.51178924192	5.776921888305466	26.920000127644393	17.355321690518867	0.2293192925994899	-7.508500868645788	0.43602120375192815	-0.3302448685023719	5.771468256190038	0.03064504440852266	1.0
1435000	-50685.585933870665	-50665.495568479375	-20.090365391293624	-50665.495568479375	5.1528789834780255	23.80464763210113	17.836219018671816	0.2399204884181899	-6.999305656276652	0.40687518202622697	-1.679192225477033	5.147532735868319	0.035816495795989264	1.0
1436000	-50690.05949280115	-50666.97753081368	-23.08196198746451	-50666.97753081368	6.366396836973624	29.557705770937133	17.35157066247447	0.2368146617689819	-10.403048197424287	0.9781795810638294	-0.4537440875030998	6.337603861691756	0.028555272483944214	1.0
1437000	-50685.263201256894	-50663.787491132156	-21.475710124735304	-50663.787491132156	6.58488329963842	30.688784314121026	16.484255091489455	0.24500242378928955	-10.932285418988029	0.08117508881332985	-0.9088292082180844	6.584396207881843	0.026601837797201072	1.0
1438000	-50684.970268252895	-50665.36390956117	-19.60635869172143	-50665.36390956117	6.240464944246126	29.000908153702547	16.900737758250294	0.25212347326857637	-8.828280042500456	0.17057109105690016	-0.3405380383497988	6.239527332161772	0.027034568491154702	1.0
1439000	-50682.72172218201	-50663.17016823812	-19.551553943894884	-50663.17016823812	5.818683555247796	27.17946127783206	16.60324295189788	0.24544742884643667	-7.71640625021416	0.5388580578010425	-0.2931930147772849	5.816422138953852	0.0289908140661874	1.0
1440000	-50686.56725864634	-50664.526825555295	-22.040433091045387	-50664.526825555295	6.529955379270737	30.08055300593069	17.09449372759331	0.2261325594310813	-9.281252576664876	0.7979323331191434	-0.7809025989870184	6.526835480174927	0.026903587040590978	1.0
1441000	-50683.86592513246	-50664.09962480901	-19.766300323451176	-50664.09962480901	5.261520060828771	24.63187525308324	17.09449372759331	0.2261325594310813	-7.320081081863346	0.3411945879383281	-1.3171193377130526	5.261309271390142	0.03278618593965573	1.0
1442000	-50684.603040615584	-50664.2606858395	-20.342354776082956	-50664.2606858395	5.953406622398514	27.68299298036804	16.980605961448475	0.23864893737538992	-8.280469493953637	0.688970813208897	-0.23241465102426317	5.942453069675543	0.029982581330133068	1.0
1443000	-50693.230050912134	-50673.22140644037	-20.008644471769344	-50673.22140644037	6.518703705942576	30.245191618581597	16.55729907404605	0.2331655186194114	-8.001826188101859	0.4281044940751848	-0.713088818836831	6.493607873818937	0.02824749991082327	1.0
1444000	-50687.08508975946	-50665.30050699764	-21.784582761812914	-50665.30050699764	7.084285327737502	32.99838077369847	16.789958355867245	0.23041692645755874	-8.470520518959967	0.2557448011947351	-2.5077735892010646	7.068171858025743	0.024414287601827542	1.0
1445000	-50684.601971553064	-50665.220128220295	-19.381843332765385	-50665.220128220295	5.842072018096729	27.13410776167354	17.85328309518996	0.23355414939052815	-8.425047305313214	0.19467662871786848	-0.2858286211050117	5.82674113520474	0.02952073604912133	1.0
1446000	-50684.713476914134	-50664.535785318876	-20.177691595255773	-50664.535785318876	5.695458038923482	26.294385978680697	16.750834278435722	0.22744914485858775	-7.932381606016252	0.7088879140773756	-0.4280878873560834	5.681961846069252	0.03105297808182984	1.0
1447000	-50691.9208593934	-50672.11527237067	-19.80558702273387	-50672.11527237067	6.52656303376352	29.514677866399442	18.73561202214312	0.22576078670133418	-7.684378916082819	0.3491471826502065	-0.7672184301122396	6.520301392208166	0.026972460429585912	1.0
1448000	-50686.79673358222	-50667.424990215535	-19.371743366684065	-50667.424990215535	5.894742877402912	27.17193504540839	18.287531233975155	0.22367751880146655	-7.507297951146738	0.47709661417124205	-0.254423568634658	5.880350060614452	0.029503417759739425	1.0
1449000	-50683.87693601008	-50664.77198338455	-19.10495262553158	-50664.77198338455	5.813761174773435	26.864091544938653	18.287531233975155	0.22367751880146655	-7.692627555305124	0.28961738198849646	-0.3011498806418012	5.8058885268755684	0.031298983761482144	1.0
1450000	-50686.92214583906	-50666.731744100434	-20.190401738623457	-50666.731744100434	6.16483943397423	28.28383418553573	18.99058498423014	0.222449870982413	-7.970695681903573	0.6131298803592503	-0.27596729836970335	6.158391833320055	0.029421460677655328	1.0
1451000	-50683.240368332925	-50663.596436454194	-19.643931878730466	-50663.596436454194	6.003032772931116	27.680467437894514	17.358852453186397	0.23881079651594758	-9.076188667990374	0.14816527396338694	-0.22596753573477657	5.99061429038247	0.029613200186459323	1.0
1452000	-50685.36829443979	-50665.96805375811	-19.400240681676635	-50665.96805375811	6.27381231975602	29.094707389354845	17.090368216659506	0.2267986170217879	-7.794877747252073	0.3847924957832729	-0.3559477481771695	6.255104288020059	0.02695344591244726	1.0
1453000	-50685.635793491034	-50665.726960137006	-19.908833354024964	-50665.726960137006	6.4755121360557375	29.827688205596438	18.072062730933744	0.23179281184365538	-7.845665904821784	0.400202821464907	-0.6469457526273601	6.45888691416439	0.027514158426625804	1.0
1454000	-50687.628960721624	-50668.63471249786	-18.99424822376852	-50668.63471249786	6.016104720677756	27.283712042125504	18.49208699134438	0.22684803845213344	-7.465175073531407	0.3413320574108586	-0.22581151725365822	6.003175264471729	0.02960223126136532	1.0
1455000	-50683.581641140845	-50664.52296577406	-19.058675366789807	-50664.52296577406	5.965919439588914	27.584358057682355	17.82938559074626	0.2285256321846675	-7.786944607046295	0.2847374646302595	-0.22880669523058114	5.961171256871657	0.029986703304560023	1.0
1456000	-50685.20836940745	-50665.13983491561	-20.06853449184262	-50665.13983491561	6.465507179401568	29.571291347132703	17.622004367063045	0.22510250389623784	-8.99945782917826	0.15746344542036894	-0.6472239787383203	6.459038465759457	0.029085833994018512	1.0
1457000	-50684.28468822727	-50664.48726557458	-19.79742265269091	-50664.48726557458	6.514252872760433	30.254114124246172	17.018738086949206	0.22831503520928997	-7.98332160243183	0.32796614106448335	-0.7319967460947504	6.503093129276292	0.026218629428280522	1.0
1458000	-50683.72442297198	-50664.372753895914	-19.351669076068372	-50664.372753895914	6.127651971980235	28.861254295111408	16.849086025294078	0.2425420779080981	-7.855777657774624	0.3866134482858658	-0.25689881570503104	6.124714600308672	0.02735128473597044	1.0
1459000	-50684.84572856076	-50665.45840442952	-19.38732413123836	-50665.45840442952	6.175464268295006	28.66251996565202	16.506063669928544	0.23946512667770023	-8.66651917293349	0.18164318548023353	-0.2841680969180879	6.170846048056958	0.027348443186769756	1.0
1460000	-50688.37810139559	-50668.768982419155	-19.609118976432097	-50668.768982419155	5.466563307051606	25.1372663838917	16.419845403969834	0.21818066205455713	-8.388529027516919	0.18349430001275596	-0.8063804788505256	5.461210093725858	0.03314021557624148	1.0
1461000	-50684.93347609313	-50665.18222006497	-19.75125602815909	-50665.18222006497	6.065374054390564	27.58492719433945	17.15081809780601	0.2226628633618182	-7.769266139638869	0.6313786631692554	-0.23406813140792387	6.064330314639354	0.029910898941230276	1.0
1462000	-50686.3784159277	-50665.81835900771	-20.560056919987254	-50665.81835900771	5.788545687910344	26.611438794563128	18.52290801518841	0.23710477081381423	-10.149936510364666	0.09960617036200282	-0.32353406746627694	5.778931328744268	0.030629013616653954	1.0
1463000	-50683.19587050047	-50664.086050589816	-19.109819910657148	-50664.086050589816	6.038175493692856	27.925910839061665	17.453216103570895	0.23684502529193152	-8.014152324818413	0.24843820006231404	-0.22754469123163912	6.029608601680185	0.029778043028339196	1.0
1464000	-50683.66695940047	-50664.40270535908	-19.264254041390508	-50664.40270535908	5.668045265047983	26.12313005317945	17.88646753997024	0.23048116031670968	-7.9133708129573614	0.23959732450480434	-0.4714366209576909	5.649539397140732	0.031860093703295324	1.0
1465000	-50684.1598943286	-50664.540267255084	-19.619627073517197	-50664.540267255084	6.350520020032757	29.060252647424647	17.234567793270273	0.230915816800219	-7.717948322413141	0.4564928469013923	-0.45906574592205973	6.341521883103654	0.027785436174327972	1.0
