#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.RAG2_trimmed" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:JTT" name="distribution">
#            <parameter id="gammaShape.s:JTT" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="oto-prop.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="oto-prop" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Otolemur_garnettii" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Propithecus_coquereli" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@RAG2_trimmed" id="treeLikelihood.RAG2_trimmed" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:JTT" shape="@gammaShape.s:JTT" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:JTT" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:JTT" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:JTT" spec="beast.base.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.RAG2_trimmed	Tree.height	Tree.treeLength	mutationRate	gammaShape	CalibratedYuleModel	birthRateY	clockRate	logP(mrca(oto-prop))	mrca.age(oto-prop)
535000	-2404.943129553868	-2366.2277457549576	-38.71538379891014	-2366.2277457549576	11.401874733489922	60.65942522721358	1.0	0.2813762163383581	-30.72671704644008	0.36444626035283284	0.003844843059554821	-1.801206245313363	6.887528842536578
535200	-2405.4316985764885	-2370.073675523868	-35.35802305262029	-2370.073675523868	10.042297746487296	52.08512241529929	1.0	0.2813762163383581	-28.50431464936183	0.5552193014369545	0.004684703530690483	-0.24549404040808226	5.9007460636464355
535400	-2406.5137894446325	-2369.460359674984	-37.05342976964843	-2369.460359674984	9.996294136883549	50.33515267551752	1.0	0.2813762163383581	-29.747733419464534	0.7748247724439751	0.004684703530690483	-0.36432192530055313	5.73681700980513
535600	-2403.6607033369196	-2370.63430397407	-33.02639936284958	-2370.63430397407	9.898227375682698	47.63922302476469	1.0	0.3045545594414435	-26.210020949802463	0.4946827283827266	0.005282226836801847	-0.3003773662134306	5.806886026439432
535800	-2403.7213060176273	-2372.3019767062315	-31.419329311395604	-2372.3019767062315	7.472180885917264	40.045324930873406	1.0	0.346825168357831	-24.994098750536796	0.3354340961220883	0.006578187111261493	-0.25522076463907223	5.878695812120222
536000	-2401.347355915249	-2372.1849716911397	-29.162384224109044	-2372.1849716911397	6.337316737782019	32.91869217305985	1.0	0.346825168357831	-19.281100384729477	0.6014232263403027	0.008568433807033947	-3.1277185394645173	4.795440498186206
536200	-2401.1029238968667	-2369.546993273213	-31.555930623653673	-2369.546993273213	8.5549120511558	37.284091744203636	1.0	0.346825168357831	-21.703207792090637	0.7869429571001835	0.00717202672468293	-2.830383994710574	4.858818015813024
536400	-2396.3070349534155	-2365.6684268349045	-30.638608118511186	-2365.6684268349045	8.632361064683977	42.04245077873557	1.0	0.346825168357831	-23.274931586654482	0.7463328637130899	0.0061539727074335	-0.39430938668031973	5.709725962205029
536600	-2402.228019032905	-2372.66037588496	-29.5676431479449	-2372.66037588496	7.89610643467206	42.54297302363676	1.0	0.346825168357831	-21.70784171714127	0.7463328637130899	0.0061539727074335	-0.8904342856272421	6.576473300761846
536800	-2398.8898787549488	-2365.9909953053184	-32.898883449630425	-2365.9909953053184	8.037859759185908	43.79599879686243	1.0	0.31161779130929335	-25.149372614438448	0.7463328637130899	0.005665058183840607	-0.8153510670641271	5.45706367112736
537000	-2400.6355429233404	-2367.4607177830685	-33.1748251402719	-2367.4607177830685	9.096879805129888	45.68205933298616	1.0	0.31161779130929335	-26.496344838173265	0.3713178764981403	0.00499395403403155	-0.44211062873553963	5.671123673631856
537200	-2404.0081635144584	-2368.0143618373986	-35.99380167705991	-2368.0143618373986	11.661439869373368	51.83923091080764	1.0	0.3538554282006362	-28.979000618497295	0.3713178764981403	0.003715100292896391	-0.7361937483081828	5.494825576823482
537400	-2404.199355133679	-2367.5220418757435	-36.67731325793542	-2367.5220418757435	10.583123398624915	57.00316927218113	1.0	0.30686412442728545	-29.863432306590227	0.3713178764981403	0.0035713495134234094	-0.5822649448641106	6.4221809992286385
537600	-2399.1401629046586	-2365.0302695959617	-34.109893308697096	-2365.0302695959617	9.09940308951957	45.39182715020947	1.0	0.30686412442728545	-26.97950588212148	0.3522746320361695	0.005627348081599071	-0.951385245587788	5.397673720919027
537800	-2403.9057014914447	-2366.9843224217657	-36.921379069679006	-2366.9843224217657	10.509559668027537	57.69057219519551	1.0	0.27701841659818816	-30.48620469409025	0.3619601083769961	0.004010881173929923	-0.2589124080304721	6.128687713838083
538000	-2400.7934163320388	-2366.708766419132	-34.08464991290673	-2366.708766419132	8.157654793595109	45.17614538438736	1.0	0.27701841659818816	-25.933027892010102	0.6152834960287605	0.00560268633587175	-1.4450881562281372	5.2192001525411875
538200	-2402.745245012413	-2371.0430798515895	-31.702165160823302	-2371.0430798515895	7.820028260012335	43.90972881248288	1.0	0.31665756432681813	-24.77466713769818	0.4653610568518697	0.004875976600162858	-0.4604652237109898	5.6574552065304
538400	-2399.1261182817234	-2368.595227417955	-30.530890863768633	-2368.595227417955	7.630572464545535	40.10131173552244	1.0	0.31665756432681813	-22.953176214886692	1.0310941285071373	0.006801791948119875	-0.31534947113447376	5.788389368781072
538600	-2394.8064976018895	-2366.187264360119	-28.61923324177031	-2366.187264360119	7.8664376736237	40.03835480532543	1.0	0.4007639101249675	-21.59938302832854	0.5863539585200769	0.0059336004916087995	-0.23771112402484795	5.922799704080488
538800	-2398.677055327273	-2365.5920774360716	-33.08497789120156	-2365.5920774360716	9.348670610462854	48.60899626226714	1.0	0.4007639101249675	-25.855841977543072	0.4562566450349867	0.005171334023489948	-0.6977442161471723	6.485774054217825
539000	-2406.5816624304075	-2371.2403686275784	-35.34129380282897	-2371.2403686275784	8.938311037606836	49.12942424306713	1.0	0.36591208516334484	-26.374386515992594	0.35848579416467913	0.004866163411379836	-2.711390454459137	7.1148091993283895
539200	-2411.0488242170827	-2371.5276857742256	-39.52113844285725	-2371.5276857742256	12.713627147122304	60.41091162208568	1.0	0.4590424277501253	-31.037638414719922	0.3022856572443498	0.0035716859062291614	-2.305255115002808	7.019672438177595
539400	-2407.6790722968444	-2369.414504490167	-38.264567806677576	-2369.414504490167	12.690377651555618	60.849797994154855	1.0	0.4590424277501253	-31.292015985588627	0.3780895965973663	0.0035716859062291614	-0.570696122409873	6.415273867324411
539600	-2402.6596143278916	-2363.124296543854	-39.53531778403765	-2363.124296543854	14.697910729682421	63.45826742252107	1.0	0.39381851753139224	-32.73606635368951	0.4286531919971572	0.004298131751487875	-0.3371776091216016	6.235993915680971
539800	-2401.2478848659275	-2364.3555421055503	-36.89234276037727	-2364.3555421055503	9.483188371448318	47.47316496143145	1.0	0.39381851753139224	-29.323352605567408	0.94105317280285	0.005076472117446019	-0.32083882210370585	5.782000608419452
540000	-2404.335554113076	-2369.817502749078	-34.518051363998026	-2369.817502749078	9.321646831838091	51.6685450437653	1.0	0.39381851753139224	-27.74703158329484	0.44927206465584785	0.005076472117446019	-0.26199186390281576	6.1345371905052435
540200	-2407.8511595892464	-2372.711602955865	-35.13955663338114	-2372.711602955865	8.113778420743891	48.01160293356984	1.0	0.39381851753139224	-28.562671567567143	0.30081314882830357	0.005076472117446019	-0.46874380349771483	5.651465603668026
540400	-2409.020116269805	-2369.002318847358	-40.01779742244692	-2369.002318847358	11.3672296654602	54.94681513297708	1.0	0.44561159521291854	-33.46724982585775	0.199864397343902	0.004556407993649167	-0.7991555358299474	5.464572982010984
540600	-2403.5479686827452	-2371.232783510239	-32.31518517250591	-2371.232783510239	7.701991220851741	43.33100155317256	1.0	0.4357593221450883	-24.488521053694036	0.6436466187920572	0.00571100954743597	-0.9163393360212687	5.412399802852083
540800	-2400.3653406429007	-2364.5199013145716	-35.84543932832932	-2364.5199013145716	9.817554160910802	49.95864871201036	1.0	0.4357593221450883	-29.393914223217628	0.2856162242786223	0.004705668043828939	-0.35324666226899737	5.747556630484905
541000	-2401.0431357995963	-2370.4064036982727	-30.636732101323734	-2370.4064036982727	7.6716802915424935	42.19661933905898	1.0	0.4357593221450883	-23.253765676672227	0.6831449852107244	0.0056582512170001145	-0.41310443360351096	5.693966438965607
541200	-2398.7756007842177	-2366.297929154315	-32.47767162990228	-2366.297929154315	9.02300139597351	46.51977718682621	1.0	0.4357593221450883	-25.504492115877675	0.5254214437551844	0.004616920319292903	-0.2657191635966108	5.858706314805149
541400	-2403.245103984071	-2369.529594723905	-33.71550926016621	-2369.529594723905	9.448881392042965	49.31221083664914	1.0	0.4357593221450883	-26.781410954510935	0.5254214437551844	0.004616920319292903	-0.22663795522728375	5.979425712860996
541600	-2403.776174963868	-2374.0258241418924	-29.750350821975502	-2374.0258241418924	8.012840075741794	42.77613069386507	1.0	0.4357593221450883	-22.434770364543432	0.652929874327084	0.005608369269213248	-0.3909408246812345	6.287358201585153
541800	-2411.305361048894	-2375.0690828213105	-36.23627822758367	-2375.0690828213105	9.17188369155805	49.911379394195386	1.0	0.4357593221450883	-24.932696929091318	0.47598138272994894	0.0050111186832389005	-4.694893515191749	7.494841490350569
542000	-2404.501928615416	-2373.435758264835	-31.06617035058122	-2373.435758264835	7.493698730259897	40.65302875399344	1.0	0.4357593221450883	-24.2986678717614	0.38528619451553264	0.006527813266700332	-0.3700863194322187	5.731397164211273
542200	-2402.8392712461655	-2372.143176599534	-30.696094646631764	-2372.143176599534	8.09555429958467	44.074359134362766	1.0	0.4357593221450883	-23.52277948738001	0.6355527667963005	0.0055424957610339665	-0.2756405433792283	6.157875252548493
542400	-2401.797408406446	-2371.9356611000044	-29.861747306441504	-2371.9356611000044	8.143016825358067	41.81062773232348	1.0	0.4357593221450883	-22.604205871517102	0.7120363841559096	0.005669463351270971	-0.24627007699800754	5.898810266446442
542600	-2403.476213544506	-2373.7050414404303	-29.771172104076104	-2373.7050414404303	7.620872817361472	41.45989098307216	1.0	0.378850253001405	-22.243410626334708	0.9104089483856274	0.007326324321152321	-0.32768170033022886	6.225710376019249
542800	-2398.1832292953673	-2372.299846092981	-25.883383202386007	-2372.299846092981	7.120584127821827	35.88596416900225	1.0	0.378850253001405	-18.36684569375391	0.9104089483856274	0.006986869360308218	-0.31645773122092735	5.787084079298658
543000	-2395.0989460115225	-2368.9559964918776	-26.142949519644905	-2368.9559964918776	7.216622233238807	35.39869002543879	1.0	0.378850253001405	-18.515756801309735	0.7849533733197358	0.007249012036407199	-0.5753597003463269	5.581928027905721
543200	-2394.2839336727748	-2371.5184065409285	-22.765527131846135	-2371.5184065409285	6.535703560807978	34.16902607732056	1.0	0.3583685271902135	-14.88342074052973	1.030844359703808	0.007158855367086486	-0.5782725242177065	6.419810178278814
543400	-2402.6373116549375	-2374.70124993786	-27.936061717077422	-2374.70124993786	7.235111283088931	36.80424803218512	1.0	0.8713095357681623	-19.74514847466912	0.7697775517547258	0.0071829994875317925	-0.6661393344231502	5.530772985763595
543600	-2405.0381091200443	-2375.912985655876	-29.125123464168045	-2375.912985655876	7.264718497769825	41.000784475306396	1.0	0.8713095357681623	-21.189522078649297	0.7697775517547258	0.0055296311446525895	-0.4108274775335995	6.30416781954118
543800	-2398.5972252468728	-2371.760405439528	-26.836819807345037	-2371.760405439528	6.633710959671502	35.9959505082163	1.0	1.0060514987056004	-18.757884931876713	0.7697775517547258	0.00790213662900145	-0.41941900454573433	5.688850797927259
544000	-2400.1050783809874	-2372.463958973798	-27.641119407189365	-2372.463958973798	6.390493065360234	36.93309220533999	1.0	1.0060514987056004	-19.532460265026824	0.7697775517547258	0.00552011052642771	-0.44914327123995146	5.6658204684640125
544200	-2407.460686936213	-2372.8098145849776	-34.650872351235016	-2372.8098145849776	7.194893091500937	37.98599735614585	1.0	1.0060514987056004	-24.39115003779489	1.1756863574109888	0.006573701950201326	-2.1767182288022138	5.012344473979544
544400	-2407.527704158462	-2369.608258079006	-37.91944607945553	-2369.608258079006	10.306329330405658	51.71542739605259	1.0	1.05489564521174	-29.921767712073915	0.7811188666679282	0.0057875944807926905	-0.274695877382771	6.156372191802193
544600	-2400.9256835238784	-2370.568569594451	-30.357113929427122	-2370.568569594451	7.080735765328238	39.99051954830949	1.0	0.8903551214642489	-22.54975626076314	0.5281158540609155	0.006205185774877718	-0.6401889498591942	5.544809052586463
544800	-2397.977434944102	-2368.5281017344787	-29.4493332096231	-2368.5281017344787	7.510642079193216	40.92302418318805	1.0	0.8903551214642489	-21.635892993172185	0.7879392960163825	0.006205185774877718	-0.2463064084040597	6.1012794543807685
545000	-2395.5538355712133	-2364.610575234368	-30.94326033684551	-2364.610575234368	7.580661573977468	40.56295780292132	1.0	0.8903551214642489	-22.74187317883766	0.605486791314164	0.005913944831844641	-0.8975607172956894	5.420444409633139
545200	-2405.4519883613484	-2373.2358210995612	-32.21616726178702	-2373.2358210995612	8.869480077200242	44.99332120380257	1.0	0.9302768939349995	-24.056257012538588	0.7781396348728943	0.005451195981452996	-0.5653670173612397	6.412053191175916
545400	-2397.210724215511	-2367.8496482689316	-29.36107594657957	-2367.8496482689316	7.82195279991203	40.671122670673824	1.0	0.9302768939349995	-21.730603303352936	0.6411425456832541	0.005451195981452996	-0.22952692923968293	5.956782083605549
545600	-2398.7905535999384	-2370.3478891740488	-28.442664425889863	-2370.3478891740488	7.295517166387743	38.607337504623715	1.0	0.9302768939349995	-20.727875877542097	0.6411425456832541	0.005451195981452996	-0.31384283436081273	5.790176881974262
545800	-2399.2645965489087	-2368.558133746037	-30.70646280287141	-2368.558133746037	7.792831041721775	42.73045970239848	1.0	0.9302768939349995	-22.975744698117637	0.7101747931847648	0.005451195981452996	-0.22754630287288505	6.029622206435018
546000	-2402.427789741357	-2364.0918868168046	-38.335902924552535	-2364.0918868168046	12.150991757669019	55.17240310538788	1.0	1.043909593019857	-30.269791067801158	0.4368096273398766	0.004928624859028541	-0.9351083698082253	5.404467877791845
546200	-2402.260012871543	-2368.6408254883327	-33.61918738321031	-2368.6408254883327	9.896999701088694	47.88202835502317	1.0	1.2130841583769023	-25.824923416177374	0.4368096273398766	0.0048700949779244135	-0.49408591473273356	6.366261219683443
546400	-2398.4225796210917	-2364.558901580805	-33.86367804028671	-2364.558901580805	9.307722012613437	43.959646771588936	1.0	1.2130841583769023	-25.43635604039998	0.8319933025363472	0.005468486784614289	-0.4830661646858735	5.6413394278421825
546600	-2403.858289806883	-2372.183792100325	-31.674497706558185	-2372.183792100325	8.02648754290563	35.95763721135611	1.0	1.3792030627420648	-21.792963978140467	0.48341140881749356	0.007123227456367003	-2.3139209361908115	4.978205112670335
546800	-2405.0541643803535	-2372.005563752448	-33.04860062790558	-2372.005563752448	8.529034192042758	41.73584136756843	1.0	1.2933888480039528	-24.10237424591778	0.8195051870621272	0.005861981774143201	-0.9367868848559626	5.403763665896133
547000	-2404.0485171136356	-2369.1645892918395	-34.88392782179614	-2369.1645892918395	9.027150502706396	45.9886621049275	1.0	1.2933888480039528	-26.445013028495083	0.7483598988040656	0.004935833010193134	-0.5202723420554165	5.616280708452983
547200	-2402.469440267742	-2371.119923456448	-31.349516811293896	-2371.119923456448	7.886985042398271	42.25346183236691	1.0	1.2933888480039528	-23.152453027222982	0.7483598988040656	0.005147249937663553	-0.2784213328252611	5.8377810427531145
547400	-2403.2305336012696	-2371.398910587325	-31.831623013944355	-2371.398910587325	8.308534245085415	42.259604529340216	1.0	1.205469855826806	-23.967954899224168	0.4732526773638215	0.00476641954584076	-0.4910160712319224	5.635840200882089
547600	-2404.790478429549	-2364.489325380126	-40.30115304942285	-2364.489325380126	13.823196889918934	63.74003882326472	1.0	0.9890799023035692	-33.08274996922032	0.34956229669153654	0.003787027686962295	-0.36490938946025364	5.736259562433511
547800	-2405.88654204011	-2363.3850468724568	-42.5014951676531	-2363.3850468724568	14.923526208087864	70.84678955815663	1.0	0.9890799023035692	-35.62091519733432	0.24757378010532563	0.003278725057710613	-0.3718164468934414	5.729791659780167
548000	-2407.805695130152	-2365.514027414739	-42.29166771541302	-2365.514027414739	13.352929452630573	64.9156201626178	1.0	0.9890799023035692	-34.49346305080118	0.24757378010532563	0.003278725057710613	-1.2894411411864999	5.270736745563794
548200	-2411.3156970497434	-2367.658457845576	-43.657239204167716	-2367.658457845576	14.093165590816124	64.27125300759766	1.0	0.9038714644978495	-36.86970635564325	0.16212234656029056	0.0032218632087469634	-0.7869972201224738	5.470280325323976
548400	-2411.766453632626	-2366.818529198156	-44.94792443447021	-2366.818529198156	15.60842739538243	72.82322727689416	1.0	0.9881206501193823	-35.18160079704912	0.2348177285186204	0.003018548160078677	-3.3113782723356313	7.242092371704074
548600	-2408.415143633012	-2369.0372155811806	-39.377928051831326	-2369.0372155811806	11.039819144975542	57.778441676601574	1.0	0.9056630935060176	-31.733199273389424	0.6071071192963675	0.0049099103201744555	-0.32292291731041073	6.220376455940379
548800	-2402.205274832884	-2366.8717137521153	-35.33356108076836	-2366.8717137521153	9.839324737226562	51.404008339849206	1.0	0.7321679102018905	-28.405740007484958	0.372455046216569	0.004727612731125848	-0.2678453581856184	5.854993094059471
549000	-2401.4160739832305	-2364.918282755295	-36.49779122793567	-2364.918282755295	11.84868540448824	55.335062110249375	1.0	0.7321679102018905	-29.589636241393958	0.372455046216569	0.004727612731125848	-0.2481792714439291	6.105801509439142
549200	-2404.9106308193896	-2371.5133755141774	-33.39725530521221	-2371.5133755141774	10.358108288782983	46.469818077460786	1.0	0.7321679102018905	-26.100432318505927	0.442640690753261	0.005611109606277549	-0.46430771809385907	5.654662219378525
549400	-2403.7740709225145	-2374.6277309301804	-29.146339992334084	-2374.6277309301804	7.1991941280763765	38.51494225322613	1.0	0.7321679102018905	-21.61070449603592	0.533205874957674	0.005611109606277549	-0.5170665643241142	5.618375045575249
549600	-2399.182608767711	-2368.0260948392133	-31.156513928497677	-2368.0260948392133	8.694562267039931	38.2859077418135	1.0	0.6348900726029413	-22.01854812974998	0.833170670101313	0.006774318047742667	-1.7704901697656639	5.121165881089913
549800	-2402.4438385900794	-2367.189130196925	-35.254708393154516	-2367.189130196925	11.724939729163061	51.77771832574551	1.0	0.6842850433817307	-28.065111417829947	0.35685467160475415	0.004364200280556696	-0.6202646723686163	6.444113341233907
550000	-2398.8789879818355	-2370.224014539746	-28.65497344208945	-2370.224014539746	7.654228437489641	40.033055208044246	1.0	0.7045156610176343	-21.22952852915666	0.656684496555519	0.005650069791632038	-0.22631696933341242	5.983788635333738
550200	-2396.1764470325543	-2365.922305356835	-30.254141675719573	-2365.922305356835	8.332860645601471	42.54227500261042	1.0	0.6034027497180179	-22.926908134888436	0.656684496555519	0.005938513443676884	-0.22921850853137699	5.958604614468219
550400	-2397.3988171242268	-2367.207966507778	-30.190850616448564	-2367.207966507778	7.717335001272475	41.388197406972225	1.0	0.5533395255857186	-22.776642803140128	0.6094619366614099	0.00566899985932759	-0.44085578845633633	5.672078945619827
550600	-2403.114040180113	-2370.5887610042237	-32.52527917588957	-2370.5887610042237	8.807633194697512	47.40126664407389	1.0	0.5533395255857186	-25.24120868638446	0.5551462413233443	0.005273993902562812	-0.4040243553784386	6.298523870681819
550800	-2404.4834399089173	-2371.2877983655862	-33.19564154333112	-2371.2877983655862	9.03717691689884	46.310823785385246	1.0	0.5533395255857186	-25.784124931390508	0.5551462413233443	0.0060987865785082675	-0.5314704778139392	5.6090529926133135
551000	-2402.2417295273635	-2369.1134014367385	-33.12832809062522	-2369.1134014367385	9.904797040249134	48.651940392310344	1.0	0.5007339479504489	-25.602406522489346	0.5059148766812959	0.004570479952628347	-0.791300529543308	6.531746733369647
551200	-2397.7408679739456	-2366.25561963774	-31.48524833620564	-2366.25561963774	9.115922104504676	45.09546303210837	1.0	0.5007339479504489	-24.517353441089423	0.5059148766812959	0.004570479952628347	-0.23327385652365426	6.061165774248868
551400	-2400.4530523488984	-2364.32216403083	-36.130888318068	-2364.32216403083	11.422484384382274	53.52132942705905	1.0	0.2687775156484523	-29.35613189614716	0.3934251565709685	0.0038375205959900903	-0.5234304045507078	5.614228661052962
551600	-2400.665833470497	-2364.08969419349	-36.576139277007165	-2364.08969419349	11.073150188969802	56.98317047517804	1.0	0.2687775156484523	-29.829571476459357	0.3934251565709685	0.0034872108767557506	-0.49524178317767215	6.367049336283928
551800	-2410.3203665221326	-2365.7814237301445	-44.538942791988106	-2365.7814237301445	16.278460904390357	72.47291533443578	1.0	0.24218189220748787	-37.620074278916896	0.4914550144263812	0.002892660600506321	-0.47178301100761766	6.350707612095097
552000	-2404.62434633648	-2367.948652841533	-36.67569349494671	-2367.948652841533	11.616241290558118	52.47390298145057	1.0	0.24218189220748787	-29.352568396292327	0.3795096449535289	0.004050543008627639	-1.134383448443622	5.325985127835114
552200	-2407.024891327079	-2373.9120166319376	-33.11287469514132	-2373.9120166319376	9.839394292249779	48.3019774327646	1.0	0.24218189220748787	-24.987766492816128	0.6214836491873921	0.004171511110068267	-1.4433882171346242	6.780255363483615
552400	-2408.746739581466	-2373.2400758760737	-35.50666370539233	-2373.2400758760737	8.520613953264238	45.6038191120877	1.0	0.24218189220748787	-26.908884026443097	0.7027285046591117	0.005311872812350622	-1.793240290045219	5.114717859267315
552600	-2406.101986596517	-2369.1011965739262	-37.00079002259063	-2369.1011965739262	11.117128307200371	54.965446961335985	1.0	0.28053492104183025	-28.50293987384237	0.5680540104586251	0.0045263365116186074	-1.8676337702032297	6.906047023492297
552800	-2406.2334508588674	-2371.547958276071	-34.68549258279667	-2371.547958276071	10.318942886020523	52.11569627651699	1.0	0.28053492104183025	-27.702590557266653	0.40319190907322516	0.0045263365116186074	-0.6953115584960643	6.4845204876222144
553000	-2413.49953415054	-2373.863009838022	-39.63652431251803	-2373.863009838022	12.584045777283102	57.30624206384325	1.0	0.3104410722358254	-32.538262475979025	0.6751926775828566	0.004023383545295098	-0.26542335435350206	6.1407693178728495
553200	-2408.7392334555057	-2371.014382840979	-37.72485061452643	-2371.014382840979	11.053840374258728	52.04556788436728	1.0	0.2903408418811248	-30.23435046088823	0.6751926775828566	0.0046259344118032035	-0.6777619018073981	5.524620914867581
553400	-2409.9838470738537	-2370.3929512033264	-39.59089587052742	-2370.3929512033264	13.36748936953352	64.85061170696964	1.0	0.2903408418811248	-33.35520041898782	0.30102539546615736	0.004014010430991135	-0.2303270304254815	5.952378167922926
553600	-2403.9568716456206	-2370.2345890426486	-33.722282602971866	-2370.2345890426486	8.748514918200476	47.435520050950245	1.0	0.2903408418811248	-26.671563327348693	0.4450563368374153	0.004381174232736594	-0.6545915875314912	5.536966397068872
553800	-2401.582523173202	-2372.101209114754	-29.48131405844778	-2372.101209114754	7.8698861216366	40.8677664704598	1.0	0.31396808421099864	-22.61128962600663	0.5228424742665336	0.005340120985750331	-0.28927344675340333	5.821839827530567
554000	-2403.1190711266763	-2370.8983465369006	-32.22072458977586	-2370.8983465369006	8.244113857023105	43.95913670443439	1.0	0.31396808421099864	-25.0400830688096	0.46194521501929897	0.005340120985750331	-0.7236615190413987	5.501066053271241
554200	-2403.8867050357626	-2365.957724797026	-37.928980238736465	-2365.957724797026	10.487524149351739	52.03616280445711	1.0	0.33633194172452024	-30.414347355489404	0.6953622835964559	0.004575140066722632	-0.6264779141484929	5.552402769499316
554400	-2400.2087588025483	-2367.9786533748306	-32.2301054277176	-2367.9786533748306	9.324914734259604	44.83277534460094	1.0	0.33633194172452024	-24.97505100275969	0.6614561321412843	0.005487149301886355	-0.4168726881861756	5.690903465288392
554600	-2403.0929641170997	-2369.768206681098	-33.32475743600145	-2369.768206681098	9.422089331623875	49.2134837952977	1.0	0.33633194172452024	-26.169428654001784	0.564214120426496	0.004510632489158571	-0.476095117423668	6.353768119521065
554800	-2400.9278513339377	-2367.013414639018	-33.91443669492008	-2367.013414639018	9.74641403247053	50.670787627060164	1.0	0.33633194172452024	-26.96658363802821	0.4818059267058202	0.004169738320967538	-0.42643634239273265	6.316737264738462
555000	-2404.460097413041	-2369.4844514024367	-34.97564601060428	-2369.4844514024367	9.569202813881391	49.828767593678975	1.0	0.33633194172452024	-28.23017023281602	0.3589282159392369	0.004571997230912961	-0.5183065004075313	5.617563634206419
555200	-2405.2755019663077	-2368.1739522137996	-37.10154975250828	-2368.1739522137996	9.845013156322576	55.96803595779214	1.0	0.33633194172452024	-30.452746472213867	0.34805383501683806	0.004053466532599693	-0.452379358807149	5.663408254585454
555400	-2405.1027765271497	-2370.3937572538184	-34.70901927333111	-2370.3937572538184	9.726455347699261	50.188793598016545	1.0	0.33633194172452024	-27.865082680494705	0.4151951159074906	0.0048915831526428226	-0.47123051905094404	5.6496864501577075
555600	-2403.7241982123733	-2368.004683442161	-35.719514770212406	-2368.004683442161	9.900759979154396	50.45853438449471	1.0	0.33633194172452024	-28.217371553080675	0.4990482212777903	0.0048915831526428226	-0.9455830860433508	5.400086784026796
555800	-2403.044131769518	-2371.559748840338	-31.484382929179713	-2371.559748840338	8.83036233985613	44.33646262270682	1.0	0.33633194172452024	-24.408600355207938	0.5955605301377335	0.006555119603077102	-0.34250242825002186	5.758431090985104
556000	-2397.0205565653387	-2361.558324202824	-35.462232362514406	-2361.558324202824	11.122286409380836	51.41613050482055	1.0	0.33633194172452024	-28.376807010311776	0.4905000745081597	0.00473605659276996	-0.5461337879669511	5.5997860351498066
