#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.new_core_region" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:HKY" name="distribution">
#            <parameter id="gammaShape.s:HKY" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:HKY" name="distribution">
#            <parameter id="kappa.s:HKY" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </prior>
#        <distribution id="cyn-ava.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="cyn-ava" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Cynocephalus_volans" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Avahi_laniger" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.1" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@new_core_region" id="treeLikelihood.new_core_region" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:HKY" shape="@gammaShape.s:HKY" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:HKY" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HKY" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HKY" kappa="@kappa.s:HKY" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@new_core_region" id="empiricalFreqs.s:HKY" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.new_core_region	Tree.height	Tree.treeLength	mutationRate	gammaShape	kappa	CalibratedYuleModel	birthRateY	logP(mrca(cyn-ava))	mrca.age(cyn-ava)	clockRate
400600	-306454.12978405226	-306244.73701449693	-209.39276955532966	-306244.73701449693	400.38842268292404	936.9589752314059	1.0	0.37597204633685827	8.432389964148632	-192.68745188206	0.05198034343361946	-0.3103065310138622	5.794433492065056	0.05441898248495903
400800	-306456.081771922	-306241.2362033284	-214.84556859360748	-306241.2362033284	452.5710131931264	1041.6542286426177	1.0	0.37597204633685827	8.432389964148632	-198.13121690332963	0.05198034343361946	-0.31934054802205103	5.783725642554042	0.05441898248495903
401000	-306461.79039317026	-306248.98684235057	-212.80355081970347	-306248.98684235057	431.8552451706562	1005.3376338645731	1.0	0.3760498809366924	8.429746702861147	-196.2081714803682	0.05198034343361946	-0.2259941577323389	6.010069883008544	0.052013941894777795
401200	-306464.0023050885	-306248.74406703643	-215.2582380520936	-306248.74406703643	433.0223132920189	1008.6274135591104	1.0	0.3760498809366924	8.429746702861147	-198.42722615485442	0.06546604519399785	-0.23117791789403808	6.05189684599911	0.052013941894777795
401400	-306453.39120196825	-306247.1021069995	-206.28909496876565	-306247.1021069995	362.8457510852001	847.7927887910112	1.0	0.3760074185573505	8.431154060220708	-188.19027698876656	0.05167169620033959	-1.7217430319288396	5.135144035320299	0.061813928968977014
401600	-306467.0407665901	-306253.0993502361	-213.94141635399544	-306253.0993502361	435.96279073911757	1017.6438751025058	1.0	0.3760074185573505	8.431154060220708	-197.56459498056088	0.040629345298683575	-0.23993662134002514	6.084098955687029	0.051139509729806736
401800	-306461.99570555135	-306248.1449605481	-213.85074500325777	-306248.1449605481	426.0379340100072	994.3892462170388	1.0	0.37607521129245675	8.428620321319567	-197.05985793905077	0.06333909491991492	-0.2349704649399396	5.932253737021101	0.05290220242926474
402000	-306454.1931606613	-306240.08692695334	-214.10623370798945	-306240.08692695334	443.8002600235309	1028.5536316877053	1.0	0.37607521129245675	8.428620321319567	-197.6984391676476	0.04262605920146455	-0.2475395843215028	5.895720971243554	0.05290220242926474
402200	-306450.8381483444	-306239.2276574964	-211.6104908479913	-306239.2276574964	418.55829005062907	977.6561372499214	1.0	0.3761267758331981	8.427175560232968	-194.93810226227566	0.05517377579686369	-0.2683364896271613	5.854148813884779	0.053924566236337075
402400	-306455.50030972273	-306236.3226646983	-219.1776450244298	-306236.3226646983	498.4008620969538	1143.9614505993097	1.0	0.3761267758331981	8.427175560232968	-202.68121720742394	0.046451158118259124	-0.26429872389594367	6.138757650692162	0.05164314029536015
402600	-306453.18263114215	-306240.08835397003	-213.09427717212333	-306240.08835397003	434.5433109926508	1013.5850809804288	1.0	0.37615097776299844	8.426577503648021	-196.6407534587362	0.046451158118259124	-0.22717605631051574	6.02631257936604	0.052063437361454995
402800	-306453.49401397293	-306253.5594523522	-199.93456162077166	-306253.5594523522	300.15259715363976	712.204507409674	1.0	0.37615097776299844	8.426577503648021	-179.5574512127822	0.061834122757258574	-3.8649794591766065	4.651076705936939	0.06742507735924724
403000	-306462.28392639273	-306246.62685278937	-215.65707360334673	-306246.62685278937	459.112814334039	1061.7659800211975	1.0	0.37613156620462507	8.427785966586526	-199.0904730111689	0.051381484901503	-0.22775916202285265	5.9686327449549275	0.05314633724988851
403200	-306458.9327072189	-306245.3588406313	-213.57386658757224	-306245.3588406313	435.08731053000076	1011.755132515363	1.0	0.3761612860778922	8.426351412756153	-197.1854786751845	0.041480556139782354	-0.2772927538809852	5.839529751610684	0.053980094485069754
403400	-306454.7382887007	-306242.08713757707	-212.65115112364995	-306242.08713757707	431.14909177772773	1003.231114887582	1.0	0.3761612860778922	8.426351412756153	-196.13957784532067	0.04719008033798289	-0.27164245173382257	5.848588145957631	0.053980094485069754
403600	-306462.3656848587	-306252.810563242	-209.55512161669694	-306252.810563242	400.0063514099599	941.5020828245595	1.0	0.37612964727482423	8.42703370433587	-192.96467673727068	0.05049109987174645	-0.2763737839773941	5.840967878507726	0.05344281863920788
403800	-306458.27771419584	-306246.9697729327	-211.30794126311582	-306246.9697729327	403.0193441324984	946.8748581243964	1.0	0.37616467576321144	8.42606277601636	-194.452746938212	0.06559313041066302	-0.2890848999155699	5.822104599172937	0.054025098945154094
404000	-306462.31642200827	-306251.9833659797	-210.33305602860048	-306251.9833659797	406.88436870664174	954.4922706421884	1.0	0.37611058443875994	8.427673291861534	-193.73026207899076	0.04856625860306469	-0.32136301193010575	5.781400298164226	0.053125655843379395
404200	-306455.54683251603	-306244.2124419056	-211.33439061047162	-306244.2124419056	416.3979931712555	977.3296666135517	1.0	0.3760257065406065	8.42975545525171	-194.77632403088052	0.04963142735451903	-0.2348180025174272	5.932818715877486	0.051607053156859164
404400	-306450.480422695	-306233.70268235245	-216.7777403425578	-306233.70268235245	465.03588280839665	1072.010021313075	1.0	0.3760897795519087	8.426964155858785	-200.45312074636286	0.03743159576935987	-0.3102592485110478	5.794491002792675	0.0529456623746537
404600	-306449.5212331958	-306234.2493594614	-215.27187373436735	-306234.2493594614	457.2785646827992	1055.4215883083625	1.0	0.37610149416710287	8.4264070443917	-198.77905639395763	0.04343317046028329	-0.3352874312653549	5.766017010638992	0.053573193278580344
404800	-306452.63946295093	-306240.5453685664	-212.09409438452985	-306240.5453685664	423.92929435529055	983.7296927073482	1.0	0.3761597707254833	8.425400647633657	-195.14282170583158	0.05103490213149129	-0.6423175559576246	5.5436414768447415	0.054407498783282084
405000	-306452.28704079095	-306243.490492992	-208.79654779893616	-306243.490492992	392.27927179654637	925.8288179431981	1.0	0.37607522144411165	8.427037645075885	-192.0823331345507	0.054673682302682554	-0.3206497551623264	5.782217536842841	0.053120529886440254
405200	-306458.5133463572	-306243.48218344804	-215.03116290920113	-306243.48218344804	447.7732544468166	1041.6730291667025	1.0	0.3759419433804626	8.430615990055795	-198.37151989313475	0.054673682302682554	-0.23144666390805924	6.05317570527662	0.05029746614759867
405400	-306462.62009349087	-306248.111136311	-214.5089571798432	-306248.111136311	447.8267923953646	1041.809936359873	1.0	0.37605845508098046	8.427919879718496	-198.05343355065534	0.04436323885248579	-0.26218169504947864	6.1348894777303835	0.052229542506667524
405600	-306461.5213920432	-306247.97847183654	-213.5429202066979	-306247.97847183654	439.19335235113124	1019.8953802989909	1.0	0.37605845508098046	8.427919879718496	-197.11016782797563	0.04436323885248579	-0.23941044458389324	5.917480026844509	0.052229542506667524
405800	-306456.2059817283	-306242.76209035824	-213.44389137005487	-306242.76209035824	430.0402391575167	1001.1800657558939	1.0	0.37605845508098046	8.427919879718496	-196.66334203558574	0.05859368739146027	-0.30925559131372793	5.795715592042613	0.052229542506667524
406000	-306455.380862622	-306239.31502965797	-216.06583296404915	-306239.31502965797	464.8087444956022	1072.6306850944347	1.0	0.3760131575999608	8.42948764081557	-199.64212083148	0.04204542975382455	-0.26879412236315614	5.853366494759164	0.0510020659045342
406200	-306453.4140162495	-306239.4059668632	-214.0080493862754	-306239.4059668632	429.19977862787675	994.7183630231281	1.0	0.3759868890777097	8.43041348739439	-197.5192469263114	0.03759631304056817	-0.4366489833836288	5.675301962787807	0.05448084531047303
406400	-306466.0640564472	-306237.343164033	-228.72089241416154	-306237.343164033	553.8244737222955	1284.4336590047394	1.0	0.3760394582231568	8.42948372213802	-208.5767567483126	0.043857137064120234	-3.9470830396401424	7.364054926862444	0.04277107072795653
406600	-306458.2269314065	-306246.54895050323	-211.67798090323555	-306246.54895050323	420.7970950795656	976.8004750966577	1.0	0.3760257320444119	8.430916271502596	-194.9381277963211	0.04695894721702626	-0.46061762541177564	5.6573439970122745	0.05459203352704367
406800	-306458.57441040943	-306246.872062053	-211.70234835643387	-306246.872062053	420.76546472973706	977.1935261625744	1.0	0.376068546140517	8.429434379718371	-194.95844212321887	0.04695894721702626	-0.4790329650132133	5.644161825847418	0.05588347262317326
407000	-306451.9349820748	-306240.8894198095	-211.04556226526378	-306240.8894198095	412.6544136391552	956.969977778674	1.0	0.37614068075511803	8.42747647592457	-194.0319652259378	0.04695894721702626	-0.7676703648904214	5.479481502612206	0.05664869332972867
407200	-306456.409795073	-306239.31826199114	-217.091533081855	-306239.31826199114	475.68801446803417	1099.0401109830257	1.0	0.37614068075511803	8.42747647592457	-200.59547780165903	0.04645305408201999	-0.2609498236805686	6.1325867094316795	0.050410984891993596
407400	-306459.5915742847	-306243.25025124307	-216.34132304163046	-306243.25025124307	467.153929412399	1082.29548268669	1.0	0.37614795976601273	8.426887329654086	-199.83326315728044	0.0472942565398537	-0.2607374660075071	6.132185690153624	0.05091476827434982
407600	-306466.0410628405	-306248.3541667119	-217.6868961285986	-306248.3541667119	482.6833666573417	1111.1140932955543	1.0	0.37614795976601273	8.426887329654086	-201.21359329093588	0.0472942565398537	-0.22598041932020385	6.00972282560464	0.05091476827434982
407800	-306450.3006771072	-306243.749815199	-206.5508619082056	-306243.749815199	360.7710168383496	846.5494040779357	1.0	0.3761683376446973	8.425704587178888	-188.30206161255887	0.06857198507580967	-1.6417912414590963	5.158572674316323	0.0597205986981091
408000	-306460.51366357604	-306247.8590834742	-212.6545801018126	-306247.8590834742	430.30703158906863	1002.3831645968393	1.0	0.3761683376446973	8.425704587178888	-196.16385444192045	0.0462136246421303	-0.27795376487190065	5.838503231878819	0.05294551424050384
408200	-306455.607621397	-306242.1175787874	-213.4900426096524	-306242.1175787874	439.5858038741719	1019.14652251516	1.0	0.3761702684555125	8.425575026162662	-196.94790129417296	0.0462136246421303	-0.3306245630817447	5.771053269910862	0.0529634530942551
408400	-306456.3182619921	-306236.46710344084	-219.8511585512822	-306236.46710344084	487.3246605577521	1128.082003800066	1.0	0.3761702684555125	8.425575026162662	-203.08570115746164	0.05480096769646115	-0.38366929506484554	6.280960800130657	0.04824272630120059
408600	-306452.53883755073	-306236.79436398926	-215.74447356148394	-306236.79436398926	459.77888851812367	1058.4952951312152	1.0	0.3761702684555125	8.425575026162662	-198.98589661250222	0.05158431185397255	-0.4372218366922669	5.674861195758227	0.052778150607194235
408800	-306455.74085764337	-306247.99696963275	-207.74388801060104	-306247.99696963275	375.07430210616224	875.151973765031	1.0	0.37615137333909193	8.426720265521427	-189.54716169499014	0.061921829449783215	-1.6817931552047312	5.146770311533874	0.059524016248747834
409000	-306462.4895709714	-306252.7085975411	-209.7809734303219	-306252.7085975411	399.4548367203962	927.8455432991652	1.0	0.37612647803105864	8.427813701748995	-192.29726876126318	0.05599248322931682	-1.0587407519155083	5.35465148978603	0.05879796262321653
409200	-306461.13225014665	-306247.5455742774	-213.58667586924847	-306247.5455742774	432.975445282613	1006.4363508018406	1.0	0.37604849538512997	8.430429623070303	-196.82164977381808	0.05760164877944941	-0.2864155826532842	5.825896252181987	0.053327945411393865
409400	-306459.43118384905	-306245.88497352967	-213.54621031940243	-306245.88497352967	439.69495429647134	1016.4215286251961	1.0	0.37611004955066113	8.429129338058623	-196.77811543312743	0.050698526717997766	-0.4295940320520016	5.680780107600361	0.05441163049610907
409600	-306457.50195542775	-306248.105735288	-209.3962201397285	-306248.105735288	387.05531837280466	911.2844223475578	1.0	0.37611004955066113	8.429129338058623	-192.7573755624283	0.04252561552241039	-0.4759663445648101	5.6463228930789535	0.05441163049610907
409800	-306452.2548063748	-306242.55683002743	-209.6979763473775	-306242.55683002743	395.19228938356446	922.658469191896	1.0	0.3761506778314464	8.427663349904732	-192.32045076955393	0.06085478568089866	-0.8708029216033218	5.43210407249277	0.05692873301892361
410000	-306452.95411690633	-306242.2194032943	-210.73471361198054	-306242.2194032943	403.38184638190785	941.4507204005664	1.0	0.37611514092107495	8.428906990964842	-193.5434154545585	0.06164006956988289	-0.6597217383506968	5.534204773690214	0.05577146739258237
410200	-306454.89411467395	-306241.2339789403	-213.66013573366223	-306241.2339789403	404.88255596525147	943.7595281268444	1.0	0.3760917305176351	8.428048765033674	-196.19302709466157	0.07396633675921921	-0.7617643908171762	5.482325856270352	0.05580750629168598
410400	-306461.75453103415	-306244.4241851578	-217.33034587632534	-306244.4241851578	464.9393123292196	1082.8154849938433	1.0	0.3760917305176351	8.428048765033674	-200.5094544433733	0.054257055141499956	-0.4251340653881811	6.315707707178217	0.0489137879403854
410600	-306461.87936405576	-306242.20353762433	-219.67582643144792	-306242.20353762433	486.05763083432566	1125.8180097349298	1.0	0.3760917305176351	8.428048765033674	-202.8408617806151	0.054257055141499956	-0.4392072832689507	6.3266618516327116	0.0489137879403854
410800	-306449.3371643493	-306237.2282506361	-212.10891371321935	-306237.2282506361	422.042167834054	976.113541126709	1.0	0.3760917305176351	8.428048765033674	-194.86249191108894	0.054257055141499956	-0.8506644345665552	5.441039767996941	0.05635608537158919
411000	-306460.7518263422	-306245.6749346755	-215.07689166666142	-306245.6749346755	444.9893890447514	1044.6886188439237	1.0	0.3761192908559964	8.42657038942556	-198.32419196107554	0.042564952855200455	-0.6137394899705546	6.440424872893112	0.047948388763443844
411200	-306462.6234050147	-306240.7508012553	-221.87260375940542	-306240.7508012553	519.5277019794415	1195.6378723019545	1.0	0.3761269035783813	8.426181670696613	-205.18611096816676	0.03623930034582361	-0.7120301496242819	6.493071392893339	0.04811869202674512
411400	-306449.2923404418	-306236.500496139	-212.7918443028067	-306236.500496139	427.4679977532306	985.8762631829508	1.0	0.3761269035783813	8.426181670696613	-195.47620289654657	0.05531022353476572	-0.9187689166833177	5.411367022653933	0.05782951775618728
411600	-306450.58158034424	-306241.74122744234	-208.84035290190207	-306241.74122744234	389.29633776265433	906.4048267304908	1.0	0.3760974707818869	8.426913352185592	-191.10624924575762	0.05531022353476572	-1.3301587597791098	5.256909357098886	0.05736493917402018
411800	-306462.11305725994	-306241.35185500793	-220.76120225202078	-306241.35185500793	514.5413421642226	1181.3061232061862	1.0	0.3760974707818869	8.426913352185592	-204.22774174976232	0.04437957042198876	-0.34948488558922486	6.248690101275159	0.04896002263341444
412000	-306461.3304766466	-306251.7485262432	-209.58195040342943	-306251.7485262432	355.4310547443168	830.0749526630382	1.0	0.3761256628345122	8.425480181168187	-190.017683934995	0.08464160433943244	-2.749129979043315	4.8767594588872365	0.06162238883759407
412200	-306465.98127063224	-306250.32574123825	-215.65552939397966	-306250.32574123825	395.9613004239441	920.044802915109	1.0	0.3761813711347455	8.424081562091313	-197.53535257087555	0.08464160433943244	-1.3185500045499863	5.260825239911001	0.05916501846495125
412400	-306456.995596093	-306248.54347586515	-208.45212022787717	-306248.54347586515	376.69906974180043	878.8440119459058	1.0	0.37615374928162787	8.42474484865917	-190.3495228822693	0.06745488953576792	-1.5213228974146373	5.1951610270464315	0.05857640943380136
412600	-306450.23281483684	-306238.5520834796	-211.68073135723057	-306238.5520834796	409.7706428741265	944.0506466985648	1.0	0.37622395495308186	8.423153234002857	-194.06129286572295	0.043206352172226896	-1.4985761317420665	5.202257942973627	0.059988095714269773
412800	-306458.5706098353	-306244.067735515	-214.50287432030956	-306244.067735515	441.636509088547	1019.6767977802948	1.0	0.37628209819504993	8.421621184696816	-198.0646923193211	0.03901555850552808	-0.43403555117328874	5.677320438725536	0.05538231160847405
413000	-306467.9324488811	-306243.36642415024	-224.56602473087628	-306243.36642415024	547.6687236697836	1257.5412186272542	1.0	0.376298945220621	8.420996144544228	-207.21965061344193	0.03901555850552808	-1.3482644811424165	6.749157235998455	0.045925608451613704
413200	-306464.4112828748	-306247.01840732794	-217.39287554688735	-306247.01840732794	458.959054450187	1079.2350311953164	1.0	0.376298945220621	8.420996144544228	-200.27224707223894	0.03901555850552808	-1.1225188383564855	6.669599688512382	0.045925608451613704
413400	-306470.60245136137	-306241.30351869634	-229.29893266502978	-306241.30351869634	602.5113081663617	1380.6051532901963	1.0	0.376298945220621	8.172679309871041	-211.9561287130606	0.03901555850552808	-3.6260682123898555	7.3038935653927295	0.04193043546357275
413600	-306451.75218514696	-306241.7869062153	-209.96527893168758	-306241.7869062153	421.9961664266306	986.5816638398715	1.0	0.3763214995665465	8.172365624356425	-195.61640783332302	0.057150692194140325	-0.25347135618156014	5.882356463125183	0.05144950524990304
413800	-306459.3218143827	-306247.719188549	-211.60262583371843	-306247.719188549	415.0278694421531	972.6558909046896	1.0	0.3763214995665465	8.172365624356425	-197.00758469473985	0.06934827177425307	-0.30637292488311835	5.799274351117762	0.05144950524990304
414000	-306456.3299062876	-306249.04004488635	-207.28986140126324	-306249.04004488635	391.1321743740728	924.143879860985	1.0	0.3763214995665465	8.172365624356425	-192.7595454092211	0.06421243204927943	-0.3185203579293333	5.784675819652546	0.05144950524990304
414200	-306456.49893299566	-306241.04386991414	-215.45506308151622	-306241.04386991414	483.73313342720877	1111.5806807164483	1.0	0.3762914781379984	8.17344282522968	-201.44969937827685	0.04025050289276481	-0.2508667003906563	5.88802824520012	0.05063490190110613
414400	-306456.1334894892	-306246.3365012063	-209.7969882829627	-306246.3365012063	418.09086557996665	966.367579730234	1.0	0.3763814393323239	8.17076422873683	-194.72734118284865	0.04498752854392676	-1.2271766075391728	5.292403626742461	0.056035287859125
414600	-306449.5549095738	-306238.46966739814	-211.08524217565764	-306238.46966739814	421.43694285418894	963.3925097631386	1.0	0.3763783102496993	8.170943085440939	-194.64493366996118	0.04498752854392676	-2.596288055283384	4.911308881583335	0.06082193157110538
414800	-306458.3319408502	-306251.2865942383	-207.04534661188524	-306251.2865942383	368.55057379386074	858.8246288076687	1.0	0.3763783102496993	8.170943085440939	-190.90155825183942	0.04162784510078267	-2.3773096644613725	4.962811899456843	0.06082193157110538
415000	-306473.0389857096	-306258.4473478367	-214.59163787293895	-306258.4473478367	455.7768775926573	1064.7662575263016	1.0	0.37633720141996396	8.172280398498229	-200.13530136726985	0.057739900215921215	-0.35141433772012487	6.250622210782881	0.047876814217695504
415200	-306475.6524721255	-306258.1401618274	-217.51231029808784	-306258.1401618274	503.0618099581862	1159.7806393926924	1.0	0.37633827507320383	8.172380961354873	-203.2378585990839	0.04228134414637607	-0.4799609843817362	6.356489573295636	0.047608402648862624
415400	-306476.2399182492	-306259.39966772526	-216.84025052392732	-306259.39966772526	494.2494669972022	1143.5661120268685	1.0	0.376377346260986	8.171031795205797	-202.54989611365318	0.04228134414637607	-0.5075445953893766	6.37533534522121	0.048200464419091434
415600	-306473.80161883566	-306260.41654715774	-213.3850716779271	-306260.41654715774	450.6734999618927	1054.1049810433874	1.0	0.376377346260986	8.171031795205797	-199.242721266732	0.039436600314261605	-0.42912541437682883	6.318852678938175	0.048200464419091434
415800	-306465.07909115613	-306250.74996339745	-214.3291277586786	-306250.74996339745	463.7259318675744	1079.207025171971	1.0	0.3764332839828462	8.169466764112977	-200.23614603431915	0.039436600314261605	-0.3932868202266767	6.289392007130423	0.04911222133474172
416000	-306465.97648432315	-306250.1410187325	-215.8354655906562	-306250.1410187325	463.87190962455514	1081.4459656032845	1.0	0.3763231593774881	8.171337903589297	-201.68370183411457	0.034320216512059125	-0.5747603755730409	6.417713432228552	0.047884530874580826
416200	-306465.8022334995	-306251.04442674556	-214.75780675388629	-306251.04442674556	468.05256638432394	1089.5588885569548	1.0	0.3763231593774881	8.171337903589297	-200.35039854479615	0.05033617795242892	-0.4477823227043073	6.333159849066165	0.047884530874580826
416400	-306478.29013352847	-306250.817527479	-227.47260604941658	-306250.817527479	561.5732032578469	1298.0885332465548	1.0	0.3763231593774881	8.171337903589297	-210.99537989432676	0.027891506046635615	-3.1074341739722016	7.200342205649596	0.04233922272840255
416600	-306471.0270851238	-306244.9277019233	-226.0993832005348	-306244.9277019233	580.5254808575181	1329.1649350761093	1.0	0.3764003718638836	8.169340763231888	-210.56859736145415	0.04367028374630459	-1.7303414361672216	6.867337905179548	0.04329214535466109
416800	-306479.6440576368	-306254.930301115	-224.71375652180117	-306254.930301115	560.8472483085822	1290.469474066199	1.0	0.3764003718638836	8.169340763231888	-209.0330132062578	0.04466221447112285	-1.8578604153566771	6.903346296475485	0.04329214535466109
417000	-306463.1111738767	-306254.38910068374	-208.72207319296137	-306254.38910068374	401.84515306209437	952.7670510346121	1.0	0.3763831045350983	8.169141510808615	-194.69247848802996	0.041502257966478405	-0.2817677539550002	6.167296744305251	0.049076518524691706
417200	-306463.19119077595	-306242.010038539	-221.1811522369395	-306242.010038539	546.5531062392704	1247.7106671437277	1.0	0.37631548356725514	8.171257448830355	-206.90739526436852	0.041502257966478405	-0.5076296121860002	6.375391968175448	0.04783783944298705
417400	-306458.22219895123	-306242.3692275995	-215.85297135168267	-306242.3692275995	483.0619178779708	1120.389204654313	1.0	0.37631548356725514	8.171257448830355	-201.5076603683649	0.044182606898281025	-0.5166601579892078	6.381358627373553	0.04783783944298705
417600	-306472.3024355028	-306256.60687313444	-215.69556236837965	-306256.60687313444	476.30784859412194	1106.1439803259987	1.0	0.37631548356725514	8.171257448830355	-201.29220388155477	0.051194208499305914	-0.42755273725303455	6.317617210339984	0.04783783944298705
417800	-306468.242520205	-306254.0005054288	-214.24201477614065	-306254.0005054288	468.97250961750666	1073.5770246997179	1.0	0.37631548356725514	8.171257448830355	-199.9868511804185	0.0400449948154969	-0.5247460907366659	5.613376967776143	0.05462558365061784
418000	-306465.9464232393	-306249.5660320685	-216.38039117077594	-306249.5660320685	491.3563144052284	1135.1989172707854	1.0	0.3763765043212853	8.169622341097861	-202.21093576657674	0.04217248978108422	-0.401457712369369	6.296366630817845	0.04796968784222364
418200	-306466.42262327136	-306250.4181856005	-216.00443767084292	-306250.4181856005	486.43573752158863	1125.088199433794	1.0	0.3763765043212853	8.169622341097861	-201.7541416397614	0.04579869312081743	-0.3998897518039515	6.295041013385617	0.04796968784222364
418400	-306466.55467315874	-306247.57292466535	-218.98174849338355	-306247.57292466535	505.9552645934659	1167.3432036441804	1.0	0.37635621993108703	8.170226507321425	-204.27348514199088	0.05053496976933797	-0.7543170389795337	6.514065018424132	0.04765525947094615
418600	-306463.69745366776	-306250.16576679924	-213.5316868685409	-306250.16576679924	457.7819278775088	1068.2350489901514	1.0	0.37641811279490445	8.168394269602427	-199.16126076880042	0.0483122197715038	-0.4772549467583843	6.3545867976346955	0.04850749369129321
418800	-306464.90489309264	-306251.2850500406	-213.6198430520624	-306251.2850500406	455.4505455919623	1062.540101190396	1.0	0.37641811279490445	8.168394269602427	-199.2448775012594	0.05295060244501353	-0.3902065107582161	6.286718640929997	0.04850749369129321
419000	-306455.64602672454	-306245.26666309335	-210.37936363116594	-306245.26666309335	382.9936920954207	895.7326670689504	1.0	0.37647042343150255	8.503084259192724	-192.37691347699428	0.04168002742953271	-1.129753930384021	5.327704463149095	0.057299110626208065
419200	-306452.23369258404	-306249.6911565835	-202.5425360005194	-306249.6911565835	308.94389365120867	726.8350401976252	1.0	0.3765032716505948	8.502533387877628	-180.55638839652937	0.07706039291753097	-4.504945238858612	4.537270721183533	0.06932569939286107
419400	-306470.2962822084	-306242.2763511368	-228.01993107159552	-306242.2763511368	535.7848933691038	1234.1682953166166	1.0	0.3764304763027648	8.503761859268993	-209.395954015848	0.0565354507862335	-1.4399796574848205	6.779162468564834	0.04709538792472173
419600	-306469.3586734427	-306248.92329987837	-220.43537356429874	-306248.92329987837	469.6836375852999	1102.8220445679865	1.0	0.37637925948945505	8.504819132931727	-201.90802207429175	0.035779759014324876	-1.7898632432435146	6.884327962522612	0.04623285330655539
419800	-306465.18091209634	-306254.5832449915	-210.5976671048527	-306254.5832449915	400.86233634188795	935.5528243401243	1.0	0.37641350068338814	8.502526331352593	-193.1810619327345	0.04566777362159207	-0.45826797195227187	5.659062601561852	0.056372481195899146
420000	-306466.8177465462	-306245.8480770761	-220.96966947008605	-306245.8480770761	504.5971012415065	1161.2437708606649	1.0	0.37641350068338814	8.502526331352593	-203.37941857067938	0.04566777362159207	-0.6319136992407416	6.450623094501388	0.049214186910498156
